index,state,year,name,type,city,county,mmr,xmed,lat,lng
547,Massachusetts,2018-19,William A Welch,Public,Peabody,Essex,98,1.6,42.517894,-70.9303147
548,Massachusetts,2018-19,William Stanley Elementary,Public,Waltham,Middlesex,98,1.8,42.3668841,-71.2517481
549,Massachusetts,2018-19,Williams Elementary,Public,Auburndale,Middlesex,98,2.1,42.3422287,-71.2495097
550,Massachusetts,2018-19,Williams Elementary,Public,Pittsfield,Berkshire,98,4.9,42.4347561,-73.2089768
551,Massachusetts,2018-19,Winthrop,Public,Hamilton,Essex,98,2.4,42.6133936,-70.8705121
552,Massachusetts,2018-19,Wood End Elementary,Public,Reading,Middlesex,98,0,42.5526824,-71.1155836
553,Massachusetts,2018-19,Anne Bradstreet Early Childhood Center,Public,North Andover,Essex,97,2.9,42.6900028,-71.1217113
554,Massachusetts,2018-19,Arthur T Talmadge,Public,Springfield,Hampden,97,3,42.095778,-72.5142345
555,Massachusetts,2018-19,Bancroft Elementary,Public,Andover,Essex,97,3.5,42.6370831,-71.125727
556,Massachusetts,2018-19,Barbieri Elementary,Public,Framingham,Middlesex,97,0,42.2796342,-71.4323095
557,Massachusetts,2018-19,Belcher,Public,Chicopee,Hampden,97,0,42.1631829,-72.5834957
558,Massachusetts,2018-19,Boyden Elementary,Public,Walpole,Norfolk,97,3.3,42.1058626,-71.2588529
559,Massachusetts,2018-19,Bradford Elementary,Public,Haverhill,Essex,97,2.9,42.757199,-71.0695073
560,Massachusetts,2018-19,Bridge Street,Public,Northampton,Hampshire,97,5.3,42.32354,-72.626367
561,Massachusetts,2018-19,Brophy,Public,Framingham,Middlesex,97,0,42.3063804,-71.4643059
562,Massachusetts,2018-19,Centerville Elementary,Public,Centerville,Barnstable,97,1.6,41.646175,-70.353557
563,Massachusetts,2018-19,Chickering,Public,Dover,Norfolk,97,0,42.2572881,-71.2847622
564,Massachusetts,2018-19,Clifford M Granger,Public,Feeding Hills,Hampden,97,2.6,42.0660162,-72.6774382
565,Massachusetts,2018-19,Clyde Reeves Elementary,Public,Woburn,Middlesex,97,2.9,42.4649247,-71.1773301
566,Massachusetts,2018-19,Col John Robinson Elementary,Public,Westford,Middlesex,97,2.5,42.5699778,-71.4639796
567,Massachusetts,2018-19,Comprehensive Grammar,Public,Methuen,Essex,97,2.9,42.7475361,-71.1757528
568,Massachusetts,2018-19,Curtis Guild,Public,East Boston,Suffolk,97,0,42.3885838,-71.0041948
569,Massachusetts,2018-19,Daniel B Brunton,Public,Springfield,Hampden,97,1.6,42.0969849,-72.491852
570,Massachusetts,2018-19,Eames Way,Public,Marshfield,Plymouth,97,2.9,42.1320893,-70.7286381
571,Massachusetts,2018-19,Edmund Hatch Bennett,Public,Taunton,Bristol,97,3.2,41.9030063,-71.1382287
572,Massachusetts,2018-19,Elise A Hastings,Public,Westboro,Worcester,97,1,42.2788391,-71.6025739
573,Massachusetts,2018-19,Esten Elementary (R. Stuart),Public,Rockland,Plymouth,97,3.1,42.1306563,-70.9161551
574,Massachusetts,2018-19,Ezra H Baker,Public,West Dennis,Barnstable,97,0,41.6684631,-70.152688
575,Massachusetts,2018-19,Fairview Elementary,Public,Chicopee,Hampden,97,2.9,42.2083969,-72.5750968
576,Massachusetts,2018-19,Ferryway,Public,Malden,Middlesex,97,1,42.4214284,-71.0594465
577,Massachusetts,2018-19,Foxboro Reg Charter,Public,Foxboro,Norfolk,97,3.4,42.05689,-71.244916
578,Massachusetts,2018-19,Gardner Pilot Academy,Public,Allston,Suffolk,97,0,42.3607731,-71.1339972
579,Massachusetts,2018-19,General John Nixon,Public,Sudbury,Middlesex,97,2.8,42.3915196,-71.402841
580,Massachusetts,2018-19,Grace Farrar Cole,Public,Norwell,Plymouth,97,2.6,42.1673405,-70.8803205
581,Massachusetts,2018-19,Graham & Parks,Public,Cambridge,Middlesex,97,3.9,42.3830686,-71.1239898
582,Massachusetts,2018-19,Greenleaf,Public,Haverhill,Essex,97,2.6,42.7690664,-71.0789698
583,Massachusetts,2018-19,Hanscom Primary,Public,Lincoln,Middlesex,97,3,42.4575549,-71.2783878
584,Massachusetts,2018-19,Heath Brook,Public,Tewksbury,Middlesex,97,1,42.5835667,-71.2186806
585,Massachusetts,2018-19,Henry C Sanborn,Public,Andover,Essex,97,5.2,42.6420859,-71.1785098
586,Massachusetts,2018-19,Hugh Roe Odonnell,Public,East Boston,Suffolk,97,0,42.3782502,-71.0380802
587,Massachusetts,2018-19,Indian Brook Elementary,Public,Plymouth,Plymouth,97,4.5,41.8894334,-70.5427474
588,Massachusetts,2018-19,Indian Orchard Elementary,Public,Indian Orchard,Hampden,97,0,42.1549605,-72.4938561
589,Massachusetts,2018-19,James M Quinn,Public,Dartmouth,Bristol,97,3.4,41.6274949,-70.9601687
590,Massachusetts,2018-19,Jefferson Elementary,Public,Franklin,Norfolk,97,3.4,42.0528207,-71.4185191
591,Massachusetts,2018-19,Jenkins Elementary,Public,Scituate,Plymouth,97,3,42.1910676,-70.7310647
592,Massachusetts,2018-19,John F Kennedy,Public,Holbrook,Norfolk,97,1.8,42.148602,-71.0059524
593,Massachusetts,2018-19,John J Mcglynn,Public,Medford,Middlesex,97,0,42.4089868,-71.0978958
594,Massachusetts,2018-19,Keverian,Public,Everett,Middlesex,97,0,42.4089217,-71.0448144
595,Massachusetts,2018-19,Kingston Elementary,Public,Kingston,Plymouth,97,2.8,41.9852552,-70.7203937
596,Massachusetts,2018-19,Lincoln,Public,Lincoln,Middlesex,97,2.7,42.3907907,-71.082176
597,Massachusetts,2018-19,Mary E Baker,Public,Brockton,Plymouth,97,0,42.0935227,-70.9898868
598,Massachusetts,2018-19,Mckay Arts Academy,Public,Fitchburg,Worcester,97,0,42.5949697,-71.789586
599,Massachusetts,2018-19,Meadow Brook,Public,East Longmeadow,Hampden,97,3.1,42.0473464,-72.471258
600,Massachusetts,2018-19,Merrymount,Public,Quincy,Norfolk,97,2.9,42.2625993,-70.9953259
601,Massachusetts,2018-19,Mildred Aitken,Public,Seekonk,Bristol,97,1.4,41.8449381,-71.3345515
602,Massachusetts,2018-19,Muddy Brook Elementary,Public,Great Barrington,Berkshire,97,8.2,42.2464004,-73.3287193
603,Massachusetts,2018-19,Northeast,Public,Waltham,Middlesex,97,2.8,42.4028042,-71.223969
604,Massachusetts,2018-19,Oak Street Elementary,Public,Franklin,Norfolk,97,1.7,42.0923013,-71.4063353
605,Massachusetts,2018-19,Oscar F Raymond,Public,Brockton,Plymouth,97,1.5,42.1042666,-71.0294906
606,Massachusetts,2018-19,Parlin,Public,Everett,Middlesex,97,0,42.4108565,-71.0506667
607,Massachusetts,2018-19,Paul Hanlon,Public,Westwood,Norfolk,97,3.2,42.2265074,-71.1915135
608,Massachusetts,2018-19,Peck-Lawrence Full Service Comm School (Lawrence Campus),Public,Holyoke,Hampden,97,0,42.2030188,-72.6135172
609,Massachusetts,2018-19,Pentucket Lake,Public,Haverhill,Essex,97,0,42.7951081,-71.0759588
610,Massachusetts,2018-19,Plum Cove,Public,Gloucester,Essex,97,2.9,42.6748468,-70.6666633
611,Massachusetts,2018-19,Priest Street,Public,Leominster,Worcester,97,1.4,42.537313,-71.752864
612,Massachusetts,2018-19,River Valley Charter,Public,Newburyport,Essex,97,0,42.8072013,-70.8866758
613,Massachusetts,2018-19,Robert K Finn,Public,Florence,Hampshire,97,3,42.317189,-72.6935718
614,Massachusetts,2018-19,Robin Hood,Public,Stoneham,Middlesex,97,1.4,42.4934438,-71.1075251
615,Massachusetts,2018-19,South River,Public,Marshfield,Plymouth,97,3.2,42.1097212,-70.6978949
616,Massachusetts,2018-19,Spring St,Public,West Bridgewater,Plymouth,97,2.7,42.0204728,-71.0149244
617,Massachusetts,2018-19,Stanley M Koziol,Public,Ware,Hampshire,97,1.2,42.2518338,-72.2623265
618,Massachusetts,2018-19,Sutton Elementary,Public,Sutton,Worcester,97,3,42.1421612,-71.7729439
619,Massachusetts,2018-19,Swallow Union,Public,Dunstable,Middlesex,97,3.4,42.673196,-71.482635
620,Massachusetts,2018-19,Taft Early Learning Center,Public,Uxbridge,Worcester,97,2.8,42.084655,-71.6262781
621,Massachusetts,2018-19,Thomas Prince Elementary,Public,Princeton,Worcester,97,3.3,42.4423907,-71.8439828
622,Massachusetts,2018-19,Thomas R Rodman,Public,New Bedford,Bristol,97,2.6,41.636328,-70.948643
623,Massachusetts,2018-19,Thoreau,Public,Concord,Middlesex,97,2.8,42.451621,-71.3973703
624,Massachusetts,2018-19,Trinity Catholic Academy Lower Camp,Private,Brockton,Plymouth,97,2.7,42.0997943,-71.0184823
625,Massachusetts,2018-19,Tyngsboro Elementary,Public,Tyngsboro,Middlesex,97,2.8,42.6544665,-71.4452109
626,Massachusetts,2018-19,Waltham Dual Language,Public,Waltham,Middlesex,97,2.6,42.3671762,-71.2367922
627,Massachusetts,2018-19,Warner,Public,Springfield,Hampden,97,3.1,42.1404822,-72.4953283
628,Massachusetts,2018-19,White Street,Public,Springfield,Hampden,97,1.4,42.090026,-72.55372
629,Massachusetts,2018-19,William E Norris,Public,Southampton,Hampshire,97,3.1,42.241707,-72.724285
630,Massachusetts,2018-19,Alice Barrows,Public,Reading,Middlesex,96,3.6,42.5217056,-71.1241088
631,Massachusetts,2018-19,Ambrose Elementary,Public,Winchester,Middlesex,96,0,42.4457686,-71.1562238
632,Massachusetts,2018-19,Bournedale Elementary,Public,Bournedale,Barnstable,96,3.7,41.7599963,-70.5800704
633,Massachusetts,2018-19,Carlisle,Public,Carlisle,Middlesex,96,5.3,42.52644,-71.3490047
634,Massachusetts,2018-19,Center Elementary,Public,Chelmsford,Middlesex,96,3.9,42.6002548,-71.3437081
635,Massachusetts,2018-19,Christopher Columbus,Public,Medford,Middlesex,96,2.7,42.4015606,-71.1019089
636,Massachusetts,2018-19,Community Day Arlington,Public,Lawrence,Essex,96,0,42.7173966,-71.174047
637,Massachusetts,2018-19,Davis Thayer,Public,Franklin,Norfolk,96,3.8,42.0841588,-71.4022912
638,Massachusetts,2018-19,Douglas Primary,Public,Douglas,Worcester,96,3.5,42.0705943,-71.7089699
639,Massachusetts,2018-19,Dr Elmer Bagnall,Public,Groveland,Essex,96,0,42.7433505,-71.0237806
640,Massachusetts,2018-19,Dr Frederick N Sweetsir,Public,Merrimac,Essex,96,5.9,42.8412692,-71.011777
641,Massachusetts,2018-19,Dr Gertrude Bailey,Public,Lowell,Middlesex,96,4.1,42.6262321,-71.3353729
642,Massachusetts,2018-19,Dr William Henderson,Public,Dorchester,Suffolk,96,0.9,42.2938872,-71.0623448
643,Massachusetts,2018-19,Edith C Baker,Public,Brookline,Norfolk,96,4,42.3027008,-71.1582051
644,Massachusetts,2018-19,Everett W Robinson,Public,Mansfield,Bristol,96,3.2,42.027727,-71.2047563
645,Massachusetts,2018-19,George R Martin,Public,Seekonk,Bristol,96,5.6,41.7975014,-71.316318
646,Massachusetts,2018-19,Hobomock Elementary,Public,Pembroke,Plymouth,96,1.9,42.0534354,-70.795318
647,Massachusetts,2018-19,Hopewell,Public,Taunton,Bristol,96,3.6,41.9159725,-71.0961718
648,Massachusetts,2018-19,Horace Mann Laboratory,Public,Salem,Essex,96,0,42.5070854,-70.9092082
649,Massachusetts,2018-19,John F Kennedy Elementary,Public,Blackstone,Worcester,96,3.2,42.028905,-71.5454452
650,Massachusetts,2018-19,John F Kennedy Elementary,Public,Brockton,Plymouth,96,2,42.0595207,-71.0373707
651,Massachusetts,2018-19,King Open,Public,Cambridge,Middlesex,96,0,42.3720077,-71.0916998
652,Massachusetts,2018-19,Lee Elementary,Public,Lee,Berkshire,96,3.7,42.3066505,-73.2367566
653,Massachusetts,2018-19,Lincoln Street,Public,Worcester,Worcester,96,0,42.2914344,-71.7820677
654,Massachusetts,2018-19,Lura White Elementary,Public,Shirley,Middlesex,96,4.1,42.5393535,-71.6559891
655,Massachusetts,2018-19,Major Edwards Elementary,Public,West Boylston,Worcester,96,2.9,42.3722892,-71.7868767
656,Massachusetts,2018-19,Malcolm White Elementary,Public,Woburn,Middlesex,96,0,42.4845983,-71.141678
657,Massachusetts,2018-19,Manthala George Jr,Public,Brockton,Plymouth,96,0.5,42.0964516,-71.0399982
658,Massachusetts,2018-19,Mary M Walsh,Public,Springfield,Hampden,96,0,42.1150403,-72.493491
659,Massachusetts,2018-19,Meetinghouse Elementary,Public,Westminster,Worcester,96,3.9,42.5433359,-71.910877
660,Massachusetts,2018-19,Memorial,Public,Burlington,Middlesex,96,2.9,42.5005424,-71.1835621
661,Massachusetts,2018-19,Newbury Elementary,Public,Newbury,Essex,96,4.2,42.7909624,-70.8709324
662,Massachusetts,2018-19,Northwest Elementary,Public,Leominster,Worcester,96,0,42.5368669,-71.7653064
663,Massachusetts,2018-19,Quinsigamond Street,Public,Worcester,Worcester,96,0.9,42.2339221,-71.7962416
664,Massachusetts,2018-19,Rita Miller Elementary,Public,Westford,Middlesex,96,3.2,42.6415643,-71.4316655
665,Massachusetts,2018-19,South,Public,Plymouth,Plymouth,96,2.1,41.8364791,-70.6046298
666,Massachusetts,2018-19,Southampton Road,Public,Westfield,Hampden,96,3,42.1662884,-72.7265417
667,Massachusetts,2018-19,Varnum Brook Elementary,Public,Pepperell,Middlesex,96,2.9,42.6691585,-71.5894538
668,Massachusetts,2018-19,West Villages Elementary,Public,Marstons Mills,Barnstable,96,3.8,41.6626793,-70.387215
669,Massachusetts,2018-19,William H Taylor,Public,New Bedford,Bristol,96,2.1,41.5998154,-70.9057403
670,Massachusetts,2018-19,A C Whelan Elementary,Public,Revere,Suffolk,95,0,42.4198364,-71.0205257
671,Massachusetts,2018-19,Alice A Macomber,Public,Westport,Bristol,95,5,41.652502,-71.0823803
672,Massachusetts,2018-19,Anna Ware Jackson,Public,Plainville,Norfolk,95,1.1,42.0125541,-71.3024084
673,Massachusetts,2018-19,Baldwin Early Learning Center,Public,Brighton,Suffolk,95,0,42.3420888,-71.1404419
674,Massachusetts,2018-19,Center,Public,Easthampton,Hampshire,95,4.8,42.265389,-72.669488
675,Massachusetts,2018-19,Centerville Elementary,Public,Beverly,Essex,95,6.8,42.5791825,-70.8419555
676,Massachusetts,2018-19,Colonial Park,Public,Stoneham,Middlesex,95,0,42.4682744,-71.0858039
677,Massachusetts,2018-19,Dighton Elementary,Public,Dighton,Bristol,95,5.2,41.835463,-71.121908
678,Massachusetts,2018-19,Dryden Memorial,Public,Springfield,Hampden,95,7.1,42.0991809,-72.543762
679,Massachusetts,2018-19,East Fairhaven,Public,Fairhaven,Bristol,95,5.5,41.6501618,-70.8623489
680,Massachusetts,2018-19,Edward F Parthum,Public,Lawrence,Essex,95,0,42.7185414,-71.1432666
681,Massachusetts,2018-19,Fletcher-Maynard Academy,Public,Cambridge,Middlesex,95,3.6,42.3670308,-71.095595
682,Massachusetts,2018-19,Grafton Street,Public,Worcester,Worcester,95,0,42.2503464,-71.7699888
683,Massachusetts,2018-19,Hannah Elementary,Public,Beverly,Essex,95,1.6,42.5671636,-70.8676441
684,Massachusetts,2018-19,Heights Elementary,Public,Sharon,Norfolk,95,7.6,42.1045695,-71.2049833
685,Massachusetts,2018-19,Hillcrest Elementary,Public,Turners Falls,Franklin,95,3.2,42.5961389,-72.5555441
686,Massachusetts,2018-19,Hiram L Dorman,Public,Springfield,Hampden,95,0,42.1281371,-72.5393409
687,Massachusetts,2018-19,Holy Name,Private,West Roxbury,Suffolk,95,0,42.2883572,-71.1482764
688,Massachusetts,2018-19,Joseph C Solmonese,Public,Norton,Bristol,95,3.2,41.9527379,-71.2278967
689,Massachusetts,2018-19,Kingsley Montessori,Private,Boston,Suffolk,95,0,42.350638,-71.079751
690,Massachusetts,2018-19,Leroy Wood,Public,Fairhaven,Bristol,95,4.8,41.6353577,-70.8814017
691,Massachusetts,2018-19,Lunenburg Primary,Public,Lunenburg,Worcester,95,4.1,42.6001812,-71.7012668
692,Massachusetts,2018-19,Mullen-Hall Elementary,Public,Falmouth,Barnstable,95,4.3,41.553821,-70.613442
693,Massachusetts,2018-19,North Brookfield Elementary,Public,North Brookfield,Worcester,95,5,42.279014,-72.080969
694,Massachusetts,2018-19,Old Sturbridge Academy Charter,Public,Sturbridge,Worcester,95,10,42.1084313,-72.1003103
695,Massachusetts,2018-19,Pakachoag,Public,Auburn,Worcester,95,2.1,42.2237963,-71.8151002
696,Massachusetts,2018-19,Patrick E Bowe,Public,Chicopee,Hampden,95,0,42.140567,-72.6085584
697,Massachusetts,2018-19,Patrick J Kennedy,Public,East Boston,Suffolk,95,0,42.3784808,-71.030337
698,Massachusetts,2018-19,Paul Dever,Public,Dorchester,Suffolk,95,0,42.317679,-71.0426997
699,Massachusetts,2018-19,Rebecca Johnson,Public,Springfield,Hampden,95,0,42.1131839,-72.5644929
700,Massachusetts,2018-19,Roosevelt,Public,Melrose,Middlesex,95,1.6,42.4657445,-71.0718465
701,Massachusetts,2018-19,Sacred Hearts Elementary,Private,Bradford,Essex,95,4.7,42.7690671,-71.0756129
702,Massachusetts,2018-19,Salisbury Elementary,Public,Salisbury,Essex,95,5.5,42.8551145,-70.8663941
703,Massachusetts,2018-19,Silver Hill Horace Mann Charter,Public,Haverhill,Essex,95,4.9,42.7692837,-71.1012069
704,Massachusetts,2018-19,South Shore Charter,Public,Norwell,Plymouth,95,1.4,42.156595,-70.8815196
705,Massachusetts,2018-19,Sumner Ave Elementary,Public,Springfield,Hampden,95,1.2,42.0823204,-72.5746699
706,Massachusetts,2018-19,Sumner G Whittier,Public,Everett,Middlesex,95,0,42.4039542,-71.0576844
707,Massachusetts,2018-19,Tucker,Public,Milton,Norfolk,95,1.6,42.2608279,-71.0944511
708,Massachusetts,2018-19,William G Vinal,Public,Norwell,Plymouth,95,2.7,42.1762919,-70.796179
709,Massachusetts,2018-19,Worcester Arts Magnet,Public,Worcester,Worcester,95,1.7,42.3039311,-71.7751305
710,Massachusetts,2018-19,Bridge Boston Charter,Public,Roxbury,Suffolk,94,0,42.316677,-71.0834388
711,Massachusetts,2018-19,Buckland Shelburne Regional,Public,Shelburne Falls,Franklin,94,6.5,42.6083439,-72.7344686
712,Massachusetts,2018-19,Burncoat Street,Public,Worcester,Worcester,94,0,42.3108338,-71.7891094
713,Massachusetts,2018-19,Center,Public,Longmeadow,Hampden,94,5.9,42.0484984,-72.5818551
714,Massachusetts,2018-19,Chestnut Hill,Private,Chestnut Hill,Middlesex,94,5.7,42.3283455,-71.1650491
715,Massachusetts,2018-19,Clyde Brown,Public,Millis,Norfolk,94,2.5,42.1638411,-71.3589315
716,Massachusetts,2018-19,East Falmouth Elementary,Public,East Falmouth,Barnstable,94,8,41.576895,-70.56029
717,Massachusetts,2018-19,Ingalls,Public,Lynn,Essex,94,0,42.471677,-70.9365687
718,Massachusetts,2018-19,John Ashley,Public,West Springfield,Hampden,94,4,42.149399,-72.6341529
719,Massachusetts,2018-19,John M Tobin,Public,Cambridge,Middlesex,94,2,42.3844145,-71.1396115
720,Massachusetts,2018-19,Liberty,Public,Springfield,Hampden,94,0,42.129603,-72.580057
721,Massachusetts,2018-19,Martin Luther King Charter,Public,Springfield,Hampden,94,0,42.0837405,-72.5361742
722,Massachusetts,2018-19,Milton Bradley,Public,Springfield,Hampden,94,1.2,42.1014449,-72.5803053
723,Massachusetts,2018-19,North Falmouth Elementary,Public,North Falmouth,Barnstable,94,3.1,41.6377486,-70.6216848
724,Massachusetts,2018-19,Our Lady Of Assumption,Private,Lynnfield,Essex,94,0,42.5145407,-71.005141
725,Massachusetts,2018-19,Parker,Public,Billerica,Middlesex,94,1.2,42.5576962,-71.2727046
726,Massachusetts,2018-19,Phiilip G Coburn,Public,West Springfield,Hampden,94,6.1,42.1080829,-72.6211408
727,Massachusetts,2018-19,Rafael Hernandez,Public,Roxbury,Suffolk,94,0,42.3138134,-71.0980389
728,Massachusetts,2018-19,St Bernadette,Private,Northboro,Worcester,94,5.9,42.3265166,-71.6211444
729,Massachusetts,2018-19,Station Avenue Elementary,Public,South Yarmouth,Barnstable,94,2.6,41.6802906,-70.1975449
730,Massachusetts,2018-19,Stearns,Public,Pittsfield,Berkshire,94,0,42.4370282,-73.2997162
731,Massachusetts,2018-19,Stony Brook Elementary,Public,Brewster,Barnstable,94,4.5,41.7574309,-70.069279
732,Massachusetts,2018-19,Thomas M Balliet,Public,Springfield,Hampden,94,0,42.1290073,-72.5273131
733,Massachusetts,2018-19,Winthrop Elementary,Public,Ipswich,Essex,94,5.9,42.6827739,-70.8397905
734,Massachusetts,2018-19,Carlton,Public,Salem,Essex,93,4.9,42.531738,-70.8905413
735,Massachusetts,2018-19,Central,Public,East Bridgewater,Plymouth,93,0,42.0275499,-70.9565839
736,Massachusetts,2018-19,Curley K-8,Public,Jamaica Plain,Suffolk,93,0,42.3184363,-71.1126891
737,Massachusetts,2018-19,Eec/East Boston,Public,East Boston,Suffolk,93,1.7,42.3693811,-71.0342308
738,Massachusetts,2018-19,Francis T Bresnahan Elementary,Public,Newburyport,Essex,93,3.7,42.8196377,-70.8968419
739,Massachusetts,2018-19,Joseph P. Manning,Public,Jamaica Plain,Suffolk,93,0,42.3055646,-71.1315235
740,Massachusetts,2018-19,Lincoln Elementary,Public,Springfield,Hampden,93,1.5,42.1198422,-72.6055767
741,Massachusetts,2018-19,M.G. Hoyle Elementary,Public,Swansea,Bristol,93,2.9,41.7650684,-71.2425132
742,Massachusetts,2018-19,Old Mill Pond,Public,Palmer,Hampden,93,4,42.1855118,-72.3419463
743,Massachusetts,2018-19,Samuel Bowles,Public,Springfield,Hampden,93,0,42.1438277,-72.56289
744,Massachusetts,2018-19,Steward Elementary,Public,Topsfield,Essex,93,1.4,42.6475019,-70.9223377
745,Massachusetts,2018-19,William E Russell,Public,Dorchester,Suffolk,93,0,42.3203947,-71.0595479
746,Massachusetts,2018-19,Alfred M Chaffee Elementary,Public,Oxford,Worcester,92,4.2,42.1084288,-71.8695164
747,Massachusetts,2018-19,Dr W Arnone,Public,Brockton,Plymouth,92,0,42.0799332,-71.0249913
748,Massachusetts,2018-19,Edison K-8,Public,Brighton,Suffolk,92,3.8,42.3455224,-71.1601606
749,Massachusetts,2018-19,Green Meadow,Public,Maynard,Middlesex,92,6.3,42.4234181,-71.4584142
750,Massachusetts,2018-19,James Clark,Public,Agawam,Hampden,92,9.2,42.0454725,-72.6314773
751,Massachusetts,2018-19,Joseph J Hurley,Public,Boston,Suffolk,92,0,42.3388629,-71.0780309
752,Massachusetts,2018-19,Joseph Lee,Public,Dorchester,Suffolk,92,0,42.2922261,-71.080242
753,Massachusetts,2018-19,Josiah Quincy,Public,Boston,Suffolk,92,0,42.3475544,-71.0646803
754,Massachusetts,2018-19,Kelly Elementary,Public,Holyoke,Hampden,92,0,42.202328,-72.6004449
755,Massachusetts,2018-19,Kipp Academy Lynn Elementary,Public,Lynn,Essex,92,0,42.46064,-70.951076
756,Massachusetts,2018-19,Lafayette,Public,Everett,Middlesex,92,0,42.4219614,-71.0510241
757,Massachusetts,2018-19,Lynnhurst,Public,Saugus,Essex,92,0,42.476225,-71.0019525
758,Massachusetts,2018-19,Morgan Elementary,Public,Holyoke,Hampden,92,0,42.1954279,-72.6079958
759,Massachusetts,2018-19,Morris Elementary,Public,Lenox,Berkshire,92,10.4,42.3554107,-73.296688
760,Massachusetts,2018-19,Rochester Memorial,Public,Rochester,Plymouth,92,3.2,41.7465765,-70.8669888
761,Massachusetts,2018-19,Stall Brook,Public,Bellingham,Norfolk,92,4.5,42.1226955,-71.4573412
762,Massachusetts,2018-19,Woodland Elementary,Public,Southwick,Hampden,92,8.6,42.0600111,-72.7512931
763,Massachusetts,2018-19,Blackstone Community,Public,Boston,Suffolk,91,0,42.3403411,-71.0726709
764,Massachusetts,2018-19,Frances Drake,Public,Leominster,Worcester,91,0,42.5185764,-71.7452112
765,Massachusetts,2018-19,Hadley Elementary,Public,Hadley,Hampshire,91,0,42.3523173,-72.5864142
766,Massachusetts,2018-19,Harwich Elementary,Public,Harwich,Barnstable,91,3.3,41.6840567,-70.0833366
767,Massachusetts,2018-19,Manchester Memorial,Public,Manchester,Essex,91,11.6,42.579796,-70.7642809
768,Massachusetts,2018-19,Marguerite E Small Elementary,Public,West Yarmouth,Barnstable,91,5.8,41.6736244,-70.2460958
769,Massachusetts,2018-19,Pope John Ii Columbia Campus,Private,Dorchester,Suffolk,91,0,42.3206497,-71.0600029
770,Massachusetts,2018-19,Ruggles Lane Elementary,Public,Barre,Worcester,91,9.4,42.429571,-72.1087019
771,Massachusetts,2018-19,Sabis Charter,Public,Springfield,Hampden,91,0,42.1265042,-72.4841541
772,Massachusetts,2018-19,Up Academy Holland,Public,Dorchester,Suffolk,91,0,42.306095,-71.0737333
773,Massachusetts,2018-19,Walton,Public,Wakefield,Middlesex,91,8.7,42.507084,-71.086036
774,Massachusetts,2018-19,West Brookfield Elementary,Public,West Brookfield,Worcester,91,8.8,42.238759,-72.1341509
775,Massachusetts,2018-19,All Saints,Private,Webster,Worcester,90,0,42.0492791,-71.8779376
776,Massachusetts,2018-19,Beethoven,Public,West Roxbury,Suffolk,90,0,42.26352,-71.155824
777,Massachusetts,2018-19,Charles Sumner,Public,Roslindale,Suffolk,90,0,42.2864123,-71.1268857
778,Massachusetts,2018-19,James Hennigan,Public,Jamaica Plain,Suffolk,90,0,42.3259073,-71.1066944
779,Massachusetts,2018-19,Lanesborough Elementary,Public,Lanesborough,Berkshire,90,3.3,42.5130018,-73.2221481
780,Massachusetts,2018-19,Munger Hill Elementary,Public,Westfield,Hampden,90,10.1,42.0978192,-72.7303126
781,Massachusetts,2018-19,Teaticket Elementary,Public,Falmouth,Barnstable,90,5.1,41.567632,-70.590913
782,Massachusetts,2018-19,Undermountain Elementary,Public,Sheffield,Berkshire,90,3.3,42.1059285,-73.3747774
783,Massachusetts,2018-19,Veterans Memorial,Public,Saugus,Essex,90,1.7,42.454279,-71.0038565
784,Massachusetts,2018-19,Whitinsville Christian,Private,Whitinsville,Worcester,90,3.3,42.106239,-71.653668
785,Massachusetts,2018-19,Elias Brookings,Public,Springfield,Hampden,89,6.5,42.0990553,-72.564083
786,Massachusetts,2018-19,James Chittick,Public,Mattapan,Suffolk,89,0,42.2672676,-71.1046543
787,Massachusetts,2018-19,William Ellery Channing Elem,Public,Hyde Park,Suffolk,89,0,42.2516064,-71.1333862
788,Massachusetts,2018-19,E N White,Public,Holyoke,Hampden,88,0,42.2250882,-72.6261121
789,Massachusetts,2018-19,Edward Brooke Charter School 2,Public,Mattapan,Suffolk,88,0,42.2947775,-71.0924032
790,Massachusetts,2018-19,Eliot Elementary,Public,Boston,Suffolk,88,1.3,42.3661902,-71.0534044
791,Massachusetts,2018-19,Mary Rowlandson,Public,Lancaster,Worcester,88,12,42.4682469,-71.6757161
792,Massachusetts,2018-19,Silvio Conte Community,Public,Pittsfield,Berkshire,88,0,42.4555452,-73.2680858
793,Massachusetts,2018-19,Brookfield,Public,Brockton,Plymouth,87,0,42.117793,-71.0102176
794,Massachusetts,2018-19,Dennis Haley,Public,Roslindale,Suffolk,86,5.4,42.2866131,-71.10748
795,Massachusetts,2018-19,Higginson,Public,Roxbury,Suffolk,86,0,42.3176242,-71.091982
796,Massachusetts,2018-19,Tecca Connections Academy,Public,Walpole,Norfolk,86,12.3,42.164104,-71.2205623
797,Massachusetts,2018-19,West Tisbury,Public,West Tisbury,Dukes,86,11.1,41.4032765,-70.6620722
798,Massachusetts,2018-19,Highland,Public,Westfield,Hampden,85,15,42.119436,-72.768968
799,Massachusetts,2018-19,Holyoke Community Charter,Public,Holyoke,Hampden,84,0,42.1858718,-72.6286068
800,Massachusetts,2018-19,L G Nourse,Public,Norton,Bristol,84,5.2,41.9684896,-71.1666106
