index,state,year,name,county,enroll,mmr,overall,xmed,xper,xrel,lat,lng
168,Vermont,2018-19,Berkshire Elementary,Franklin,181,97.23756906,96.13259669,,,,44.9724974,-72.7662099
169,Vermont,2018-19,Glover Community,Orleans,108,97.22222222,96.2962963,,,,44.7064252,-72.1887971
170,Vermont,2018-19,Green Mountain Valley,Washington,108,97.22222222,96.2962963,,,,44.185585,-72.850449
171,Vermont,2018-19,Jericho Elementary,Chittenden,251,97.21115538,95.61752988,,,,44.5053714,-72.9897701
172,Vermont,2018-19,Dothan Brook,Windsor,213,97.18309859,95.77464789,,,,43.687624,43.687624
173,Vermont,2018-19,Christ The King School (Rutland),Rutland,140,97.14285714,95,,,,43.604427,-72.9711383
174,Vermont,2018-19,Porters Point,Chittenden,241,97.09543568,96.26556017,,,,44.541306,44.541306
175,Vermont,2018-19,Danville,Caledonia,344,97.09302326,94.18604651,,,,44.41086,44.41086
176,Vermont,2018-19,Enosburg Elementary,Franklin,205,97.07317073,94.63414634,,,,44.904316,-72.801033
177,Vermont,2018-19,Soar Learning Center,Franklin,68,97.05882353,92.64705882,,,,44.8117211,-73.1392089
178,Vermont,2018-19,Halifax,Windham,67,97.01492537,91.04477612,,,,42.784431,-72.768503
179,Vermont,2018-19,Randolph Elementary,Orange,298,96.97986577,96.97986577,,,,43.9338797,-72.6604606
180,Vermont,2018-19,Bellcate,Chittenden,33,96.96969697,90.90909091,,,,44.501999,-73.041701
181,Vermont,2018-19,J. J. Flynn,Chittenden,295,96.94915254,95.93220339,,,,44.517032,44.517032
182,Vermont,2018-19,Hyde Park Elementary,Lamoille,196,96.93877551,91.83673469,,,,44.6010887,-72.6319369
183,Vermont,2018-19,Westford Elementary,Chittenden,163,96.93251534,93.25153374,,,,44.602952,-73.0189539
184,Vermont,2018-19,Oak Grove,Windham,128,96.875,94.53125,,,,42.8401525,-72.5579901
185,Vermont,2018-19,Orchard,Chittenden,380,96.84210526,96.57894737,,,,44.439678,44.439678
186,Vermont,2018-19,Northfield Elementary,Washington,253,96.83794466,96.44268775,,,,44.15455,-72.662072
187,Vermont,2018-19,Derby Elementary,Orleans,379,96.83377309,94.98680739,,,,45.001503,-72.118345
188,Vermont,2018-19,Eden Central,Lamoille,126,96.82539683,95.23809524,,,,44.70412,44.70412
189,Vermont,2018-19,Roxbury Village,Washington,31,96.77419355,96.77419355,,,,44.092228,44.092228
190,Vermont,2018-19,J. F. Kennedy Elementary,Chittenden,367,96.73024523,91.00817439,,,,44.500416,-73.180687
191,Vermont,2018-19,Hardwick Elementary,Caledonia,204,96.56862745,96.07843137,,,,44.5033274,-72.3681449
192,Vermont,2018-19,Newark,Caledonia,58,96.55172414,96.55172414,,,,44.690257,44.690257
193,Vermont,2018-19,Bridport Central,Addison,57,96.49122807,96.49122807,,,,43.981087,43.981087
194,Vermont,2018-19,Chelsea Public,Orange,114,96.49122807,95.61403509,,,,43.987282,-72.446617
195,Vermont,2018-19,Weathersfield,Windsor,227,96.47577093,93.83259912,,,,43.411345,43.411345
196,Vermont,2018-19,Orleans Elementary,Orleans,113,96.46017699,92.03539823,,,,44.810055,-72.196754
197,Vermont,2018-19,Turning Points,Orleans,28,96.42857143,85.71428571,,,,44.915466,-72.013222
198,Vermont,2018-19,Champlain,Chittenden,306,96.40522876,93.79084967,,,,44.456879,44.456879
199,Vermont,2018-19,Academy,Windham,358,96.36871508,93.29608939,,,,42.851176,-72.597994
200,Vermont,2018-19,Moretown Elementary,Washington,110,96.36363636,93.63636364,,,,44.247814,-72.7630619
201,Vermont,2018-19,Integrated Arts Academy,Chittenden,271,96.3099631,93.35793358,,,,44.4881833,-73.213765
202,Vermont,2018-19,Albany Community,Orleans,81,96.2962963,90.12345679,,,,44.738173,44.738173
203,Vermont,2018-19,Castleton Hubbardton Union,Rutland,214,96.26168224,92.99065421,,,,43.619806,-73.211874
204,Vermont,2018-19,Edmunds Elementary,Chittenden,293,96.24573379,94.19795222,,,,44.475518,-73.20729
205,Vermont,2018-19,Tunbridge Central,Orange,106,96.22641509,94.33962264,,,,43.917021,43.917021
206,Vermont,2018-19,Westminster,Windham,182,96.15384615,95.6043956,,,,43.06929,-72.540604
207,Vermont,2018-19,Johnson Elementary,Lamoille,225,96,92.44444444,,,,44.637031,-72.674763
208,Vermont,2018-19,Lothrop,Rutland,175,96,94.28571429,,,,43.70553,43.70553
209,Vermont,2018-19,Sustainability Academy,Chittenden,172,95.93023256,94.76744186,,,,44.484143,-73.2167958
210,Vermont,2018-19,Mount St Joseph Academy,Rutland,98,95.91836735,94.89795918,,,,43.6031059,-72.9844271
211,Vermont,2018-19,The Schoolhouse,Chittenden,49,95.91836735,83.67346939,,,,44.4146706,-73.1789224
212,Vermont,2018-19,Irasburg Village,Orleans,122,95.90163934,93.44262295,,,,44.803603,44.803603
213,Vermont,2018-19,Currier Memorial Union,Rutland,73,95.89041096,87.67123288,,,,43.3497894,-72.9951757
214,Vermont,2018-19,Essex Elementary,Chittenden,340,95.88235294,95.29411765,,,,44.5129823,-73.0556599
215,Vermont,2018-19,Lunenburg/Gilman,Essex,121,95.8677686,95.8677686,,,,44.4140929,-71.7195313
216,Vermont,2018-19,Shelburne Community,Chittenden,699,95.85121602,93.70529328,,,,44.380593,44.380593
217,Vermont,2018-19,Alburgh Community Education Center,Grand Isle,191,95.81151832,90.05235602,,,,44.9789946,-73.2980114
218,Vermont,2018-19,Grand Isle,Grand Isle,141,95.74468085,92.19858156,,,,44.725599,-73.2915204
219,Vermont,2018-19,Woodstock Elementary,Windsor,186,95.69892473,92.47311828,,,,43.622024,-72.519711
220,Vermont,2018-19,Monument Elementary,Bennington,139,95.68345324,95.68345324,,,,42.8850209,-73.2106215
221,Vermont,2018-19,Summit Street,Chittenden,205,95.6097561,93.17073171,,,,44.493302,44.493302
222,Vermont,2018-19,Underhill ID Elementary,Chittenden,90,95.55555556,94.44444444,,,,44.51796,-72.945641
223,Vermont,2018-19,Townshend Village,Windham,67,95.52238806,92.53731343,,,,43.046682,43.046682
224,Vermont,2018-19,Jay/Westfield Joint,Orleans,66,95.45454545,93.93939394,,,,44.952663,-72.435028
225,Vermont,2018-19,Folsom Education and Community Center,Grand Isle,130,95.38461538,93.07692308,,,,44.636311,-73.3022079
226,Vermont,2018-19,Flood Brook,Windham,277,95.30685921,91.33574007,,,,43.2367859,-72.8480324
227,Vermont,2018-19,The Sharon Academy,Windsor,146,95.20547945,93.83561644,,,,43.785586,-72.453761
228,Vermont,2018-19,The Village School Of North Bennington,Bennington,124,95.16129032,94.35483871,,,,42.929998,-73.244546
229,Vermont,2018-19,Centerpoint,Chittenden,41,95.12195122,92.68292683,,,,44.4640743,-73.1546843
230,Vermont,2018-19,Bridge,Addison,20,95,95,,,,44.0366639,-73.163319
231,Vermont,2018-19,Manchester Village,Bennington,20,95,95,,,,43.167187,-73.067947
232,Vermont,2018-19,Smilie Memorial,Chittenden,79,94.93670886,92.40506329,,,,44.373783,-72.876854
233,Vermont,2018-19,Vernon Elementary,Windham,157,94.9044586,94.9044586,,,,42.7620271,-72.5134223
234,Vermont,2018-19,Bingham Memorial,Addison,78,94.87179487,93.58974359,,,,43.964007,43.964007
235,Vermont,2018-19,Underhill Central Elementary,Chittenden,97,94.84536082,92.78350515,,,,44.510392,-72.893606
236,Vermont,2018-19,The Dorset,Bennington,153,94.77124183,89.54248366,,,,43.2219794,-73.0657074
237,Vermont,2018-19,Cornerstone,Caledonia,19,94.73684211,94.73684211,,,,44.4205558,-72.0051132
238,Vermont,2018-19,Burr & Burton Academy,Bennington,764,94.63350785,88.61256545,,,,43.163803,-73.077354
239,Vermont,2018-19,Manchester Elementary/Middle,Bennington,352,94.60227273,88.35227273,,,,43.179056,43.179056
240,Vermont,2018-19,United Christian Academy,Orleans,74,94.59459459,78.37837838,,,,44.9356443,-72.21275
241,Vermont,2018-19,Barton Graded,Orleans,165,94.54545455,92.12121212,,,,44.748804,44.748804
242,Vermont,2018-19,Peacham Elementary,Caledonia,55,94.54545455,94.54545455,,,,44.326018,-72.16652
243,Vermont,2018-19,Weybridge Elementary,Addison,55,94.54545455,92.72727273,,,,44.0417684,-73.2122861
244,Vermont,2018-19,Cambridge Elementary,Lamoille,274,94.52554745,92.33576642,,,,44.6444743,-72.8267715
245,Vermont,2018-19,Long Trail,Bennington,179,94.41340782,88.26815642,,,,43.270252,-73.098236
246,Vermont,2018-19,Ludlow Elementary,Windsor,89,94.38202247,94.38202247,,,,43.3979669,-72.688735
247,Vermont,2018-19,Websterville Christian Academy,Washington,71,94.36619718,94.36619718,,,,44.15315,-72.474158
248,Vermont,2018-19,Salisbury Community,Addison,88,94.31818182,94.31818182,,,,43.919843,43.919843
249,Vermont,2018-19,Meadows Educational Center,Windham,35,94.28571429,94.28571429,,,,43.152691,-72.720238
250,Vermont,2018-19,East Montpelier Elementary,Washington,185,94.05405405,92.97297297,,,,44.2866171,-72.4953304
251,Vermont,2018-19,Dummerston,Windham,150,94,89.33333333,,,,42.9336033,-72.5379992
252,Vermont,2018-19,The Mountain School At Winhall,Bennington,82,93.90243902,74.3902439,,,,43.145697,-72.8895224
253,Vermont,2018-19,Bristol Elementary,Addison,256,93.75,90.234375,,,,44.1379395,-73.0770421
254,Vermont,2018-19,Vermont Commons,Chittenden,112,93.75,89.28571429,,,,44.431052,-73.2070072
255,Vermont,2018-19,C. P. Smith,Chittenden,282,93.61702128,89.36170213,,,,44.513217,44.513217
256,Vermont,2018-19,Waterville Elementary,Lamoille,78,93.58974359,88.46153846,,,,44.726855,-72.74841
257,Vermont,2018-19,Saxtons River Elementary,Windham,93,93.5483871,93.5483871,,,,43.140396,-72.509491
258,Vermont,2018-19,Maple Street,Bennington,108,93.51851852,82.40740741,,,,43.1690823,-73.0558927
259,Vermont,2018-19,Rochester,Windsor,77,93.50649351,88.31168831,,,,43.8717466,-72.8091872
260,Vermont,2018-19,Newbrook Elementary,Windham,121,93.38842975,85.95041322,,,,42.95993,42.95993
261,Vermont,2018-19,Barnard Academy,Windsor,60,93.33333333,85,,,,43.726353,43.726353
262,Vermont,2018-19,Guilford Central,Windham,103,93.2038835,88.34951456,,,,42.800716,42.800716
263,Vermont,2018-19,Trinity Baptist,Chittenden,73,93.15068493,91.78082192,,,,44.4668777,-73.1095129
264,Vermont,2018-19,Fayston Elementary,Washington,83,92.77108434,92.77108434,,,,44.1791977,-72.8842112
265,Vermont,2018-19,Morristown Elementary,Lamoille,271,92.6199262,88.56088561,,,,44.5636467,-72.5855112
266,Vermont,2018-19,Charlotte Central,Chittenden,350,92.57142857,74,,,,44.315141,44.315141
267,Vermont,2018-19,Stockbridge Central,Windsor,40,92.5,92.5,,,,43.764117,43.764117
268,Vermont,2018-19,Union Elementary,Washington,400,92.5,87.25,,,,44.123299,-72.548004
269,Vermont,2018-19,Wallingford Village,Rutland,133,92.48120301,91.72932331,,,,43.47054,43.47054
