index,state,year,name,address,city,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1154,North Carolina,2018-19,Donna L Loflin Elementary,,,Randolph,,60,,98.3,0,,0,35.7017105,-79.819592
1155,North Carolina,2018-19,Hunters Creek Elementary,,,Onslow,,116,,98.3,0,,0,34.742202,-77.335132
1156,North Carolina,2018-19,King Elementary,,,Stokes,,60,,98.3,1.7,,0,36.278774,-80.353871
1157,North Carolina,2018-19,Magnolia Elementary,,,Robeson,,58,,98.3,0,,0,34.711636,-79.003492
1158,North Carolina,2018-19,Maiden Elementary,,,Catawba,,58,,98.3,0,,0,35.578284,-81.210843
1159,North Carolina,2018-19,Northside K-8,,,Warren,,59,,98.3,0,,0,36.456516,-78.184698
1160,North Carolina,2018-19,Plain View Elementary,,,Sampson,,60,,98.3,1.7,,0,35.236512,-78.539124
1161,North Carolina,2018-19,River Bend Elementary,,,Wake,,116,,98.3,0,,0,35.86466,-78.535931
1162,North Carolina,2018-19,Rocky River Elementary,,,Iredell,,121,,98.3,0,,1.7,35.5494584,-80.7825743
1163,North Carolina,2018-19,Scurlock Elementary,,,Hoke,,116,,98.3,0,,0.9,34.986342,-79.178262
1164,North Carolina,2018-19,Union Elementary,,,Cleveland,,59,,98.3,0,,0,35.389656,-81.619225
1165,North Carolina,2018-19,Winstead Elementary,,,Wilson,,60,,98.3,0,,0,35.712601,-77.931075
1166,North Carolina,2018-19,Woodleaf Elementary,,,Rowan,,59,,98.3,0,,1.7,35.7275785,-80.6776649
1167,North Carolina,2018-19,Bridgeton Elementary,,,Craven,,56,,98.2,0,,1.8,35.154579,-77.042214
1168,North Carolina,2018-19,Burton Elementary,,,Durham,,55,,98.2,0,,0,35.979256,-78.887718
1169,North Carolina,2018-19,G W  Elementary,,,Edgecombe,,113,,98.2,0,,0,35.8826226,-77.7196558
1170,North Carolina,2018-19,Green Ridge Elementary,,,Montgomery,,55,,98.2,0,,0,35.339874,-79.782655
1171,North Carolina,2018-19,Leesville Road Elementary,,,Wake,,113,,98.2,0,,0.9,35.88761,-78.718674
1172,North Carolina,2018-19,Margaret Will is Elementary,,,Cumberland,,55,,98.2,0,,1.8,35.071177,-78.903976
1173,North Carolina,2018-19,Marshville Elementary,,,Union,,55,,98.2,0,,1.8,34.911132,-80.411514
1174,North Carolina,2018-19,Movement Charter,,,Mecklenburg,,113,,98.2,0,,1.8,35.23708,-80.884841
1175,North Carolina,2018-19,North Buncombe Elementary,,,Buncombe,,112,,98.2,0,,0.9,35.745739,-82.568016
1176,North Carolina,2018-19,Pilot Elementary,,,Davidson,,55,,98.2,0,,0,35.878904,-80.134276
1177,North Carolina,2018-19,Ramseur Elementary,,,Randolph,,56,,98.2,0,,0,35.7394963,-79.6534615
1178,North Carolina,2018-19,Royal Oaks Elementary,,,Cabarrus,,56,,98.2,0,,0,35.466396,-80.612986
1179,North Carolina,2018-19,Sand Ridge Elementary,,,Onslow,,111,,98.2,0,,0.9,34.663541,-77.201291
1180,North Carolina,2018-19,Siler City Elementary,,,Chatham,,110,,98.2,0,,0.9,35.727156,-79.492947
1181,North Carolina,2018-19,W A Young Elementary,,,Burke,,55,,98.2,0,,0,35.718959,-81.766158
1182,North Carolina,2018-19,Alderman Road Elementary,,,Cumberland,,106,,98.1,0,,1.9,34.895249,-78.860336
1183,North Carolina,2018-19,Atkinson Elementary,,,Henderson,,53,,98.1,0,,3.8,35.283964,-82.492667
1184,North Carolina,2018-19,Cherokee Central,,,Swain,,108,,98.1,0,,0,35.5127895,-83.2976301
1185,North Carolina,2018-19,Cullowhee Valley,,,Jackson,,53,,98.1,0,,5.7,35.293324,-83.181081
1186,North Carolina,2018-19,E E Miller Elementary,,,Cumberland,,107,,98.1,0,,0.9,35.054387,-79.044064
1187,North Carolina,2018-19,Edwin A Alderman Elementary,,,Guilford,,54,,98.1,0,,0,36.0402338,-79.8679836
1188,North Carolina,2018-19,Hallsboro-Artesia Elementary,,,Columbus,,54,,98.1,0,,0,34.31123,-78.5791
1189,North Carolina,2018-19,Mt. Vernon-Ruth Elementary,,,Rutherford,,52,,98.1,0,,0,35.411681,-81.912474
1190,North Carolina,2018-19,Scotts Elementary,,,Iredell,,53,,98.1,0,,1.9,35.8434598,-81.0136943
1191,North Carolina,2018-19,Spring Hope Elementary,,,Nash,,54,,98.1,0,,0,35.950975,-78.109349
1192,North Carolina,2018-19,Stovall-Shaw Elementary,,,Granville,,53,,98.1,0,,0,36.438252,-78.576565
1193,North Carolina,2018-19,Valmead Elementary,,,Caldwell,,53,,98.1,0,,0,35.937205,-81.540312
1194,North Carolina,2018-19,West View Elementary,,,Johnston,,156,,98.1,0,,0,35.594906,-78.564174
1195,North Carolina,2018-19,Winstead Avenue Elementary,,,Nash,,162,,98.1,0,,0.6,35.951319,-77.846824
1196,North Carolina,2018-19,Acme Delco Elementary,,,Columbus,,51,,98,0,,0,34.347773,-78.254261
1197,North Carolina,2018-19,Brinson Memorial Elementary,,,Craven,,101,,98,0,,0,35.068031,-77.017483
1198,North Carolina,2018-19,Carroll  T Overton Elementary,,,Rowan,,50,,98,0,,2,35.689549,-80.4741575
1199,North Carolina,2018-19,Elizabethtown Primary,,,Bladen,,99,,98,0,,0,34.621288,-78.604522
1200,North Carolina,2018-19,Grover Elementary,,,Cleveland,,51,,98,0,,0,35.17416,-81.446811
1201,North Carolina,2018-19,Havelock Elementary,,,Craven,,49,,98,0,,0,34.877494,-76.90036
1202,North Carolina,2018-19,Heritage Elementary School of Richlands,,,Onslow,,153,,98,0,,1.3,34.8871061,-77.5440053
1203,North Carolina,2018-19,N B Mills Elementary,,,Iredell,,50,,98,0,,2,35.7881576,-80.9112357
1204,North Carolina,2018-19,North Ridge Elementary,,,Wake,,101,,98,0,,0,35.88118,-78.622834
1205,North Carolina,2018-19,Parkton Elementary,,,Robeson,,50,,98,0,,0,34.904051,-79.0065
1206,North Carolina,2018-19,Partnership Elementary,,,Wake,,51,,98,0,,2,35.789713,-78.647721
1207,North Carolina,2018-19,Pinkston Street Elementary,,,Vance,,50,,98,0,,0,36.324727,-78.3866947
1208,North Carolina,2018-19,Pumpkin Center Primary,,,Lincoln,,99,,98,0,,1,35.517357,-81.135727
1209,North Carolina,2018-19,Shining Rock Classical Academy: CFA,,,Haywood,,49,,98,0,,2,35.52355,-82.983241
1210,North Carolina,2018-19,Sunset Park Elementary,,,New Hanover,,49,,98,0,,0,34.207748,-77.94153
1211,North Carolina,2018-19,Triad Math and Science Academy,,,Guilford,,99,,98,0,,2,36.030691,-79.808927
1212,North Carolina,2018-19,W H Robinson Elementary,,,Pitt,,101,,98,0,,1,35.5334835,-77.3991323
1213,North Carolina,2018-19,West Rockingham Elementary,,,Richmond,,51,,98,0,,0,34.944962,-79.789047
1214,North Carolina,2018-19,Wiley Elementary,,,Wake,,51,,98,0,,2,35.78507,-78.651485
1215,North Carolina,2018-19,Benvenue Elementary,,,Nash,,97,,97.9,0,,0,35.976359,-77.838463
1216,North Carolina,2018-19,Carl A Furr Elementary,,,Cabarrus,,96,,97.9,0,,2.1,35.376866,-80.685558
1217,North Carolina,2018-19,Celeste Henkel Elementary,,,Iredell,,94,,97.9,0,,2.1,35.7551936,-80.9756552
1218,North Carolina,2018-19,Central Elementary,,,Rockingham,,96,,97.9,0,,0,36.504699,-79.730685
1219,North Carolina,2018-19,Etowah Elementary,,,Henderson,,47,,97.9,0,,6.4,35.315158,-82.588041
1220,North Carolina,2018-19,Garrett Elementary,,,Alamance,,95,,97.9,0,,0,36.061554,-79.297392
1221,North Carolina,2018-19,Millbridge Elementary,,,Rowan,,97,,97.9,1,,0,35.6017299,-80.6559482
1222,North Carolina,2018-19,Pines Elementary,,,Washington,,94,,97.9,0,,1.1,35.873265,-76.692682
1223,North Carolina,2018-19,Shady Brook Elementary,,,Cabarrus,,48,,97.9,0,,0,35.474206,-80.641582
1224,North Carolina,2018-19,Wilton Elementary,,,Granville,,48,,97.9,0,,8.3,36.145464,-78.58121
1225,North Carolina,2018-19,Baucom Elementary,,,Wake,,90,,97.8,0,,0,35.736987,-78.854321
1226,North Carolina,2018-19,Brooks Global Studies,,,Guilford,,45,,97.8,0,,0,36.0874938,-79.8144926
1227,North Carolina,2018-19,Charles C. Bell  Elementary,,,Buncombe,,45,,97.8,0,,4.4,35.589248,-82.492847
1228,North Carolina,2018-19,Dixon Elementary,,,Onslow,,225,,97.8,0,,1.3,34.55981,-77.443604
1229,North Carolina,2018-19,Eastfield Global Magnet,,,McDowell,,45,,97.8,0,,2.2,35.686277,-81.986181
1230,North Carolina,2018-19,Farmer Elementary,,,Randolph,,45,,97.8,0,,2.2,35.6415882,-79.9708235
1231,North Carolina,2018-19,Gibsonville Elementary,,,Guilford,,89,,97.8,0,,0,36.1098605,-79.5431328
1232,North Carolina,2018-19,Laurel Mill  Elementary,,,Franklin,,45,,97.8,0,,0,36.191516,-78.172892
1233,North Carolina,2018-19,Mount Ulla Elementary,,,Rowan,,45,,97.8,0,,0,35.698715,-80.6439789
1234,North Carolina,2018-19,Parkwood Elementary,,,Durham,,91,,97.8,0,,1.1,35.891447,-78.906352
1235,North Carolina,2018-19,Scotts Ridge Elementary,,,Wake,,91,,97.8,0,,2.2,35.7217,-78.883001
1236,North Carolina,2018-19,South Newton Elementary,,,Catawba,,45,,97.8,0,,2.2,35.65529,-81.228881
1237,North Carolina,2018-19,South Smithfield Elementary,,,Johnston,,89,,97.8,0,,0,35.499241,-78.358722
1238,North Carolina,2018-19,St. Gabriel Catholic,,,Mecklenburg,,92,,97.8,0,,0,35.1694705,-80.807672
1239,North Carolina,2018-19,Tabernacle Elementary,,,Randolph,,45,,97.8,0,,0,35.7325974,-79.9666386
1240,North Carolina,2018-19,The Academy of Moore County,,,Moore,,91,,97.8,0,,0,35.09401,-79.429111
1241,North Carolina,2018-19,Vandora Springs Elementary,,,Wake,,93,,97.8,0,,0,35.665142,-78.588885
1242,North Carolina,2018-19,Clement Elementary,,,Sampson,,43,,97.7,0,,0,35.105249,-78.589619
1243,North Carolina,2018-19,Grifton,,,Pitt,,43,,97.7,2.3,,0,35.3722711,-77.4319478
1244,North Carolina,2018-19,McGee's Crossroads Elementary,,,Johnston,,130,,97.7,0,,0.8,35.513214,-78.577203
1245,North Carolina,2018-19,Robbinsvil le Elementary,,,Graham,,86,,97.7,0,,1.2,35.326492,-83.808283
1246,North Carolina,2018-19,Statesvil le Road Elementary,,,Mecklenburg,,88,,97.7,0,,4.5,35.29595,-80.847521
1247,North Carolina,2018-19,Summerfield Charter Academy,,,Guilford,,88,,97.7,0,,2.3,36.21787,-79.912721
1248,North Carolina,2018-19,Sylvan Elementary,,,Alamance,,43,,97.7,0,,2.3,35.87998,-79.436633
1249,North Carolina,2018-19,Alma O Easom Elementary,,,Cumberland,,165,,97.6,0,,0.6,35.060844,-78.908476
1250,North Carolina,2018-19,Benhaven Elementary,,,Harnett,,123,,97.6,0.8,,0.8,35.359453,-79.093522
1251,North Carolina,2018-19,Briarcliff Elementary,,,Wake,,84,,97.6,0,,0,35.769071,-78.786997
1252,North Carolina,2018-19,Buckland Elementary,,,Gates,,41,,97.6,0,,0,36.4680634,-76.760503
1253,North Carolina,2018-19,Cleveland Elementary,,,Rowan,,42,,97.6,0,,0,35.7275785,-80.6776649
1254,North Carolina,2018-19,East Rockingham Elementary,,,Richmond,,83,,97.6,0,,0,34.8938929,-79.7509404
1255,North Carolina,2018-19,Eastway Elementary,,,Durham,,83,,97.6,0,,0,35.991079,-78.884982
1256,North Carolina,2018-19,Efland Cheeks Elementary,,,Orange,,85,,97.6,0,,1.2,36.083552,-79.188773
1257,North Carolina,2018-19,John W Jones Elementary,,,Wilson,,82,,97.6,0,,0,35.72345,-77.98117
1258,North Carolina,2018-19,Marion Elementary,,,Cleveland,,42,,97.6,0,,0,35.28853,-81.525012
1259,North Carolina,2018-19,Nags Head Elementary,,,Dare,,85,,97.6,1.2,,1.2,35.975804,-75.63868
1260,North Carolina,2018-19,Northeast Elementary,,,Lenoir,,84,,97.6,0,,0,35.280855,-77.561049
1261,North Carolina,2018-19,Parkwood Elementary,,,Onslow,,84,,97.6,0,,1.2,34.780085,-77.44053
1262,North Carolina,2018-19,Piney Grove Elementary,,,Robeson,,84,,97.6,0,,0,34.686302,-79.038271
1263,North Carolina,2018-19,Sardis Elementary,,,Union,,83,,97.6,0,,0,35.0707904,-80.6210013
1264,North Carolina,2018-19,Southwest Elementary,,,Onslow,,169,,97.6,0,,1.2,34.732657,-77.52602
1265,North Carolina,2018-19,Tanglewood Elementary,,,Robeson,,125,,97.6,0.8,,0.8,34.638415,-79.012685
1266,North Carolina,2018-19,Tyrrell  Elementary,,,Tyrrell,,42,,97.6,0,,0,35.913872,-76.242091
1267,North Carolina,2018-19,Vick Elementary,,,Wilson,,41,,97.6,0,,0,35.720122,-77.896737
1268,North Carolina,2018-19,Western Union Elementary,,,Union,,83,,97.6,0,,2.4,34.9252772,-80.6909208
1269,North Carolina,2018-19,Wolf Meadow Elementary,,,Cabarrus,,82,,97.6,0,,3.7,35.376246,-80.626729
1270,North Carolina,2018-19,Arapahoe Charter,,,Pamlico,,40,,97.5,2.5,,0,35.012253,-76.821202
1271,North Carolina,2018-19,Carr Elementary,,,Gaston,,120,,97.5,0,,0,35.3128577,-81.1835776
1272,North Carolina,2018-19,East Robeson Primary,,,Robeson,,158,,97.5,0,,0.6,34.624698,-78.923945
1273,North Carolina,2018-19,Leaksvil le-Spray Elementary,,,Rockingham,,80,,97.5,0,,0,36.492657,-79.758058
1274,North Carolina,2018-19,Millbrook Elementary,,,Wake,,79,,97.5,0,,0,35.849406,-78.610352
1275,North Carolina,2018-19,Parkside Elementary,,,Mecklenburg,,40,,97.5,0,,2.5,35.3608043,-80.7610714
1276,North Carolina,2018-19,Rock Rest Elementary,,,Union,,81,,97.5,0,,0,34.9573641,-80.4867048
1277,North Carolina,2018-19,Stokesdale Elementary,,,Guilford,,79,,97.5,0,,0,36.235806,-79.9794919
1278,North Carolina,2018-19,Brassfield Road Elementary,,,Wake,,117,,97.4,0,,0.9,35.933593,-78.628925
1279,North Carolina,2018-19,Clyde Erwin Elementary,,,Onslow,,76,,97.4,0,,0,34.755849,-77.412467
1280,North Carolina,2018-19,J B Page Primary,,,Gaston,,155,,97.4,0,,0,35.234733,-81.031626
1281,North Carolina,2018-19,Janie C Hargrave Elem,,,Robeson,,39,,97.4,0,,2.6,34.613797,-78.987094
1282,North Carolina,2018-19,L B Yancey Elementary,,,Vance,,39,,97.4,0,,0,36.3065981,-78.4023796
1283,North Carolina,2018-19,Loyd E Auman Elementary,,,Cumberland,,78,,97.4,0,,1.3,35.038001,-79.010934
1284,North Carolina,2018-19,Midway Elementary,,,Sampson,,78,,97.4,0,,0,35.175264,-78.478897
1285,North Carolina,2018-19,Northwoods Elementary,,,Onslow,,76,,97.4,0,,0,34.772425,-77.427645
1286,North Carolina,2018-19,Rex-Rennert Elementary,,,Robeson,,77,,97.4,0,,1.3,34.843784,-79.088801
1287,North Carolina,2018-19,Union Elementary,,,Lincoln,,38,,97.4,0,,0,35.51743,-81.368518
1288,North Carolina,2018-19,Washington Elementary,,,Wake,,78,,97.4,0,,1.3,35.767751,-78.643197
1289,North Carolina,2018-19,Allenbrook Elementary,,,Mecklenburg,,37,,97.3,0,,2.7,35.261753,-80.91503
1290,North Carolina,2018-19,Anderson Creek Primary,,,Harnett,,149,,97.3,0,,0,35.281828,-78.917207
1291,North Carolina,2018-19,Carolina Beach Elementary,,,New Hanover,,75,,97.3,0,,8,34.031,-77.899777
1292,North Carolina,2018-19,Lowell Elementary,,,Gaston,,74,,97.3,0,,0,35.2783169,-81.090556
1293,North Carolina,2018-19,Malpass Corner Elementary,,,Pender,,74,,97.3,0,,2.7,34.504803,-78.055049
1294,North Carolina,2018-19,Morehead Montessori,,,Durham,,37,,97.3,0,,0,35.988758,-78.913724
1295,North Carolina,2018-19,Neuse Charter,,,Johnston,,74,,97.3,0,,0,35.535988,-78.290987
1296,North Carolina,2018-19,Ponderosa Elementary,,,Cumberland,,74,,97.3,0,,1.4,35.086986,-78.98743
1297,North Carolina,2018-19,Brevard Elementary,,,Transylvania,,71,,97.2,0,,5.6,35.22517,-82.722177
1298,North Carolina,2018-19,Bruce Drysdale Elementary,,,Henderson,,71,,97.2,0,,1.4,35.322293,-82.461048
1299,North Carolina,2018-19,Franklin Elementary,,,Surry,,71,,97.2,0,,0,36.489405,-80.6311861
1300,North Carolina,2018-19,Frederick Douglass Elementary,,,Wilson,,72,,97.2,0,,0,35.8068602,-77.8708793
1301,North Carolina,2018-19,Gardners Elementary,,,Wilson,,36,,97.2,0,,0,35.743463,-77.782447
1302,North Carolina,2018-19,J W Seabrook Elementary,,,Cumberland,,36,,97.2,0,,2.8,34.986843,-78.755149
1303,North Carolina,2018-19,Living Water Christian,,,Onslow,,36,,97.2,0,,5.6,34.8078699,-77.4467902
1304,North Carolina,2018-19,Meadowbrook Elementary,,,Haywood,,36,,97.2,0,,0,35.514696,-82.826846
1305,North Carolina,2018-19,North Topsail  Elementary,,,Pender,,72,,97.2,0,,0,34.399346,-77.636306
1306,North Carolina,2018-19,Norwood Elementary,,,Stanly,,71,,97.2,0,,0,35.22115,-80.1160979
1307,North Carolina,2018-19,Charlotte Preparatory,,,Mecklenburg,,34,,97.1,0,,2.9,35.14695,-80.769951
1308,North Carolina,2018-19,Courtney Elementary,,,Yadkin,,34,,97.1,0,,0,36.066919,-80.603229
1309,North Carolina,2018-19,Don D Steed Elementary,,,Hoke,,102,,97.1,1,,1,34.981601,-79.160138
1310,North Carolina,2018-19,Elizabeth Hanford Dole Elementary,,,Rowan,,69,,97.1,0,,0,35.669775,-80.425493
1311,North Carolina,2018-19,Germanton Elementary,,,Stokes,,34,,97.1,0,,0,36.297525,-80.234297
1312,North Carolina,2018-19,Hawk Eye Elementary,,,Hoke,,68,,97.1,0,,0,34.914944,-79.264836
1313,North Carolina,2018-19,Huntersvil le Elementary,,,Mecklenburg,,138,,97.1,0,,4.3,35.411572,-80.846933
1314,North Carolina,2018-19,Jamestown Elementary,,,Guilford,,70,,97.1,0,,0,35.9936668,-79.9395566
1315,North Carolina,2018-19,Mary McArthur Elementary,,,Cumberland,,70,,97.1,0,,1.4,35.025165,-78.941238
1316,North Carolina,2018-19,P W Moore Elementary,,,Pasquotank,,69,,97.1,0,,0,36.289591,-76.228613
1317,North Carolina,2018-19,Perquimans Central,,,Perquimans,,140,,97.1,0.7,,0.7,36.214304,-76.460854
1318,North Carolina,2018-19,Pine Valley Elementary,,,New Hanover,,102,,97.1,0,,1,34.17895,-77.899802
1319,North Carolina,2018-19,Stoneville Elementary,,,Rockingham,,68,,97.1,0,,0,36.463738,-79.906131
1320,North Carolina,2018-19,Third Creek Elementary,,,Iredell,,68,,97.1,0,,0,35.7554828,-80.8536639
1321,North Carolina,2018-19,Wesley Chapel Elementary,,,Union,,70,,97.1,0,,1.4,35.0053355,-80.6729826
1322,North Carolina,2018-19,Winecoff Elementary,,,Cabarrus,,136,,97.1,0.7,,0.7,35.446971,-80.618469
1323,North Carolina,2018-19,Bearfield Primary,,,Hertford,,132,,97,0,,0,36.2963342,-76.9934674
1324,North Carolina,2018-19,Boone Trail  Elementary,,,Harnett,,100,,97,0,,0,35.399962,-78.950675
1325,North Carolina,2018-19,Bradley Creek Elementary,,,New Hanover,,66,,97,0,,3,34.197892,-77.845224
1326,North Carolina,2018-19,Carver Elementary,,,Wake,,67,,97,0,,0,35.791201,-78.387193
1327,North Carolina,2018-19,First Wesleyan Christian,,,Gaston,,33,,97,0,,3,35.261558,-81.167198
1328,North Carolina,2018-19,Lead Mine Elementary,,,Wake,,99,,97,0,,2,35.891613,-78.65641
1329,North Carolina,2018-19,North Harnett Primary,,,Harnett,,132,,97,0,,1.5,35.478276,-78.779626
1330,North Carolina,2018-19,Swift Creek Elementary,,,Wake,,100,,97,0,,0,35.745029,-78.733637
1331,North Carolina,2018-19,Union Elementary,,,Union,,33,,97,0,,0,34.6355707,-79.2469018
1332,North Carolina,2018-19,West Marion Elementary,,,McDowell,,67,,97,0,,1.5,35.6209016,-82.0604747
1333,North Carolina,2018-19,Colfax Elementary,,,Guilford,,98,,96.9,0,,0,36.108247,-80.007067
1334,North Carolina,2018-19,Fayettevil le Academy,,,Cumberland,,32,,96.9,0,,0,35.06336,-78.941381
1335,North Carolina,2018-19,Franklinvil le Elementary,,,Randolph,,64,,96.9,0,,0,35.747311,-79.693213
1336,North Carolina,2018-19,Gibson Elementary,,,Forsyth,,98,,96.9,0,,1,36.186964,-80.311105
1337,North Carolina,2018-19,Isaac Dickson Elementary,,,Buncombe,,65,,96.9,0,,10.8,35.595235,-82.564707
1338,North Carolina,2018-19,Joseph W Grier Academy,,,Mecklenburg,,127,,96.9,0,,0,35.267379,-80.725387
1339,North Carolina,2018-19,Margaret Hearne Elementary,,,Wilson,,65,,96.9,0,,0,35.732498,-77.90912
1340,North Carolina,2018-19,Prospect Elementary,,,Union,,64,,96.9,0,,0,34.8602523,-80.6139125
1341,North Carolina,2018-19,Seagrove Elementary,,,Randolph,,64,,96.9,0,,1.6,35.5449976,-79.7757473
1342,North Carolina,2018-19,Selma Elementary,,,Johnston,,130,,96.9,0,,0,35.541018,-78.282405
1343,North Carolina,2018-19,South Mebane Elementary,,,Alamance,,98,,96.9,0,,1,36.088958,-79.275281
1344,North Carolina,2018-19,Woods Charter,,,Chatham,,32,,96.9,0,,0,35.815131,-79.109841
1345,North Carolina,2018-19,Ashley Academy,,,Forsyth,,62,,96.8,0,,0,36.117726,-80.221743
1346,North Carolina,2018-19,B. Everett Jordan Elementary,,,Alamance,,63,,96.8,0,,0,35.9397535,-79.3268462
1347,North Carolina,2018-19,Creech Road Elementary,,,Wake,,95,,96.8,0,,0,35.714882,-78.600957
1348,North Carolina,2018-19,Estes Hills Elementary,,,Orange,,62,,96.8,1.6,,1.6,35.9357743,-79.0432812
1349,North Carolina,2018-19,Helena Elementary,,,Person,,94,,96.8,0,,0,36.287334,-78.953644
1350,North Carolina,2018-19,Ira B Jones Elementary,,,Buncombe,,63,,96.8,0,,4.8,35.630372,-82.549612
1351,North Carolina,2018-19,Kitty Hawk Elementary,,,Dare,,62,,96.8,0,,3.2,36.098034,-75.733232
1352,North Carolina,2018-19,Meadow View Elementary,,,Onslow,,156,,96.8,0,,1.3,34.77137,-77.525163
1353,North Carolina,2018-19,New Hope Elementary,,,Orange,,95,,96.8,0,,1.1,36.01992,-79.075112
1354,North Carolina,2018-19,Queens Creek Elementary,,,Onslow,,126,,96.8,0,,2.4,34.700928,-77.154115
1355,North Carolina,2018-19,Rea View Elementary,,,Union,,95,,96.8,0,,2.1,35.016356,-80.774818
1356,North Carolina,2018-19,Charles H Tuttle Elementary,,,Catawba,,60,,96.7,0,,3.3,35.589758,-81.157818
1357,North Carolina,2018-19,Cliffdale Elementary,,,Cumberland,,120,,96.7,0,,0,35.058991,-78.994741
1358,North Carolina,2018-19,Cornelius Elementary,,,Mecklenburg,,92,,96.7,1.1,,1.1,35.48172,-80.864216
1359,North Carolina,2018-19,Greensboro Day,,,Guilford,,30,,96.7,0,,0,36.14859,-79.836761
1360,North Carolina,2018-19,Hortons Creek Elementary,,,Wake,,151,,96.7,0.7,,0,35.8418949,-78.9061928
1361,North Carolina,2018-19,Lake Lure Classical Academy,,,Rutherford,,30,,96.7,0,,6.7,35.407598,-82.1927
1362,North Carolina,2018-19,Micro Elementary,,,Johnston,,60,,96.7,0,,0,35.5588812,-78.2012374
1363,North Carolina,2018-19,Tabor City Elementary,,,Columbus,,61,,96.7,0,,0,34.152395,-78.873444
1364,North Carolina,2018-19,Wintergreen Primary,,,Pitt,,212,,96.7,0,,0,35.5456295,-77.3534118
1365,North Carolina,2018-19,Bailey Elementary,,,Nash,,88,,96.6,0,,1.1,35.781987,-78.115357
1366,North Carolina,2018-19,Barnardsville Elementary,,,Buncombe,,29,,96.6,0,,10.3,35.775309,-82.460009
1367,North Carolina,2018-19,Clyde Campbell Elementary,,,Catawba,,59,,96.6,0,,6.8,35.777703,-81.286842
1368,North Carolina,2018-19,Cooleemee Elementary,,,Davie,,89,,96.6,0,,3.4,35.8152765,-80.5526752
1369,North Carolina,2018-19,Forrest W. Hunt Elementary,,,Rutherford,,58,,96.6,0,,0,35.301586,-81.85108
1370,North Carolina,2018-19,Lyle Creek Elementary,,,Catawba,,59,,96.6,0,,0,35.748687,-81.199732
1371,North Carolina,2018-19,Oakwood Elementary,,,Caswell,,59,,96.6,0,,0,36.4164187,-79.3317474
1372,North Carolina,2018-19,Prospect Elementary,,,Robeson,,89,,96.6,1.1,,0,34.732495,-79.23231
1373,North Carolina,2018-19,Triangle Day,,,Durham,,29,,96.6,0,,0,36.02782,-78.972591
1374,North Carolina,2018-19,W M Irvin Elementary,,,Cabarrus,,116,,96.6,0,,3.4,35.418067,-80.553339
1375,North Carolina,2018-19,Westerly Hills Academy,,,Mecklenburg,,88,,96.6,0,,0,35.231917,-80.911481
1376,North Carolina,2018-19,American Renaissance,,,Iredell,,57,,96.5,0,,5.3,35.784684,-80.8868
1377,North Carolina,2018-19,Andrews Elementary,,,Cherokee,,57,,96.5,0,,0,35.198317,-83.825311
1378,North Carolina,2018-19,Boonville Elementary,,,Yadkin,,57,,96.5,0,,1.8,36.231731,-80.703509
1379,North Carolina,2018-19,Glen Arden Elementary,,,Buncombe,,114,,96.5,0,,0,35.469737,-82.497062
1380,North Carolina,2018-19,Nebo Elementary,,,McDowell,,57,,96.5,0,,0,35.7148832,-81.9290672
1381,North Carolina,2018-19,Pinevil le Elementary,,,Mecklenburg,,113,,96.5,0,,0.9,35.081481,-80.889505
1382,North Carolina,2018-19,Carolina Day,,,Buncombe,,28,,96.4,0,,0,35.52199,-82.529621
1383,North Carolina,2018-19,Creekside Elementary,,,Pitt,,110,,96.4,0,,0.9,35.536451,-77.4226059
1384,North Carolina,2018-19,E K Powe Elementary,,,Durham,,84,,96.4,0,,0,36.012977,-78.922422
1385,North Carolina,2018-19,Elmhurst Elementary,,,Pitt,,55,,96.4,0,,0,35.5958363,-77.3629492
1386,North Carolina,2018-19,Hargrove Elementary,,,Sampson,,56,,96.4,0,,0,35.092366,-78.23713
1387,North Carolina,2018-19,James Love Elementary,,,Cleveland,,55,,96.4,0,,0,35.265938,-81.567099
1388,North Carolina,2018-19,Knightdale Elementary,,,Wake,,111,,96.4,0,,0.9,35.784119,-78.478606
1389,North Carolina,2018-19,Langdon C Kerr Elementary,,,Sampson,,251,,96.4,0,,0.4,35.014366,-78.319981
1390,North Carolina,2018-19,Liberty Christian Academy,,,Cumberland,,28,,96.4,0,,0,34.97883,-78.987631
1391,North Carolina,2018-19,"Pine Lake Preparatory, Inc.",,,Iredell,,110,,96.4,0,,2.7,35.5358036,-80.8441963
1392,North Carolina,2018-19,S Ray Lowder Elementary,,,Lincoln,,56,,96.4,0,,1.8,35.463081,-81.245466
1393,North Carolina,2018-19,Turning Point Academy,,,Cleveland,,55,,96.4,0,,0,35.292717,-81.545525
1394,North Carolina,2018-19,Union Grove Elementary,,,Iredell,,28,,96.4,0,,0,36.0227594,-80.8655885
1395,North Carolina,2018-19,Wayne Preparatory Academy,,,Wayne,,84,,96.4,1.2,,0,35.423119,-77.959402
1396,North Carolina,2018-19,Brightwood Elementary,,,Guilford,,82,,96.3,0,,0,36.1479114,-79.7518099
1397,North Carolina,2018-19,Douglas Elementary,,,Wake,,136,,96.3,0,,2.2,35.840385,-78.629203
1398,North Carolina,2018-19,Edneyville Elementary,,,Henderson,,82,,96.3,0,,0,35.373483,-82.369885
1399,North Carolina,2018-19,Morgan Elementary,,,Rowan,,54,,96.3,0,,1.9,35.579666,-80.337223
