index,state,year,name,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1098,Florida,2018-19,Lithia Springs Elementary,Hillsborough,90,,94.44,0,,0,27.877492,-82.223458
1099,Florida,2018-19,Liza Jackson Preparatory,Okaloosa,90,,94.44,0,,4.444444444,30.421119,-86.649046
1100,Florida,2018-19,Magnolia Montessori Academy,Polk,18,,94.44,0,,5.555555556,28.0225,-81.9314
1101,Florida,2018-19,Manatee School Of Arts/Sciences,Manatee,18,,94.44,0,,5.555555556,27.467361,-82.594379
1102,Florida,2018-19,Oakridge Elementary,Broward,72,,94.44,0,,1.388888889,26.024378,-80.162491
1103,Florida,2018-19,Parkway Elementary,St. Lucie,54,,94.44,0,,3.703703704,27.347776,-80.370071
1104,Florida,2018-19,Pineloch Elementary,Orange,144,,94.44,0.6944444444,,1.388888889,28.510429,-81.394418
1105,Florida,2018-19,Pleasant Grove Elementary,Citrus,108,,94.44,0,,2.777777778,28.823951,-82.351842
1106,Florida,2018-19,Poinciana Park Elementary,Dade,36,,94.44,0,,2.777777778,25.836234,-80.23463
1107,Florida,2018-19,Sculptor Charter,Brevard,54,,94.44,1.851851852,,3.703703704,28.519404,-80.815204
1108,Florida,2018-19,The One Room School House Project,Alachua,54,,94.44,0,,1.851851852,29.68989,-82.306613
1109,Florida,2018-19,Waterleaf Elementary,Duval,126,,94.44,0,,2.380952381,30.332875,-81.490897
1110,Florida,2018-19,Wewahitchka Elementary,Gulf,54,,94.44,0,,3.703703704,30.105398,-85.194159
1111,Florida,2018-19,Whispering Winds Charter,Levy,18,,94.44,0,,5.555555556,29.508346,-82.879671
1112,Florida,2018-19,Warfield Elementary,Martin,143,,94.41,0,,1.398601399,27.020988,-80.462073
1113,Florida,2018-19,Springhead Elementary,Hillsborough,125,,94.4,0,,0,27.973538,-82.070524
1114,Florida,2018-19,Boyette Springs Elementary,Hillsborough,107,,94.39,0,,0,27.847913,-82.279809
1115,Florida,2018-19,Village Elementary,Broward,107,,94.39,0,,1.869158879,26.153117,-80.240306
1116,Florida,2018-19,New Berlin Elementary,Duval,196,,94.39,0.5102040816,,2.551020408,30.464348,-81.565737
1117,Florida,2018-19,Five Points Elementary,Columbia,89,,94.38,0,,2.247191011,30.217227,-82.64137
1118,Florida,2018-19,Banyan Creek Elementary,Palm Beach,142,,94.37,0,,5.633802817,26.481316,-80.112823
1119,Florida,2018-19,Madison Street Academy Of Visual And Performing Arts,Marion,71,,94.37,0,,5.633802817,29.190733,-82.15128
1120,Florida,2018-19,The Kindergarten Learning Center,Highlands,355,,94.37,0,,2.535211268,27.467461,-81.435552
1121,Florida,2018-19,Kate Sullivan Elementary,Leon,106,,94.34,0,,3.773584906,30.453175,-84.265847
1122,Florida,2018-19,Kids Community College Riverview South,Hillsborough,53,,94.34,0,,3.773584906,27.8542607,-82.3326508
1123,Florida,2018-19,Christina M. Eve Elementary,Dade,88,,94.32,1.136363636,,2.272727273,25.674287,-80.458905
1124,Florida,2018-19,Vero Beach Elementary,Indian River,88,,94.32,0,,3.409090909,27.624389,-80.404912
1125,Florida,2018-19,Imagine Schools At South Lake,Lake,123,,94.31,0.8130081301,,4.06504065,28.500848,-81.70397
1126,Florida,2018-19,Pembroke Pines Charter Element,Broward,298,,94.3,0.3355704698,,3.020134228,25.99438,-80.28958
1127,Florida,2018-19,Avalon Elementary,Orange,105,,94.29,0,,1.904761905,28.5112,-81.14882
1128,Florida,2018-19,Pine Grove Elementary,Palm Beach,70,,94.29,0,,0,26.446472,-80.078083
1129,Florida,2018-19,Pleasant Hill Elementary,Osceola,105,,94.29,0,,4.761904762,28.272737,-81.432889
1130,Florida,2018-19,Robert Willis Elementary,Manatee,105,,94.29,0,,3.80952381,27.398448,-82.393346
1131,Florida,2018-19,Frank M. Golson Elementary,Jackson,244,,94.26,0,,0.4098360656,30.785449,-85.241862
1132,Florida,2018-19,Rymfire Elementary,Flagler,122,,94.26,0,,2.459016393,29.501828,-81.252995
1133,Florida,2018-19,Bridgeprep Academy Of Village Green,Dade,87,,94.25,1.149425287,,2.298850575,25.65539,-80.410571
1134,Florida,2018-19,Brooker Creek Elementary,Pinellas,87,,94.25,0,,3.448275862,28.136317,-82.693996
1135,Florida,2018-19,Lantana Elementary,Palm Beach,87,,94.25,0,,3.448275862,26.583964,-80.0597
1136,Florida,2018-19,Boca Raton Elementary,Palm Beach,52,,94.23,0,,1.923076923,26.348308,-80.088942
1137,Florida,2018-19,Combee Academy Of Design And Engineering,Polk,104,,94.23,0,,1.923076923,28.061775,-81.902446
1138,Florida,2018-19,Gulf Beaches Elementary Magnet,Pinellas,52,,94.23,0,,5.769230769,27.7507,-82.754761
1139,Florida,2018-19,Pinecrest Academy (North Campus),Dade,52,,94.23,1.923076923,,0,25.76934,-80.361691
1140,Florida,2018-19,Plato Academy Clearwater,Pinellas,52,,94.23,0,,3.846153846,27.97435,-82.753021
1141,Florida,2018-19,Yates Elementary,Hillsborough,104,,94.23,0,,1.923076923,27.942046,-82.275555
1142,Florida,2018-19,English Estates Elementary,Seminole,138,,94.2,0,,5.797101449,28.648637,-81.340078
1143,Florida,2018-19,Fulford Elementary,Dade,69,,94.2,2.898550725,,0,25.923604,-80.164859
1144,Florida,2018-19,Neptune Beach Elementary,Duval,138,,94.2,0,,3.623188406,30.316485,-81.413528
1145,Florida,2018-19,Rampello K-8 Magnet,Hillsborough,69,,94.2,0,,2.898550725,27.948329,-82.452794
1146,Florida,2018-19,Three Points Elementary,Orange,69,,94.2,1.449275362,,0,28.491078,-81.283137
1147,Florida,2018-19,Bear Lake Elementary,Seminole,155,,94.19,0.6451612903,,3.870967742,28.666373,-81.450132
1148,Florida,2018-19,Koa Elementary,Osceola,86,,94.19,0,,2.325581395,28.15516,-81.48678
1149,Florida,2018-19,Schwarzkopf Elementary,Hillsborough,86,,94.19,0,,4.651162791,28.138537,-82.505363
1150,Florida,2018-19,Tedder Elementary,Broward,86,,94.19,0,,0,26.281188,-80.124111
1151,Florida,2018-19,Duval Charter School At Mandarin,Duval,103,,94.17,0.9708737864,,0,30.193943,-81.580092
1152,Florida,2018-19,Beauclerc Elementary,Duval,120,,94.17,0,,3.333333333,30.217116,-81.602486
1153,Florida,2018-19,Lawnwood Elementary,St. Lucie,120,,94.17,0.8333333333,,0.8333333333,27.429121,-80.346585
1154,Florida,2018-19,Avant Garde Academy K8 Osceola,Osceola,17,,94.12,0,,0,28.190083,-81.439018
1155,Florida,2018-19,Burns Science And Technology Charter,Volusia,51,,94.12,1.960784314,,1.960784314,28.862127,-80.848934
1156,Florida,2018-19,Carlton Palmore Elementary,Polk,68,,94.12,0,,2.941176471,27.99582,-81.949571
1157,Florida,2018-19,Discovery Elementary,Brevard,85,,94.12,0,,5.882352941,28.029684,-80.71873
1158,Florida,2018-19,Gorrie Elementary,Hillsborough,68,,94.12,0,,2.941176471,27.939302,-82.467689
1159,Florida,2018-19,High Point Elementary,Pinellas,102,,94.12,0,,0.9803921569,27.909701,-82.71445
1160,Florida,2018-19,Indian River Academy,Indian River,68,,94.12,0,,1.470588235,27.568272,-80.384043
1161,Florida,2018-19,J. Allen Axson Elementary,Duval,85,,94.12,0,,5.882352941,30.25503,-81.459814
1162,Florida,2018-19,John Snively Elementary,Polk,85,,94.12,0,,2.352941176,27.986567,-81.732296
1163,Florida,2018-19,Nap Ford Community Charter,Orange,17,,94.12,0,,0,28.547153,-81.388514
1164,Florida,2018-19,R. C. Lipscomb Elementary,Escambia,119,,94.12,0,,4.201680672,30.555388,-87.269017
1165,Florida,2018-19,Royal Palm Charter,Brevard,34,,94.12,0,,5.882352941,27.967577,-80.622009
1166,Florida,2018-19,Sand Pine Elementary,Pasco,85,,94.12,0,,2.352941176,28.177599,-82.335275
1167,Florida,2018-19,Sessums Elementary,Hillsborough,136,,94.12,0,,0.7352941176,27.833616,-82.319782
1168,Florida,2018-19,Somerset Preparatory Academy,Duval,17,,94.12,0,,0,30.417566,-81.663234
1169,Florida,2018-19,Somerset Village Academy,Broward,34,,94.12,0,,2.941176471,26.163161,-80.148101
1170,Florida,2018-19,Starlight Cove Elementary,Palm Beach,102,,94.12,0,,0,26.582784,-80.100162
1171,Florida,2018-19,Suncoast School For Innovative Studies,Sarasota,34,,94.12,0,,5.882352941,27.32212,-82.515189
1172,Florida,2018-19,Sweetwater Elementary,Dade,68,,94.12,0,,1.470588235,25.765936,-80.367429
1173,Florida,2018-19,Taylor Ranch Elementary,Sarasota,102,,94.12,0,,3.921568627,27.044257,-82.359578
1174,Florida,2018-19,Washington Elementary Magnet,Palm Beach,51,,94.12,0,,1.960784314,26.786802,-80.083267
1175,Florida,2018-19,Fox Trail Elementary,Broward,169,,94.08,0,,4.733727811,26.104378,-80.278757
1176,Florida,2018-19,Riverglades Elementary,Broward,152,,94.08,0,,5.263157895,26.322542,-80.22181
1177,Florida,2018-19,Round Lake Elementary,Lake,152,,94.08,0,,4.605263158,28.805447,-81.593711
1178,Florida,2018-19,Castle Creek Elementary,Orange,118,,94.07,0,,0.8474576271,28.553343,-81.16334
1179,Florida,2018-19,Eagle Ridge Elementary,Broward,118,,94.07,0,,5.93220339,26.296693,-80.281408
1180,Florida,2018-19,Lake Forest Elementary,Broward,101,,94.06,0,,0.9900990099,25.979521,-80.19207
1181,Florida,2018-19,Riverdale Elementary,Orange,101,,94.06,0,,1.98019802,28.585621,-81.219211
1182,Florida,2018-19,Kendale Lakes Elementary,Dade,84,,94.05,1.19047619,,1.19047619,25.692562,-80.425515
1183,Florida,2018-19,Maniscalco Elementary,Hillsborough,84,,94.05,0,,3.571428571,28.126555,-82.447783
1184,Florida,2018-19,Palmetto Elementary,Dade,84,,94.05,0,,1.19047619,25.65521,-80.313122
1185,Florida,2018-19,Park Springs Elementary,Broward,168,,94.05,0,,4.761904762,26.291865,-80.210478
1186,Florida,2018-19,Kimbell Elementary,Hillsborough,67,,94.03,0,,0,28.026049,-82.410608
1187,Florida,2018-19,North Fork Elementary,Broward,67,,94.03,0,,1.492537313,26.123151,-80.162858
1188,Florida,2018-19,Cypress Springs Elementary,Orange,117,,94.02,0,,5.128205128,28.51648,-81.235345
1189,Florida,2018-19,Lighthouse Elementary,Palm Beach,234,,94.02,0,,4.700854701,26.903556,-80.107037
1190,Florida,2018-19,Astatula Elementary,Lake,100,,94,0,,2,28.711014,-81.725863
1191,Florida,2018-19,Boggy Creek Elementary,Osceola,100,,94,0,,2,28.327625,-81.361984
1192,Florida,2018-19,Lake St. George Elementary,Pinellas,100,,94,0,,4,28.057331,-82.731207
1193,Florida,2018-19,Nathan B. Young Elementary,Dade,50,,94,0,,0,25.903933,-80.240163
1194,Florida,2018-19,Calusa Elementary,Pasco,83,,93.98,0,,2.409638554,28.27292,-82.689355
1195,Florida,2018-19,Folsom Elementary,Hillsborough,83,,93.98,0,,1.204819277,28.047228,-82.325535
1196,Florida,2018-19,Lincoln Avenue Academy,Polk,83,,93.98,0,,3.614457831,28.06137,-81.965994
1197,Florida,2018-19,Tinker K-8,Hillsborough,83,,93.98,0,,1.204819277,27.847232,-82.479186
1198,Florida,2018-19,Cypress Creek Elementary,Volusia,116,,93.97,0,,5.172413793,29.083158,-81.027222
1199,Florida,2018-19,East Lake Elementary,Osceola,116,,93.97,0.8620689655,,1.724137931,28.33454,-81.281298
1200,Florida,2018-19,Belle Terre Elementary,Flagler,165,,93.94,0,,4.848484848,29.583371,-81.258804
1201,Florida,2018-19,Camelot Elementary,Orange,99,,93.94,0,,3.03030303,28.549775,-81.163055
1202,Florida,2018-19,Fairlawn Elementary,St. Lucie,99,,93.94,0,,0,27.428572,-80.357439
1203,Florida,2018-19,Lone Star Elementary,Duval,66,,93.94,0,,6.060606061,30.33775,-81.529283
1204,Florida,2018-19,Marion Charter,Marion,33,,93.94,0,,6.060606061,29.115247,-82.028339
1205,Florida,2018-19,Palm River Elementary,Hillsborough,66,,93.94,0,,0,27.94132,-82.385888
1206,Florida,2018-19,Panther Run Elementary,Broward,66,,93.94,0,,3.03030303,26.01174,-80.375781
1207,Florida,2018-19,Somerset Academy Jfk Charter,Palm Beach,66,,93.94,0,,3.03030303,26.607564,-80.096445
1208,Florida,2018-19,Lewis E. Wadsworth Elementary,Flagler,115,,93.91,0,,4.347826087,29.532157,-81.223987
1209,Florida,2018-19,Veterans Memorial Elementary,Collier,115,,93.91,0,,5.217391304,26.301705,-81.766468
1210,Florida,2018-19,Banyan Elementary,Broward,82,,93.9,0,,4.87804878,26.185567,-80.26897
1211,Florida,2018-19,Central Avenue Elementary,Osceola,82,,93.9,0,,3.658536585,28.306876,-81.409037
1212,Florida,2018-19,Chaires Elementary,Leon,82,,93.9,0,,6.097560976,30.435805,-84.122483
1213,Florida,2018-19,Forsyth Woods Elementary,Orange,82,,93.9,0,,0,28.56068,-81.296221
1214,Florida,2018-19,Oakcrest Elementary,Escambia,82,,93.9,0,,1.219512195,30.43164,-87.25913
1215,Florida,2018-19,Oneco Elementary,Manatee,82,,93.9,0,,2.43902439,27.448488,-82.536887
1216,Florida,2018-19,Pinewood Elementary,Broward,82,,93.9,0,,3.658536585,26.206606,-80.239024
1217,Florida,2018-19,Seminole Springs Elementary,Lake,82,,93.9,0,,3.658536585,28.858101,-81.525534
1218,Florida,2018-19,Baldwin Park Elementary,Orange,131,,93.89,0,,4.580152672,28.56598,-81.3324
1219,Florida,2018-19,Cimino Elementary,Hillsborough,131,,93.89,0,,2.290076336,27.874948,-82.239917
1220,Florida,2018-19,Miami Lakes K-8 Center,Dade,131,,93.89,0.7633587786,,3.053435115,25.903148,-80.30906
1221,Florida,2018-19,Villages Charter,Sumter,229,,93.89,0,,2.620087336,28.925111,-82.025133
1222,Florida,2018-19,Lincoln Park Elementary,Escambia,49,,93.88,0,,2.040816327,30.507386,-87.277013
1223,Florida,2018-19,Lorah Park Elementary,Dade,49,,93.88,0,,4.081632653,25.821353,-80.247454
1224,Florida,2018-19,Ortega Elementary,Duval,49,,93.88,0,,2.040816327,30.275949,-81.703224
1225,Florida,2018-19,Stewart Street Elementary,Gadsden,98,,93.88,0,,0,30.575115,-84.580105
1226,Florida,2018-19,Tampa Bay Boulevard Elementary,Hillsborough,98,,93.88,0,,0,27.974581,-82.494174
1227,Florida,2018-19,Venice Elementary,Sarasota,98,,93.88,0,,5.102040816,27.097951,-82.441341
1228,Florida,2018-19,Hutchison Beach Elementary,Bay,114,,93.86,0,,0.8771929825,30.19952,-85.837154
1229,Florida,2018-19,Frances Wakeland Elementary,Manatee,65,,93.85,0,,4.615384615,27.482647,-82.531416
1230,Florida,2018-19,Janie Howard Wilson,Polk,65,,93.85,0,,1.538461538,27.917715,-81.594285
1231,Florida,2018-19,Love Grove Elementary,Duval,65,,93.85,0,,1.538461538,30.301622,-81.602037
1232,Florida,2018-19,Palm Bay Elementary,Brevard,65,,93.85,0,,4.615384615,28.028808,-80.591007
1233,Florida,2018-19,S Bryan Jennings Elementary,Clay,65,,93.85,0,,3.076923077,30.177608,-81.748457
1234,Florida,2018-19,Polk City Elementary,Polk,81,,93.83,0,,3.703703704,28.18184,-81.823365
1235,Florida,2018-19,Sealey Elementary,Leon,81,,93.83,0,,4.938271605,30.480749,-84.293218
1236,Florida,2018-19,Wilkinson Elementary,Sarasota,81,,93.83,0,,1.234567901,27.289731,-82.500608
1237,Florida,2018-19,Champion Elementary,Volusia,97,,93.81,0,,0,29.20786,-81.137008
1238,Florida,2018-19,Skyview Elementary,Pinellas,97,,93.81,0,,2.06185567,27.851041,-82.715817
1239,Florida,2018-19,Biscayne Elementary,Duval,113,,93.81,0,,2.654867257,30.452587,-81.67122
1240,Florida,2018-19,Breakfast Point Academy,Bay,113,,93.81,0,,3.539823009,30.202885,-85.807902
1241,Florida,2018-19,Peters Elementary,Broward,113,,93.81,0,,5.309734513,26.13454,-80.239967
1242,Florida,2018-19,Phillippi Shores Elementary,Sarasota,129,,93.8,0,,3.875968992,27.285256,-82.527864
1243,Florida,2018-19,Winston Park Elementary,Broward,193,,93.78,0,,4.663212435,26.294495,-80.178676
1244,Florida,2018-19,Brentwood Elementary,Sarasota,80,,93.75,0,,3.75,27.310659,-82.47505
1245,Florida,2018-19,Burney Elementary,Hillsborough,48,,93.75,0,,2.083333333,28.007114,-82.123739
1246,Florida,2018-19,Charles R Drew K-8 Center,Dade,48,,93.75,0,,0,25.830376,-80.226489
1247,Florida,2018-19,Deerfield Beach Elementary,Broward,80,,93.75,0,,5,26.320024,-80.094724
1248,Florida,2018-19,George W. Carver Elementary,Dade,80,,93.75,1.25,,0,25.727215,-80.259034
1249,Florida,2018-19,Gilbert W Mcneal Elementary,Manatee,112,,93.75,0,,4.464285714,27.42715,-82.394113
1250,Florida,2018-19,Imagine Schools Chancellor Campus,Palm Beach,112,,93.75,0.8928571429,,5.357142857,26.561994,-80.075474
1251,Florida,2018-19,Kendall Square K-8 Center,Dade,16,,93.75,0,,0,25.67689,-80.46792
1252,Florida,2018-19,Orchard Villa Elementary,Dade,48,,93.75,0,,0,25.827783,-80.219513
1253,Florida,2018-19,Orlo Vista Elementary,Orange,96,,93.75,0,,1.041666667,28.54159,-81.458747
1254,Florida,2018-19,Palmetto Elementary,Orange,144,,93.75,0.6944444444,,0.6944444444,28.480459,-81.406814
1255,Florida,2018-19,Southside Primary,Okaloosa,48,,93.75,0,,6.25,30.754147,-86.563829
1256,Florida,2018-19,Sunray Elementary,Pasco,80,,93.75,0,,2.5,28.199197,-82.736084
1257,Florida,2018-19,Suntree Elementary,Brevard,64,,93.75,0,,4.6875,28.214335,-80.679512
1258,Florida,2018-19,Toussaint L'Ouverture Elementary,Dade,64,,93.75,1.5625,,0,25.829421,-80.193736
1259,Florida,2018-19,Allamanda Elementary,Palm Beach,111,,93.69,0.9009009009,,4.504504505,26.827805,-80.075955
1260,Florida,2018-19,Ben Sheppard Elementary,Dade,111,,93.69,4.504504505,,0,25.87436,-80.332093
1261,Florida,2018-19,Waterford Elementary,Orange,111,,93.69,0.9009009009,,0.9009009009,28.54259,-81.195981
1262,Florida,2018-19,Coconut Palm Elementary,Broward,95,,93.68,0,,5.263157895,25.986098,-80.328853
1263,Florida,2018-19,Mittye P. Locke Elementary,Pasco,95,,93.68,0,,3.157894737,28.221731,-82.726534
1264,Florida,2018-19,Shady Hill Elementary,Marion,95,,93.68,0,,4.210526316,29.127257,-82.134907
1265,Florida,2018-19,Umatilla Elementary,Lake,95,,93.68,1.052631579,,3.157894737,28.937335,-81.671975
1266,Florida,2018-19,Bayshore Elementary,St. Lucie,79,,93.67,0,,5.063291139,27.291252,-80.36359
1267,Florida,2018-19,Coral Park Elementary,Dade,142,,93.66,2.112676056,,1.408450704,25.757488,-80.351302
1268,Florida,2018-19,Crestwood Elementary,Hillsborough,126,,93.65,0,,2.380952381,28.019189,-82.518362
1269,Florida,2018-19,Dania Elementary,Broward,63,,93.65,0,,1.587301587,26.046702,-80.14227
1270,Florida,2018-19,Patronis Elementary,Bay,126,,93.65,0,,4.761904762,30.170449,-85.764232
1271,Florida,2018-19,Pierce Hammock Elementary,Palm Beach,63,,93.65,0,,6.349206349,26.811,-80.265621
1272,Florida,2018-19,Red Bug Elementary,Seminole,126,,93.65,0,,2.380952381,28.648973,-81.282371
1273,Florida,2018-19,St. Cloud Preparatory Academy,Osceola,63,,93.65,0,,3.174603175,28.22885,-81.304011
1274,Florida,2018-19,Starke Elementary,Bradford,63,,93.65,1.587301587,,1.587301587,29.951914,-82.122549
1275,Florida,2018-19,Whispering Pines Elementary,Palm Beach,126,,93.65,1.587301587,,4.761904762,26.400339,-80.188576
1276,Florida,2018-19,Pine Hills Elementary,Orange,110,,93.64,0.9090909091,,3.636363636,28.560481,-81.457086
1277,Florida,2018-19,Annie Lucy Williams Elementary,Manatee,94,,93.62,2.127659574,,3.191489362,27.543838,-82.42365
1278,Florida,2018-19,Caloosa Elementary,Lee,141,,93.62,0.7092198582,,4.964539007,26.64357,-81.941949
1279,Florida,2018-19,Christa Mcauliffe Elementary,Brevard,94,,93.62,0,,4.255319149,28.009551,-80.674295
1280,Florida,2018-19,Gulfstream Academy Of Hallandale Beach,Broward,141,,93.62,0,,2.127659574,25.980717,-80.162632
1281,Florida,2018-19,Laura C. Saunders Elementary,Dade,94,,93.62,0,,1.063829787,25.462781,-80.484296
1282,Florida,2018-19,Morningside Elementary,St. Lucie,94,,93.62,0,,5.319148936,27.273492,-80.295132
1283,Florida,2018-19,Sanders Park Elementary,Broward,94,,93.62,0,,3.191489362,26.24836,-80.13309
1284,Florida,2018-19,Sparr Elementary,Marion,47,,93.62,0,,4.255319149,29.339696,-82.103353
1285,Florida,2018-19,Thurgood Marshall Elementary,Broward,47,,93.62,0,,2.127659574,26.140752,-80.152996
1286,Florida,2018-19,Doby Elementary,Hillsborough,125,,93.6,0,,2.4,27.781177,-82.368793
1287,Florida,2018-19,Evergreen Elementary,Marion,78,,93.59,0,,1.282051282,29.229171,-82.142998
1288,Florida,2018-19,Hudson Elementary,Pasco,78,,93.59,0,,6.41025641,28.365837,-82.694467
1289,Florida,2018-19,Manatee Academy K-8,St. Lucie,78,,93.59,0,,3.846153846,27.299188,-80.395561
1290,Florida,2018-19,Mike Davis Elementary,Collier,78,,93.59,1.282051282,,0,26.16878,-81.69389
1291,Florida,2018-19,Robinson Elementary,Hillsborough,78,,93.59,0,,2.564102564,27.947514,-82.171264
1292,Florida,2018-19,Silver Palms Elementary,Broward,78,,93.59,0,,6.41025641,26.018895,-80.349065
1293,Florida,2018-19,Belleview Elementary,Marion,109,,93.58,0.9174311927,,4.587155963,29.053576,-82.056463
1294,Florida,2018-19,Davie Elementary,Broward,109,,93.58,0,,1.834862385,26.073713,-80.241604
1295,Florida,2018-19,Elbert Elementary,Polk,109,,93.58,0,,2.752293578,28.023717,-81.703272
1296,Florida,2018-19,Choices In Learning Charter,Seminole,140,,93.57,0,,3.571428571,28.705858,-81.271455
1297,Florida,2018-19,Gateway Environmental K-8 Learning Center,Dade,140,,93.57,0.7142857143,,0,25.460531,-80.450528
1298,Florida,2018-19,Suncoast Elementary,Hernando,140,,93.57,0,,4.285714286,28.437378,-82.537717
1299,Florida,2018-19,Abess Park Elementary,Duval,93,,93.55,0,,4.301075269,30.322768,-81.477436
1300,Florida,2018-19,Clair-Mel Elementary,Hillsborough,93,,93.55,0,,1.075268817,27.938298,-82.36915
1301,Florida,2018-19,Greenglade Elementary,Dade,62,,93.55,1.612903226,,1.612903226,25.739748,-80.400608
1302,Florida,2018-19,Hammock Pointe Elementary,Palm Beach,155,,93.55,0,,3.225806452,26.338722,-80.177341
1303,Florida,2018-19,Moon Lake Elementary,Pasco,93,,93.55,0,,1.075268817,28.332908,-82.611896
1304,Florida,2018-19,Pine Villa Elementary,Dade,31,,93.55,3.225806452,,3.225806452,25.563955,-80.381009
1305,Florida,2018-19,Franklin Academy Cooper City,Broward,139,,93.53,0,,5.035971223,26.03993,-80.31296
1306,Florida,2018-19,Cypress Ridge Elementary,Lake,108,,93.52,0.9259259259,,3.703703704,28.559373,-81.757039
1307,Florida,2018-19,Hillsborough Academy Of Math And Science,Hillsborough,108,,93.52,0,,0.9259259259,28.030458,-82.596948
1308,Florida,2018-19,Sutherland Elementary,Pinellas,108,,93.52,0.9259259259,,2.777777778,28.09833,-82.746531
1309,Florida,2018-19,Earlington Heights Elementary,Dade,77,,93.51,1.298701299,,0,25.818022,-80.233349
1310,Florida,2018-19,Hammett Bowen Jr. Elementary,Marion,123,,93.5,0,,2.43902439,29.086305,-82.194792
1311,Florida,2018-19,Conway Elementary,Orange,92,,93.48,0,,4.347826087,28.505386,-81.334395
1312,Florida,2018-19,Corkscrew Elementary,Collier,92,,93.48,0,,4.347826087,26.294454,-81.586441
1313,Florida,2018-19,Eisenhower Elementary,Pinellas,92,,93.48,0,,2.173913043,27.969493,-82.720723
1314,Florida,2018-19,Gregory Drive Elementary,Duval,92,,93.48,1.086956522,,3.260869565,30.261809,-81.777449
1315,Florida,2018-19,Hungerford Elementary,Orange,46,,93.48,0,,2.173913043,28.614551,-81.381773
1316,Florida,2018-19,Morikami Park Elementary,Palm Beach,138,,93.48,0,,4.347826087,26.426743,-80.143867
1317,Florida,2018-19,Orange Grove Elementary,Pinellas,46,,93.48,0,,6.52173913,27.831273,-82.782029
1318,Florida,2018-19,South Elementary,Okeechobee,92,,93.48,0,,4.347826087,27.220983,-80.835894
1319,Florida,2018-19,Sugar Mill Elementary,Volusia,92,,93.48,0,,5.434782609,29.147323,-81.001073
1320,Florida,2018-19,Middleton-Burney Elementary,Putnam,153,,93.46,0,,0.6535947712,29.439709,-81.522821
1321,Florida,2018-19,Citrus Grove Elementary,Martin,107,,93.46,1.869158879,,3.738317757,27.17507,-80.31708
1322,Florida,2018-19,River City Science Academy At Mandarin,Duval,107,,93.46,0.9345794393,,0.9345794393,30.17699,-81.604271
1323,Florida,2018-19,Allapattah Flats K-8,St. Lucie,61,,93.44,0,,0,27.329757,-80.447604
1324,Florida,2018-19,Key Biscayne K-8 Center,Dade,122,,93.44,0,,2.459016393,25.690599,-80.166931
1325,Florida,2018-19,Imagine Charter School At North Manatee,Manatee,76,,93.42,0,,1.315789474,27.597532,-82.514747
1326,Florida,2018-19,Highlands Elementary,Seminole,91,,93.41,0,,4.395604396,28.716505,-81.31771
1327,Florida,2018-19,Lake Myrtle Elementary,Pasco,91,,93.41,0,,4.395604396,28.196994,-82.437784
1328,Florida,2018-19,Norland Elementary,Dade,91,,93.41,1.098901099,,0,25.951722,-80.216954
1329,Florida,2018-19,North Wauchula Elementary,Hardee,91,,93.41,0,,1.098901099,27.560913,-81.816291
1330,Florida,2018-19,Partin Elementary,Seminole,91,,93.41,0,,4.395604396,28.649719,-81.156228
1331,Florida,2018-19,River City Science Elementary Academy,Duval,91,,93.41,0,,2.197802198,30.287808,-81.581358
1332,Florida,2018-19,Romeo Elementary,Marion,91,,93.41,1.098901099,,0,29.15209,-82.446846
1333,Florida,2018-19,Freedom Shores Elementary,Palm Beach,136,,93.38,0,,2.205882353,26.570537,-80.09575
1334,Florida,2018-19,Citrus Grove Elementary,Volusia,151,,93.38,0.6622516556,,4.635761589,29.03979,-81.335241
1335,Florida,2018-19,Spanish Lake Elementary,Dade,181,,93.37,0.5524861878,,0.5524861878,25.949116,-80.331682
1336,Florida,2018-19,Bethune Mary M Elementary,Broward,60,,93.33,0,,5,26.043875,-80.152814
1337,Florida,2018-19,Caribbean K-8 Center,Dade,75,,93.33,1.333333333,,1.333333333,25.580358,-80.386275
1338,Florida,2018-19,Championship Academy Of Distinction At Hollywood,Broward,60,,93.33,0,,5,26.00037,-80.189611
1339,Florida,2018-19,Dixieland Elementary,Polk,60,,93.33,1.666666667,,3.333333333,28.025531,-81.960699
1340,Florida,2018-19,Miami Springs Elementary,Dade,60,,93.33,0,,3.333333333,25.822984,-80.284656
1341,Florida,2018-19,Myrtle Grove K-8 Center,Dade,45,,93.33,0,,0,25.934858,-80.251954
1342,Florida,2018-19,Osceola Magnet,Indian River,90,,93.33,0,,5.555555556,27.582269,-80.403655
1343,Florida,2018-19,Palmetto Elementary,Polk,90,,93.33,0,,1.111111111,28.112556,-81.46105
1344,Florida,2018-19,Pershing Pine Castle Elementary,Orange,75,,93.33,1.333333333,,0,28.47409,-81.366971
1345,Florida,2018-19,Sleepy Hill Elementary,Polk,120,,93.33,0,,3.333333333,28.094154,-81.995317
1346,Florida,2018-19,South Daytona Elementary,Volusia,165,,93.33,0,,2.424242424,29.16826,-81.008202
1347,Florida,2018-19,Wyndham Lakes Elementary,Orange,150,,93.33,0,,0.6666666667,28.355043,-81.348959
1348,Florida,2018-19,Moss Park Elementary,Orange,164,,93.29,0,,2.43902439,28.409275,-81.2174
