index,state,year,name,type,city,enroll,mmr,lat,lng
762,Pennsylvania,2017,Mount Rock Elem,,Newville,54,98.1,40.1742124,-77.3807262
763,Pennsylvania,2017,Patterson John M,,Philadelphia,105,98.1,39.9162271,-75.2367621
764,Pennsylvania,2017,Pequea Elementary,,Willow Street,53,98.1,39.970038,-76.2877514
765,Pennsylvania,2017,Pittsburgh Brookline K-8,,Pittsburgh,53,98.1,40.3943124,-80.0247563
766,Pennsylvania,2017,Plymouth Elementary,,Plymouth Meeting,161,98.1,40.115597,-75.29518
767,Pennsylvania,2017,Richland Elementary,,Gibsonia,107,98.1,40.6564795,-79.9577404
768,Pennsylvania,2017,South Fayette Township Elementary,,McDonald,260,98.1,40.3757478,-80.1703262
769,Pennsylvania,2017,Spring Cove Elementary,,Roaring Spring,108,98.1,40.3329037,-78.3851767
770,Pennsylvania,2017,St Leo The Great,,Lancaster,53,98.1,40.0553369,-76.3672127
771,Pennsylvania,2017,St Thomas Elementary,,Saint Thomas,52,98.1,39.9192646,-77.7975018
772,Pennsylvania,2017,Union Terrace Elementary,,Allentown,106,98.1,40.5932345,-75.4957247
773,Pennsylvania,2017,W B Evans Magnet,,Yeadon,53,98.1,39.9368616,-75.2520149
774,Pennsylvania,2017,Warren Area Elementary Center,,Warren,157,98.1,41.8584706,-79.1338885
775,Pennsylvania,2017,Waterford Elementary,,Waterford,53,98.1,41.944294,-79.983119
776,Pennsylvania,2017,Yorkshire Elementary,,York,107,98.1,39.974717,-76.6662241
777,Pennsylvania,2017,Abraham Lincoln Elementary,,Pittsburgh,49,98,40.3542387,-80.0180345
778,Pennsylvania,2017,Blacklick Valley Elementary Center,,Nanty Glo,49,98,40.4834525,-78.8349315
779,Pennsylvania,2017,Concord Elementary,,Glen Mills,255,98,39.8725694,-75.5169725
780,Pennsylvania,2017,Crooked Billet Elementary,,Hatboro,49,98,40.1843222,-75.0997656
781,Pennsylvania,2017,Early Childhood Lc,,Titusville,147,98,41.630873,-79.6684545
782,Pennsylvania,2017,Elroy Avenue Elementary,,Pittsburgh,51,98,40.3793402,-79.9730794
783,Pennsylvania,2017,Fairview Elementary,,Midland,51,98,40.6930327,-80.471239
784,Pennsylvania,2017,Fawn Primary Center,,Natrona Heights,101,98,40.6478245,-79.7493696
785,Pennsylvania,2017,Ferndale Elementary,,Johnstown,50,98,40.317132,-78.9311489
786,Pennsylvania,2017,Folk Arts-Cultural Treasures Cs,,Philadelphia,50,98,39.9590763,-75.1561547
787,Pennsylvania,2017,K M Smith Elementary,,Nanticoke,153,98,41.1854024,-76.0092464
788,Pennsylvania,2017,Lathrop Street Elementary,,Montrose,49,98,41.8382331,-75.8658052
789,Pennsylvania,2017,Lingle Avenue Elementary,,Palmyra,249,98,40.2891334,-76.5935884
790,Pennsylvania,2017,Luther W Low Elementary,,West Middlesex,51,98,41.1737173,-80.4471152
791,Pennsylvania,2017,Mcannulty Elementary,,Pittsburgh,198,98,40.3451453,-79.9959424
792,Pennsylvania,2017,Moscow Elementary,,Moscow,148,98,41.3375078,-75.5344575
793,Pennsylvania,2017,North Salem Elementary,,Dover,49,98,39.9961534,-76.8629401
794,Pennsylvania,2017,Northwestern Primary,,Beaver Falls,100,98,40.7699632,-80.3758502
795,Pennsylvania,2017,Oak Flat Elementary,,Newville,51,98,40.1570414,-77.38534
796,Pennsylvania,2017,Philadelphia,,Philadelphia,51,98,39.9468884,-75.1822899
797,Pennsylvania,2017,Ringgold Elementary School North,,Finleyville,100,98,40.2556511,-79.993485
798,Pennsylvania,2017,Riverside Elementary,,Ellwood City,100,98,40.8330271,-80.2580093
799,Pennsylvania,2017,St George,,Erie,51,98,42.0775401,-80.0908204
800,Pennsylvania,2017,St Joan Of Arc,,Hershey,49,98,40.2802779,-76.6556084
801,Pennsylvania,2017,Sullivan Co Elementary,,Laporte,51,98,41.4196165,-76.4981889
802,Pennsylvania,2017,Valley View Elementary Center,,Peckville,152,98,41.4786072,-75.5849944
803,Pennsylvania,2017,Wallenpaupack Pri,,Hawley,149,98,41.457684,-75.1719261
804,Pennsylvania,2017,Weigelstown Elementary,,Dover,51,98,39.9860043,-76.8246297
805,Pennsylvania,2017,Bala Cynwyd School For Young Children,,Bala Cynwyd,47,97.9,40.004385,-75.2260088
806,Pennsylvania,2017,Central Elementary,,Allentown,146,97.9,40.604686,-75.4762449
807,Pennsylvania,2017,Collegium Cs,,Exton,378,97.9,40.0183528,-75.6536968
808,Pennsylvania,2017,Edgewood Elementary,,Yardley,97,97.9,40.2254,-74.8374626
809,Pennsylvania,2017,Eshleman Elementary,,Millersville,48,97.9,40.0130632,-76.3558933
810,Pennsylvania,2017,Fairview Elementary,,Mountaintop,95,97.9,41.1533946,-75.8787983
811,Pennsylvania,2017,Falk Laboratory,,Pittsburgh,48,97.9,40.4470871,-79.9597428
812,Pennsylvania,2017,Glenside Elementary,,Elkins Park,97,97.9,40.0696875,-75.1124743
813,Pennsylvania,2017,Holy Trinity,,McKees Rocks,47,97.9,40.4524733,-80.1363403
814,Pennsylvania,2017,Howe Elementary,,Pittsburgh,47,97.9,40.375682,-80.030759
815,Pennsylvania,2017,Jefferson Elementary,,Pittsburgh,47,97.9,40.381593,-80.06076
816,Pennsylvania,2017,Lenkerville Elementary,,Millersburg,48,97.9,40.5305911,-76.9634519
817,Pennsylvania,2017,Logan James,,Philadelphia,48,97.9,40.0308553,-75.1519843
818,Pennsylvania,2017,Monocacy Elementary Center,,Birdsboro,191,97.9,40.2634844,-75.7632543
819,Pennsylvania,2017,New Oxford Elementary,,New Oxford,145,97.9,39.86721,-77.0523987
820,Pennsylvania,2017,Ore Valley Elementary,,York,142,97.9,39.929822,-76.6627566
821,Pennsylvania,2017,Owatin Creek Elementary,,Reading,94,97.9,40.3210798,-75.8325076
822,Pennsylvania,2017,Pittsburgh Arsenal K-5,,Pittsburgh,48,97.9,40.4672473,-79.9631665
823,Pennsylvania,2017,Roundtown Elementary,,York,97,97.9,40.0115453,-76.7531114
824,Pennsylvania,2017,Saltsburg Elementary,,Saltsburg,47,97.9,40.4908178,-79.4479406
825,Pennsylvania,2017,St Jane Frances,,Easton,48,97.9,40.6855298,-75.2388939
826,Pennsylvania,2017,Westmont Hilltop Elementary,,Johnstown,94,97.9,40.3161972,-78.9395386
827,Pennsylvania,2017,Westtown-Thornbury Elementary,,West Chester,94,97.9,39.9344657,-75.5562372
828,Pennsylvania,2017,Avonworth Primary Center,,Pittsburgh,139,97.8,40.5422949,-80.0924882
829,Pennsylvania,2017,Bell Avenue,,Yeadon,46,97.8,39.9267575,-75.251461
830,Pennsylvania,2017,Bethelementaryelementary,,Bethel,45,97.8,40.4687973,-76.2909739
831,Pennsylvania,2017,Cardinal John Foley Regional Catholic,,Havertown,45,97.8,39.992285,-75.3024712
832,Pennsylvania,2017,Center Grange Primary,,Aliquippa,181,97.8,40.6491976,-80.3006748
833,Pennsylvania,2017,Central Elementary,,Beaver Falls,89,97.8,40.7562637,-80.3216793
834,Pennsylvania,2017,Clark Wood Elementary,,Elkland,46,97.8,41.9901277,-77.3058772
835,Pennsylvania,2017,Colebrookdale Elementary,,Boyertown,45,97.8,40.339485,-75.6270405
836,Pennsylvania,2017,Conshohocken Elementary,,Conshohocken,46,97.8,40.0748685,-75.3033035
837,Pennsylvania,2017,Duquesne Elementary,,Duquesne,45,97.8,40.3719683,-79.8481977
838,Pennsylvania,2017,Edgewood Elementary,,Folsom,46,97.8,39.8950384,-75.3299257
839,Pennsylvania,2017,Hooverville Elementary,,Waynesboro,46,97.8,39.7408015,-77.5374898
840,Pennsylvania,2017,Howard Gardner Multiple Intelligence Cs,,Scranton,45,97.8,41.3826672,-75.6483642
841,Pennsylvania,2017,Jeffery Primary,,Glenshaw,45,97.8,40.5239893,-79.9679328
842,Pennsylvania,2017,Kathryn D. Markley Elementary,,Malvern,90,97.8,40.0436262,-75.5569924
843,Pennsylvania,2017,Lawnton Elementary,,Harrisburg,46,97.8,40.2608299,-76.8083913
844,Pennsylvania,2017,Manchester Academic Cs,,Pittsburgh,45,97.8,40.4556267,-80.0239527
845,Pennsylvania,2017,Mccall Gen George A,,Philadelphia,89,97.8,39.944574,-75.1525771
846,Pennsylvania,2017,Nye Elementary,,Hummelstown,45,97.8,40.2629017,-76.7126378
847,Pennsylvania,2017,Pittsburgh Roosevelt K -5,,Pittsburgh,46,97.8,40.4010667,-79.985674
848,Pennsylvania,2017,Rhawnhurst,,Philadelphia,89,97.8,40.0587689,-75.058103
849,Pennsylvania,2017,Rockwood Area Elementary,,Rockwood,46,97.8,39.9184177,-79.1607669
850,Pennsylvania,2017,Shirley Township Elementary,,Mount Union,45,97.8,40.3717856,-77.8704178
851,Pennsylvania,2017,South Central El,,Canonsburg,91,97.8,40.2548859,-80.1855885
852,Pennsylvania,2017,Tenth & Penn Elementary,,Reading,89,97.8,40.3354947,-75.9185052
853,Pennsylvania,2017,Tobyhanna Elementary Center,,Pocono Pines,90,97.8,41.1047878,-75.4771578
854,Pennsylvania,2017,West Manheim Elementary,,Hanover,92,97.8,39.7598915,-76.954791
855,Pennsylvania,2017,Whitemarsh Elementary,,Lafayette Hill,89,97.8,40.0986538,-75.2540587
856,Pennsylvania,2017,Artman Elementary,,Hermitage,175,97.7,41.2387349,-80.4527154
857,Pennsylvania,2017,Blessed Trinity Regional Catholic,,Philadelphia,44,97.7,40.030232,-75.0600409
858,Pennsylvania,2017,Bradford Woods Elementary,,Bradford Woods,88,97.7,40.6333569,-80.074318
859,Pennsylvania,2017,Conestoga Elementary,,Conestoga,44,97.7,39.948223,-76.338048
860,Pennsylvania,2017,Crafton Elementary,,Pittsburgh,44,97.7,40.431136,-80.0670254
861,Pennsylvania,2017,Hosack Elementary,,Allison Park,44,97.7,40.5739223,-80.0021349
862,Pennsylvania,2017,Lehigh Elementary,,Walnutport,88,97.7,40.763655,-75.534083
863,Pennsylvania,2017,Letort Elementary,,Washington Boro,43,97.7,39.9848822,-76.3980539
864,Pennsylvania,2017,Manheim Elementary,,Glenville,43,97.7,39.7636885,-76.8550295
865,Pennsylvania,2017,Mapleview Elementary,,Punxsutawney,43,97.7,40.9639032,-79.0924307
866,Pennsylvania,2017,March Elementary,,Easton,383,97.7,40.7026472,-75.2044227
867,Pennsylvania,2017,Mcdonald Elementary,,Warminster,132,97.7,40.1898168,-75.0665227
868,Pennsylvania,2017,Mckinley Elementary,,Erie,87,97.7,42.1224182,-80.0543838
869,Pennsylvania,2017,Newberry Elementary,,Etters,44,97.7,40.1306831,-76.8010543
870,Pennsylvania,2017,Plainfield Elementary,,Nazareth,86,97.7,40.7891388,-75.2778321
871,Pennsylvania,2017,School Of Saint Jude,,Chalfont,43,97.7,40.2775256,-75.2176927
872,Pennsylvania,2017,St Margaret,,Narberth,43,97.7,40.0085287,-75.2610682
873,Pennsylvania,2017,State Street Elementary,,Baden,44,97.7,40.6302046,-80.2248117
874,Pennsylvania,2017,West Crawford Elementary,,Connellsville,87,97.7,40.0117138,-79.6159403
875,Pennsylvania,2017,Young Scholars Of Mckeesport Charter,,Pittsburgh,44,97.7,40.3500552,-79.8629855
876,Pennsylvania,2017,Baresville Elementary,,Hanover,83,97.6,39.8038101,-76.9647561
877,Pennsylvania,2017,Blain Elementary,,Blain,42,97.6,40.3395374,-77.5139633
878,Pennsylvania,2017,Chestnutwold Elementary,,Ardmore,82,97.6,39.9975887,-75.3005832
879,Pennsylvania,2017,East Vincent Elementary,,Spring City,84,97.6,40.1667949,-75.6032993
880,Pennsylvania,2017,Fermanagh-Mifflintown Elementary,,Mifflintown,41,97.6,40.5717507,-77.3886247
881,Pennsylvania,2017,Fox Chase,,Philadelphia,85,97.6,40.0748944,-75.0808228
882,Pennsylvania,2017,Jeannette Mckee Elementary,,Jeannette,82,97.6,40.316218,-79.6168252
883,Pennsylvania,2017,Jordan Bank,,Oxford,253,97.6,39.7809886,-75.9731623
884,Pennsylvania,2017,Leaders Heights Elementary,,York,41,97.6,39.9112076,-76.7169672
885,Pennsylvania,2017,Mcnichols Plaza,,Scranton,84,97.6,41.3915299,-75.6644631
886,Pennsylvania,2017,Mountain View Elementary,,Mercersburg,42,97.6,39.8862573,-77.8973403
887,Pennsylvania,2017,New Emerson Elementary,,West Mifflin,42,97.6,40.3628542,-79.8649928
888,Pennsylvania,2017,New Franklin Elementary,,Chambersburg,42,97.6,39.8777583,-77.6353573
889,Pennsylvania,2017,Our Lady Of Victory,,State College,42,97.6,40.7813562,-77.8656303
890,Pennsylvania,2017,Pittsburgh Dilworth K-5,,Pittsburgh,84,97.6,40.4681927,-79.9174553
891,Pennsylvania,2017,Pivik Elementary,,Plum,85,97.6,40.4921853,-79.7547915
892,Pennsylvania,2017,Poff Elementary,,Gibsonia,41,97.6,40.6074741,-79.9399063
893,Pennsylvania,2017,Springfield Elementary,,Normalville,41,97.6,39.999434,-79.4480201
894,Pennsylvania,2017,St Joseph,,Mechanicsburg,42,97.6,40.2133036,-76.998593
895,Pennsylvania,2017,Stony Creek Elementary,,Blue Bell,82,97.6,40.1653414,-75.3104282
896,Pennsylvania,2017,Upper Dauphin Area Elementary,,Lykens,85,97.6,40.5663193,-76.7567431
897,Pennsylvania,2017,Wallingford Elementary,,Wallingford,83,97.6,39.9017546,-75.3737059
898,Pennsylvania,2017,West Hempfield Elementary,,Irwin,82,97.6,40.3004747,-79.6779245
899,Pennsylvania,2017,Westfield Area Elementary,,Westfield,42,97.6,41.9179711,-77.5551353
900,Pennsylvania,2017,William Penn Charter,,Philadelphia,41,97.6,40.0221229,-75.1868868
901,Pennsylvania,2017,Winchester Thurston,,Pittsburgh,41,97.6,40.4515469,-79.9420046
902,Pennsylvania,2017,Ben Franklin Elementary,,Indiana,119,97.5,40.620291,-79.1924895
903,Pennsylvania,2017,Blessed Sacrament,,Erie,40,97.5,42.0991371,-80.1104041
904,Pennsylvania,2017,Claysville Elementary,,Claysville,79,97.5,40.1175788,-80.4147516
905,Pennsylvania,2017,Conneaut Lake-Sadsbury Elementary,,Conneaut Lake,79,97.5,41.6051192,-80.3089695
906,Pennsylvania,2017,Edinboro Elementary,,Edinboro,81,97.5,41.8820271,-80.1486249
907,Pennsylvania,2017,Eisenhower Elementary,,Russell,40,97.5,41.963453,-79.203232
908,Pennsylvania,2017,Fawn Area Elementary,,Fawn Grove,40,97.5,39.7317269,-76.4684709
909,Pennsylvania,2017,Fink Elementary,,Middletown,40,97.5,40.1970876,-76.7250649
910,Pennsylvania,2017,Kenneth N Butz Jr Elementary,,Nazareth,81,97.5,40.7921258,-75.3223486
911,Pennsylvania,2017,Liberty-Curtin Elementary,,Blanchard,40,97.5,41.067565,-77.5988339
912,Pennsylvania,2017,Locust Grove Elementary,,York,40,97.5,39.9612656,-76.6210409
913,Pennsylvania,2017,North Clarion Co Elementary,,Tionesta,40,97.5,41.393531,-79.357629
914,Pennsylvania,2017,Penn Alexander,,Philadelphia,81,97.5,39.9531373,-75.2082387
915,Pennsylvania,2017,Propel Cs-East,,Pittsburgh,40,97.5,40.4093642,-79.8173738
916,Pennsylvania,2017,Propel Cs-Mckeesport,,Pittsburgh,40,97.5,40.3454377,-79.8503321
917,Pennsylvania,2017,Salem Elementary,,Berwick,81,97.5,41.0652009,-76.2250082
918,Pennsylvania,2017,Springton Manor Elementary,,Glenmoore,81,97.5,40.086042,-75.783087
919,Pennsylvania,2017,Willow Lane Elementary,,Macungie,79,97.5,40.5327127,-75.5666972
920,Pennsylvania,2017,Wilmington Area Elementary,,New Wilmington,80,97.5,41.1265196,-80.3397014
921,Pennsylvania,2017,Wyland Elementary,,Allison Park,40,97.5,40.5616444,-79.978036
922,Pennsylvania,2017,Ardmore Avenue,,Lansdowne,76,97.4,39.9424021,-75.2806994
923,Pennsylvania,2017,Bart-Colerain Elementary,,Christiana,39,97.4,39.8887675,-76.0734276
924,Pennsylvania,2017,Dallastown Elementary,,Dallastown,38,97.4,39.8989795,-76.6414488
925,Pennsylvania,2017,Dassa Mckinney Elementary,,West Sunbury,78,97.4,41.0010936,-79.8802073
926,Pennsylvania,2017,Evans Falls Elementary,,Tunkhannock,39,97.4,41.4608405,-76.024134
927,Pennsylvania,2017,Francis H Sheckler Elementary,,Catasauqua,116,97.4,40.655873,-75.4575954
928,Pennsylvania,2017,Highland Elementary,,Ephrata,77,97.4,40.182827,-76.177929
929,Pennsylvania,2017,Hillendale Elementary,,Chadds Ford,39,97.4,39.8605801,-75.637642
930,Pennsylvania,2017,Holy Cross Academy,,Pittsburgh,39,97.4,40.5294071,-80.0106167
931,Pennsylvania,2017,Kindergarten Center At Filbert St,,Mechanicsburg,386,97.4,40.2096287,-76.9959201
932,Pennsylvania,2017,Lampeter Elementary,,Lampeter,230,97.4,39.997633,-76.23396
933,Pennsylvania,2017,Lehigh Valley Academy Regional Cs,,Bethlehem,151,97.4,40.654333,-75.409875
934,Pennsylvania,2017,Lehman-Jackson Elementary,,Lehman,39,97.4,41.3136283,-76.0204124
935,Pennsylvania,2017,Lincoln Elementary,,Pottstown,76,97.4,40.2559065,-75.6482376
936,Pennsylvania,2017,Masontown Elementary,,Masontown,38,97.4,39.8481463,-79.9028861
937,Pennsylvania,2017,Mother Teresa Regional Catholic,,King of Prussia,38,97.4,40.0942765,-75.3905715
938,Pennsylvania,2017,Mt Wolf Elementary,,Mt Wolf,39,97.4,40.0605586,-76.7038669
939,Pennsylvania,2017,Newport Elementary,,Newport,78,97.4,40.4839522,-77.139654
940,Pennsylvania,2017,Penn Valley,,Narberth,77,97.4,40.0215972,-75.2644493
941,Pennsylvania,2017,Roberts Elementary,,Wayne,76,97.4,40.0742619,-75.3857765
942,Pennsylvania,2017,Silver Spring Elementary,,Mechanicsburg,76,97.4,40.2419513,-77.0649531
943,Pennsylvania,2017,Sol Feinstone Elementary,,Newtown,38,97.4,40.2908295,-74.9382125
944,Pennsylvania,2017,South Side Elementary,,Harrisburg,116,97.4,40.2787741,-76.8060687
945,Pennsylvania,2017,Twelfth & Marion Elementary,,Reading,116,97.4,40.3537446,-75.9142013
946,Pennsylvania,2017,Wescosville Elementary,,Wescosville,76,97.4,40.5626328,-75.5550862
947,Pennsylvania,2017,Belmont Hills Elementary,,Bensalem,74,97.3,40.1432761,-74.942706
948,Pennsylvania,2017,Blue Ridge Elementary,,New Milford,73,97.3,41.8991006,-75.7375888
949,Pennsylvania,2017,Bower Hill Elementary,,Venetia,150,97.3,40.2608469,-80.0649194
950,Pennsylvania,2017,Charlotte Lappla Elementary,,Wellsboro,110,97.3,41.7421669,-77.2988957
951,Pennsylvania,2017,Dr David W Kistler Elementary,,Wilkes Barre,150,97.3,41.2405951,-75.911092
952,Pennsylvania,2017,East Goshen Elementary,,West Chester,74,97.3,39.9929588,-75.5442962
953,Pennsylvania,2017,Grandview Elementary,,Derry,148,97.3,40.343839,-79.309398
954,Pennsylvania,2017,Holiday Park Elementary,,Pittsburgh,74,97.3,40.472791,-79.7147664
955,Pennsylvania,2017,Isaac Tripp Elementary,,Scranton,110,97.3,41.4308514,-75.6796309
956,Pennsylvania,2017,John F Kennedy,,Washington,37,97.3,40.1729715,-80.2494259
957,Pennsylvania,2017,Mastery Cs - Hardy Williams,,Philadelphia,73,97.3,39.9417623,-75.2286943
958,Pennsylvania,2017,Mcconnellsburg Elementary,,McConnellsburg,73,97.3,39.9289946,-77.9973832
959,Pennsylvania,2017,Mckee Elementary,,Oakdale,75,97.3,40.4158911,-80.1934346
960,Pennsylvania,2017,Media Elementary,,Media,73,97.3,39.9181945,-75.3867541
961,Pennsylvania,2017,Mowrie A Ebner Elementary,,Altoona,75,97.3,40.4835246,-78.4382025
962,Pennsylvania,2017,Northwest Elementary,,Reading,113,97.3,40.347459,-75.946043
963,Pennsylvania,2017,Quarry Hill Elementary,,Yardley,73,97.3,40.2449407,-74.8733727
964,Pennsylvania,2017,Robeson Elementary Center,,Birdsboro,75,97.3,40.2448738,-75.8700609
965,Pennsylvania,2017,Spring Farms Elementary,,Three Springs,37,97.3,40.197202,-78.009535
966,Pennsylvania,2017,State Elementary Center,,Larksville,222,97.3,41.2607611,-75.9290197
967,Pennsylvania,2017,Sugar Valley Rural Cs,,Loganton,37,97.3,41.0356123,-77.2982239
968,Pennsylvania,2017,Turbotville Elementary,,Turbotville,112,97.3,41.0977408,-76.7716978
969,Pennsylvania,2017,Union City Elementary,,Union City,74,97.3,41.8877772,-79.8443798
970,Pennsylvania,2017,Valley Forge Elementary,,Wayne,75,97.3,40.077532,-75.436638
971,Pennsylvania,2017,West Hills Primary,,Kittanning,150,97.3,40.8317569,-79.5592025
972,Pennsylvania,2017,Woodward Elementary,,Lock Haven,37,97.3,41.1413749,-77.429858
973,Pennsylvania,2017,Wycallis Elementary,,Dallas,75,97.3,41.3448109,-75.9519193
974,Pennsylvania,2017,Young Scholars Of Western Pennsylvania Cs,,Baldwin Township,37,97.3,40.3766172,-80.0189709
975,Pennsylvania,2017,Arthur Chester A,,Philadelphia,36,97.2,39.941935,-75.1766086
976,Pennsylvania,2017,Chadds Ford Elementary,,Chadds Ford,36,97.2,39.8736003,-75.5994393
977,Pennsylvania,2017,Dunbar Paul L,,Philadelphia,36,97.2,39.9792737,-75.154082
978,Pennsylvania,2017,Elk Valley Elementary,,Lake City,108,97.2,42.0093507,-80.344809
979,Pennsylvania,2017,Exton Elementary,,Exton,109,97.2,40.0236283,-75.620757
980,Pennsylvania,2017,Forbes Road Elementary,,Waterfall,36,97.2,40.0819989,-78.0654423
981,Pennsylvania,2017,Germantown Friends,,Philadelphia,36,97.2,40.0328163,-75.1711957
982,Pennsylvania,2017,Greencastle-Antrim Pri,,Greencastle,212,97.2,39.781885,-77.7201235
983,Pennsylvania,2017,Kreutz Creek Elementary,,Hellam,72,97.2,40.0056217,-76.6110004
984,Pennsylvania,2017,Ludlow James R,,Philadelphia,36,97.2,39.9725165,-75.1457592
985,Pennsylvania,2017,Mastery Cs - Francis D. Pastorius Elementary,,Philadelphia,72,97.2,40.0479221,-75.1638864
986,Pennsylvania,2017,Mother Of Providence Regional Catholic,,Wallingford,36,97.2,39.8844337,-75.3680846
987,Pennsylvania,2017,Mountain View Elementary,,Harrisburg,71,97.2,40.323425,-76.801664
988,Pennsylvania,2017,Northwest Elementary,,Lebanon,108,97.2,40.3471458,-76.4366031
989,Pennsylvania,2017,Patricia A Guth Elementary,,Perkasie,72,97.2,40.3791149,-75.288079
990,Pennsylvania,2017,Rohrerstown Elementary,,Lancaster,36,97.2,40.0488588,-76.364503
991,Pennsylvania,2017,Ross Elementary,,Sweet Valley,36,97.2,41.2688515,-76.1513438
992,Pennsylvania,2017,Sheffield Area Elementary,,Sheffield,36,97.2,41.7163167,-79.0453327
993,Pennsylvania,2017,St Kilian Catholic,,Cranberry Twp.,72,97.2,40.6836182,-80.0746303
994,Pennsylvania,2017,Stanton Edwin M,,Philadelphia,36,97.2,39.940469,-75.1709736
995,Pennsylvania,2017,Trinity East Elementary,,Washington,71,97.2,40.1886355,-80.2098835
996,Pennsylvania,2017,W.A. Mccreery Elementary,,Marion Center,36,97.2,40.7707527,-79.0550079
997,Pennsylvania,2017,West Hill Elementary,,Sharon,36,97.2,41.2352285,-80.5148639
998,Pennsylvania,2017,West Rockhill Elementary,,Sellersville,36,97.2,40.367634,-75.3258217
999,Pennsylvania,2017,Allison Park Elementary,,Houston,102,97.1,40.231664,-80.2269031
1000,Pennsylvania,2017,Candlebrook Elementary,,King of Prussia,69,97.1,40.0979354,-75.3733825
1001,Pennsylvania,2017,Canton Area Elementary,,Canton,68,97.1,41.659992,-76.84075
1002,Pennsylvania,2017,Curtisville Pri Ctr,,Tarentum,140,97.1,40.644584,-79.848481
1003,Pennsylvania,2017,Denver Elementary,,Denver,68,97.1,40.2263937,-76.1549033
1004,Pennsylvania,2017,Elizabeth R Martin Elementary,,Lancaster,70,97.1,40.0086009,-76.3405207
1005,Pennsylvania,2017,Glen Montessori,,Pittsburgh,35,97.1,40.5358191,-80.0354961
1006,Pennsylvania,2017,Hanover Elementary,,Bethlehem,35,97.1,40.6683718,-75.4019675
1007,Pennsylvania,2017,Lea Henry C,,Philadelphia,69,97.1,39.9543762,-75.2163432
1008,Pennsylvania,2017,Leib Elementary,,Dover,70,97.1,39.97154,-76.8297852
1009,Pennsylvania,2017,Lionville Elementary,,Downingtown,103,97.1,40.0414219,-75.6638868
1010,Pennsylvania,2017,Mccloskey John F,,Philadelphia,34,97.1,40.081365,-75.1755111
1011,Pennsylvania,2017,Moore,,Pittsburgh,35,97.1,40.3687751,-79.9743447
1012,Pennsylvania,2017,Northern Elementary,,Dillsburg,68,97.1,40.0937144,-77.0311002
1013,Pennsylvania,2017,Northwest Area Primary,,Shickshinny,68,97.1,41.1925258,-76.2330552
1014,Pennsylvania,2017,Oak Ridge Elementary,,Harleysville,68,97.1,40.26764,-75.38755
1015,Pennsylvania,2017,Pittsburgh Lincoln K-5,,Pittsburgh,34,97.1,40.460111,-79.9120989
1016,Pennsylvania,2017,Providence Elementary,,New Providence,68,97.1,39.9174738,-76.2070458
1017,Pennsylvania,2017,Sporting Hill Elementary,,Mechanicsburg,138,97.1,40.234185,-76.9742721
1018,Pennsylvania,2017,Twin Valley Elementary Center,,Elverson,69,97.1,40.1537832,-75.84299
1019,Pennsylvania,2017,W R Croman Primary,,Troy,140,97.1,41.7791706,-76.7918987
1020,Pennsylvania,2017,Wexford Elementary,,Wexford,105,97.1,40.6230855,-80.046856
1021,Pennsylvania,2017,Cambridge Springs Elementary,,Cambridge Springs,67,97,41.7994925,-80.0657156
1022,Pennsylvania,2017,East Derry Elementary,,Lewistown,67,97,40.6309772,-77.4991708
1023,Pennsylvania,2017,Friends Central,,Wynnewood,33,97,39.98391,-75.261518
1024,Pennsylvania,2017,Gideon Edward,,Philadelphia,33,97,39.9845391,-75.1806211
1025,Pennsylvania,2017,Groveland Elementary,,Doylestown,99,97,40.3604803,-75.1427281
1026,Pennsylvania,2017,Inglewood Elementary,,Lansdale,66,97,40.2492569,-75.3057303
1027,Pennsylvania,2017,Macungie Elementary,,Macungie,66,97,40.5132646,-75.5424965
1028,Pennsylvania,2017,Marzolf Primary,,Pittsburgh,99,97,40.5134213,-79.9660442
1029,Pennsylvania,2017,New Hope-Solebury Lower Elementary,,Solebury,67,97,40.3812339,-75.008484
1030,Pennsylvania,2017,Propel Cs - Hazelwood,,Pittsburgh,33,97,40.4040116,-79.9383495
1031,Pennsylvania,2017,Saegertown Elementary,,Saegertown,67,97,41.7246184,-80.1673081
1032,Pennsylvania,2017,Valley Elementary,,Bensalem,99,97,40.1418247,-74.9276362
1033,Pennsylvania,2017,Center Elementary,,Pittsburgh,64,96.9,40.4807446,-79.7594439
1034,Pennsylvania,2017,Cleona Elementary,,Cleona,96,96.9,40.3350795,-76.4732083
1035,Pennsylvania,2017,Dock Mennonite Academy (Elem),,Souderton,32,96.9,40.3053648,-75.3499857
1036,Pennsylvania,2017,Donegal Primary,,Mount Joy,224,96.9,40.0969068,-76.5073018
1037,Pennsylvania,2017,Franklin Elementary,,Sewickley,32,96.9,40.5865001,-80.0964415
1038,Pennsylvania,2017,Germantown Academy,,Fort Washington,32,96.9,40.1372446,-75.2152877
1039,Pennsylvania,2017,Hayshire Elementary,,York,129,96.9,40.0056822,-76.7311181
1040,Pennsylvania,2017,Hazle Township Early Learning Center,,Hazle Township,163,96.9,40.97299,-75.992782
1041,Pennsylvania,2017,Highcliff Elementary,,Pittsburgh,98,96.9,40.5250046,-80.0561125
1042,Pennsylvania,2017,Indian Valley Elementary,,Reedsville,98,96.9,40.6892551,-77.5942252
1043,Pennsylvania,2017,Juniata Gap Elementary,,Altoona,97,96.9,40.5458327,-78.4219712
