index,state,year,name,county,enroll,overall,xmed,xrel,lat,lng
889,Tennessee,2018-19,Black Fox Elementary,Bradley ,90,90,0,8.9,35.1268221,-84.9221678
890,Tennessee,2018-19,Centerview Elementary,Cocke ,20,90,0,10,36.085372,-83.164627
891,Tennessee,2018-19,Ingram Sowell Elementary,Lawrence ,60,90,1.7,3.3,35.249534,-87.319596
892,Tennessee,2018-19,Luttrell Elementary,Union ,50,90,0,0,36.203207,-83.754096
893,Tennessee,2018-19,Pine Haven Elementary,Fentress ,50,90,0,0,36.455274,-84.935155
894,Tennessee,2018-19,South Knox Elementary,Knox ,30,90,0,6.7,35.958764,-83.907557
895,Tennessee,2018-19,Spring Hill Elementary,Gibson ,10,90,0,10,35.984086,-89.123996
896,Tennessee,2018-19,Aspire Coleman ,Shelby ,69,89.9,0,1.4,35.2141,-89.923641
897,Tennessee,2018-19,Fox Meadows Elementary,Shelby ,109,89.9,0,0,35.0681,-89.8796
898,Tennessee,2018-19,Dan Mills Elementary,Davidson ,118,89.8,0,9.3,36.218028,-86.716646
899,Tennessee,2018-19,Macon-Hall Elementary ,Shelby ,196,89.8,0,1,35.162283,-89.734629
900,Tennessee,2018-19,Berclair Elementary,Shelby ,78,89.7,0,0,35.153095,-89.907207
901,Tennessee,2018-19,North Stewart Elementary,Stewart ,68,89.7,0,1.5,36.562965,-87.73008
902,Tennessee,2018-19,Pittman Center Elementary,Sevier ,39,89.7,0,7.7,35.7446,-83.408602
903,Tennessee,2018-19,South Fentress Elementary,Fentress ,87,89.7,0,0,36.2468501,-85.0029925
904,Tennessee,2018-19,D.P. Yates Primary,Bradley ,106,89.6,0,1.9,35.206901,-84.856974
905,Tennessee,2018-19,John Hay Elementary,Hamblen ,48,89.6,0,0,36.232749,-83.254325
906,Tennessee,2018-19,Central Elementary,Carter ,19,89.5,0,10.5,36.332363,-82.287551
907,Tennessee,2018-19,Kipp Memphis Academy Elementary ,Shelby ,57,89.5,0,0,35.18106,-89.981979
908,Tennessee,2018-19,Spring Creek Elementary,Hamilton ,95,89.5,0,0,34.994534,-85.216968
909,Tennessee,2018-19,Townsend Elementary,Blount ,19,89.5,0,5.3,35.673922,-83.754819
910,Tennessee,2018-19,A. B. Hill Elementary,Shelby ,56,89.3,0,0,35.11004,-90.051057
911,Tennessee,2018-19,Arnold Memorial Elementary,Bradley ,56,89.3,0,7.1,35.165062,-84.877823
912,Tennessee,2018-19,Paulette Elementary,Union ,56,89.3,0,0,36.1904479,-83.8953279
913,Tennessee,2018-19,Tracy Elementary,Grundy ,28,89.3,0,10.7,35.255778,-85.749342
914,Tennessee,2018-19,Cherokee Elementary,Shelby ,83,89.2,0,0,35.094045,-89.960157
915,Tennessee,2018-19,Holmes Road Elementary,Shelby ,101,89.1,0,0,35.005492,-90.030071
916,Tennessee,2018-19,Crump Elementary,Shelby ,73,89,0,0,35.028234,-89.860553
917,Tennessee,2018-19,Hixson Elementary,Hamilton ,81,88.9,1.2,1.2,35.149427,-85.245896
918,Tennessee,2018-19,Clifton Hills Elementary,Hamilton ,116,88.8,0,0,35.008479,-85.290298
919,Tennessee,2018-19,Normal Park Museum Magnet,Hamilton ,97,88.7,0,4.1,35.0769004,-85.3014203
920,Tennessee,2018-19,Sharpe Elementary,Shelby ,53,88.7,0,0,35.0862,-89.9486
921,Tennessee,2018-19,Explore Community,Davidson ,70,88.6,0,10,36.17446,-86.751491
922,Tennessee,2018-19,Mary Blount Elementary,Blount ,88,88.6,0,0,35.752471,-84.0384
923,Tennessee,2018-19,Marvin Wright Elementary,Maury ,157,88.5,0,5.1,35.7222054,-86.8891703
924,Tennessee,2018-19,Promise Academy,Shelby ,61,88.5,0,0,35.1727,-89.9737
925,Tennessee,2018-19,R Howell Elementary,Maury ,104,88.5,1,1,35.637615,-86.970811
926,Tennessee,2018-19,Winchester Elementary,Shelby ,103,88.3,0,0,35.0513,-89.9971
927,Tennessee,2018-19,Algood Elementary,Putnam ,110,88.2,0.9,3.6,36.177287,-85.452871
928,Tennessee,2018-19,Crab Orchard Elementary,Cumberland ,51,88.2,0,7.8,35.911117,-84.898333
929,Tennessee,2018-19,Fall Branch Elementary ,Washington ,17,88.2,0,5.9,36.411084,-82.619368
930,Tennessee,2018-19,Ottway Elementary,Greene ,17,88.2,0,5.9,36.267949,-82.869283
931,Tennessee,2018-19,Red Bank Elementary,Hamilton ,93,88.2,0,4.3,35.110761,-85.321587
932,Tennessee,2018-19,Sea Isle Elementary,Shelby ,67,88.1,0,0,35.094993,-89.888424
933,Tennessee,2018-19,Granville T. Woods Academy,Shelby ,50,88,0,2,35.2297803,-89.8992884
934,Tennessee,2018-19,Holladay Elementary,Benton,8,87.5,0,12.5,35.870272,-88.145184
935,Tennessee,2018-19,Ida B. Wells Elementary,Davidson ,40,87.5,2.5,0,36.1342563,-86.8220341
936,Tennessee,2018-19,Middle Settlements,Blount ,48,87.5,0,2.1,35.800985,-84.035266
937,Tennessee,2018-19,Promise Academy - Spring Hill ,Shelby ,64,87.5,3.1,1.6,35.22362,-89.937321
938,Tennessee,2018-19,Rivermont Elementary,Hamilton ,72,87.5,0,4.2,35.101911,-85.274161
939,Tennessee,2018-19,Rozelle Elementary,Shelby ,40,87.5,0,0,35.118908,-90.009564
940,Tennessee,2018-19,Witt Elementary,Hamblen ,32,87.5,0,12.5,36.159364,-83.274737
941,Tennessee,2018-19,G.R. Stuart Elementary,Bradley ,55,87.3,0,5.5,35.176593,-84.878268
942,Tennessee,2018-19,Elkton Elementary,Giles ,31,87.1,0,12.9,35.057665,-86.891
943,Tennessee,2018-19,Larose Elementary ,Shelby ,46,87,0,0,35.123661,-90.04805
944,Tennessee,2018-19,Treadwell Elementary,Shelby ,115,87,0,0,35.157332,-89.942714
945,Tennessee,2018-19,Alton Elementary,Shelby ,61,86.9,0,1.6,35.0922,-90.0433
946,Tennessee,2018-19,Kipp Memphis Collegiate Elementary ,Shelby ,84,86.9,0,0,35.166922,-90.040312
947,Tennessee,2018-19,Thompson's Station Elementary,Williamson ,107,86.9,0,11.2,35.8036334,-86.8761203
948,Tennessee,2018-19,Tusculum Elementary ,Davidson ,153,86.9,0,0,36.062442,-86.719909
949,Tennessee,2018-19,Dodson Branch Elementary,Jackson ,30,86.7,0,3.3,36.309046,-85.528925
950,Tennessee,2018-19,Hermitage Elementary,Davidson ,59,86.4,0,6.8,36.1979,-86.635691
951,Tennessee,2018-19,Maynardville Elementary,Union ,59,86.4,0,1.7,36.247568,-83.804192
952,Tennessee,2018-19,Petros Joyner Elementary,Morgan ,22,86.4,4.5,4.5,36.067161,-84.455689
953,Tennessee,2018-19,Sheffield Elementary,Shelby ,103,86.4,0,0,35.0576,-89.9207
954,Tennessee,2018-19,Glenview Elementary,Davidson ,108,86.1,0,0,36.128121,-86.706638
955,Tennessee,2018-19,East Side Elementary,Hamilton ,93,86,0,1.1,35.023096,-85.276229
956,Tennessee,2018-19,Wells Station Elementary,Shelby ,136,86,0,0,35.175142,-89.915607
957,Tennessee,2018-19,Newberry Elementary ,Shelby ,64,85.9,0,0,35.053853,-89.878544
958,Tennessee,2018-19,Oak Forest Elementary ,Shelby ,78,85.9,0,0,35.061448,-89.814855
959,Tennessee,2018-19,Calvin Donaldson Environmental Science,Hamilton ,63,85.7,0,0,35.0108513,-85.318712
960,Tennessee,2018-19,Jones Cove Elementary,Sevier ,21,85.7,0,4.8,35.826116,-83.310848
961,Tennessee,2018-19,Samuel Everett School Of Innovation,Blount ,7,85.7,0,0,35.7681388,-83.9543477
962,Tennessee,2018-19,Lookout Valley Elementary,Hamilton ,55,85.5,1.8,0,35.044519,-85.356959
963,Tennessee,2018-19,Memphis Scholars Florida Kansas ,Shelby ,41,85.4,0,0,35.109913,-90.066905
964,Tennessee,2018-19,Stratton Elementary ,Davidson ,96,85.4,0,0,36.265408,-86.717286
965,Tennessee,2018-19,West View Elementary,Knox ,41,85.4,2.4,4.9,35.966966,-83.958125
966,Tennessee,2018-19,Cromwell Elementary,Shelby ,68,85.3,0,1.5,35.045613,-89.897136
967,Tennessee,2018-19,Levi Elementary ,Shelby ,81,85.2,2.5,0,35.042401,-90.068993
968,Tennessee,2018-19,Whitehaven Elementary,Shelby ,67,85.1,0,4.5,35.0182,-90.0257
969,Tennessee,2018-19,University School ,Washington ,20,85,0,10,36.304984,-82.36793
970,Tennessee,2018-19,Memphis Delta Preparatory Charter School ,Shelby ,73,84.9,0,0,35.11519,-90.018741
971,Tennessee,2018-19,Hattie Cotton Elementary,Davidson ,46,84.8,0,0,36.191396,-86.747423
972,Tennessee,2018-19,Rocketship Nashville Northeast Elementary,Davidson ,112,84.8,0,0,36.213557,-86.765139
973,Tennessee,2018-19,Lowrance Elementary/Middle ,Shelby ,89,84.3,0,0,35.0364,-89.8057
974,Tennessee,2018-19,North Elementary,Grundy ,38,84.2,0,7.9,35.414648,-85.711075
975,Tennessee,2018-19,Frayser Achievement Elementary ,Shelby ,50,84,0,0,35.213777,-90.010284
976,Tennessee,2018-19,Lucie E. Campbell Elementary ,Shelby ,99,83.8,0,0,35.2143,-89.9692
977,Tennessee,2018-19,Alpine Crest Elementary,Hamilton ,49,83.7,0,0,35.129922,-85.271682
978,Tennessee,2018-19,Palmer Elementary,Grundy ,12,83.3,0,16.7,35.352838,-85.563904
979,Tennessee,2018-19,Vital: Upper Cumberland E-Learning,Putnam ,6,83.3,0,0,36.1618335,-85.5019751
980,Tennessee,2018-19,Grahamwood Elementary,Shelby ,147,83,0,1.4,35.149841,-89.928572
981,Tennessee,2018-19,Idlewild Elementary,Shelby ,99,82.8,0,0,35.133354,-89.996971
982,Tennessee,2018-19,John B. Whitsitt Elementary,Davidson ,81,82.7,0,0,36.115126,-86.736406
983,Tennessee,2018-19,Homer Pittard Campus,Rutherford ,40,82.5,0,12.5,35.8471331,-86.3748696
984,Tennessee,2018-19,Andrew Jackson Elementary School ,Sullivan ,68,82.4,0,2.9,36.558938,-82.564708
985,Tennessee,2018-19,Double Tree Elementary,Shelby ,68,82.4,0,0,35.023647,-90.10265
986,Tennessee,2018-19,Winridge Elementary,Shelby ,84,82.1,0,0,35.05198,-89.856043
987,Tennessee,2018-19,York Elementary,Fentress ,39,82.1,0,0,36.423669,-84.93532
988,Tennessee,2018-19,Grassy Fork Elementary,Cocke ,11,81.8,0,9.1,35.843411,-83.096573
989,Tennessee,2018-19,Memphis Scholars Caldwell-Guthrie ,Shelby ,80,81.3,0,0,35.167384,-90.02512
990,Tennessee,2018-19,Southern Avenue Charter,Shelby ,53,81.1,0,0,35.0683986,-89.9900016
991,Tennessee,2018-19,Woodmore Elementary,Hamilton ,53,81.1,0,1.9,35.031719,-85.226396
992,Tennessee,2018-19,Memphis Business Academy Elementary School ,Shelby ,52,80.8,0,0,35.160758,-89.910068
993,Tennessee,2018-19,Tennessee Virtual Academy,Union ,99,80.8,1,14.1,36.238012,-83.820951
994,Tennessee,2018-19,Clinch,Hawkins ,10,80,0,20,36.476093,-83.114824
995,Tennessee,2018-19,Corning Achievement Elementary ,Shelby ,25,80,0,0,35.227072,-90.008819
996,Tennessee,2018-19,Freedom Preparatory Academy Charter Elementary School ,Shelby ,75,80,0,0,35.02578,-90.09031
997,Tennessee,2018-19,Monteagle Elementary,Marion ,24,79.2,0,16.7,35.239157,-85.831756
998,Tennessee,2018-19,Libertas School ,Shelby ,75,78.7,0,1.3,35.22909,-89.978411
999,Tennessee,2018-19,Robert R. Church Elementary,Shelby ,128,76.6,0,1.6,35.037328,-90.005264
1000,Tennessee,2018-19,Westside Elementary,Shelby ,53,75.5,0,0,35.21699,-90.038181
1001,Tennessee,2018-19,Willow Oaks Elementary,Shelby ,110,74.5,0,0,35.085174,-89.915015
1002,Tennessee,2018-19,Hillsboro Elementary,Williamson ,22,72.7,0,13.6,35.8919684,-87.0154908
1003,Tennessee,2018-19,Hawkins Mill Elementary,Shelby ,62,69.4,0,0,35.242837,-89.98352
1004,Tennessee,2018-19,Geeter,Shelby ,55,67.3,0,0,35.0216334,-90.0690109
