index,state,year,name,type,address,city,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1,Wisconsin,2018-19,Al Behrman Elementary,,,Baraboo,Sauk,,,,95,,5,5,43.458278,-89.738543
2,Wisconsin,2018-19,Albany Elementary,,,Albany,Green,,,,95,,5,5,42.706961,-89.434
3,Wisconsin,2018-19,Alma Elementary,,,Alma,Buffalo,,,,95,,5,5,44.363158,-91.943294
4,Wisconsin,2018-19,Arcadia Elementary,,,Arcadia,Trempealeau,,,,95,,5,5,44.25289,-91.495131
5,Wisconsin,2018-19,Argyle Elementary,,,Argyle,Lafayette,,,,95,,5,5,42.707231,-89.868213
6,Wisconsin,2018-19,Assumption Catholic,,,Durand,Pepin,,,,95,,5,5,44.622429,-91.971544
7,Wisconsin,2018-19,Auburndale Elementary,,,Auburndale,Wood,,,,95,,5,5,44.629299,-90.010987
8,Wisconsin,2018-19,Augusta Elementary,,,Augusta,Eau Claire,,,,95,,5,5,44.685257,-91.141028
9,Wisconsin,2018-19,Bader Hillel Academy,,,Milwaukee,Milwaukee,,,,95,,5,5,43.1472184,-87.9400902
10,Wisconsin,2018-19,Bannach Elementary,,,Stevens Point,Portage,,,,95,,5,5,44.528174,-89.51768
11,Wisconsin,2018-19,Banta,,,Menasha,Winnebago,,,,95,,5,5,44.209532,-88.450046
12,Wisconsin,2018-19,Barneveld Elementary,,,Barneveld,Iowa,,,,95,,5,5,43.013,-89.895465
13,Wisconsin,2018-19,Beautiful Savior Lutheran,,,Waukesha,Waukesha,,,,95,,5,5,42.9911374,-88.2263582
14,Wisconsin,2018-19,Believers in Christ Academy,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0913086,-87.9451732
15,Wisconsin,2018-19,Ben Franklin Elementary,,,Franklin,Milwaukee,,,,95,,5,5,42.898346,-88.008989
16,Wisconsin,2018-19,Benjamin Franklin El&amp;Early Lrn,,,Menomonee Falls,Waukesha,,,,95,,5,5,43.1654969,-88.0924934
17,Wisconsin,2018-19,Berry Elementary,,,Appleton,Outagamie,,,,95,,5,5,44.227788,-88.378983
18,Wisconsin,2018-19,Bird Elementary,,,Sun Prairie,Dane,,,,95,,5,5,43.1957535,-89.2272018
19,Wisconsin,2018-19,Black Earth Elementary,,,Black Earth,Dane,,,,95,,5,5,43.138645,-89.74631
20,Wisconsin,2018-19,Blessed Savior Catholic,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0909093,-87.9928051
21,Wisconsin,2018-19,Brandon Elementary,,,Brandon,Fond du Lac,,,,95,,5,5,43.732784,-88.784152
22,Wisconsin,2018-19,Brookfield Academy,,,Brookfield,Waukesha,,,,95,,5,5,43.08191,-88.144972
23,Wisconsin,2018-19,Brookfield Elementary,,,Brookfield,Waukesha,,,,95,,5,5,43.064992,-88.144499
24,Wisconsin,2018-19,Bruce Elementary,,,Bruce,Rusk,,,,95,,5,5,45.45975,-91.273529
25,Wisconsin,2018-19,Bruce Guadalupe,,,Milwaukee,Milwaukee,,,,95,,5,5,43.020718,-87.922096
26,Wisconsin,2018-19,Burleigh Elementary,,,Brookfield,Waukesha,,,,95,,5,5,43.077695,-88.113521
27,Wisconsin,2018-19,Butte des Morts Elementary,,,Menasha,Winnebago,,,,95,,5,5,44.207519,-88.451981
28,Wisconsin,2018-19,Cashton Elementary,,,Cashton,Monroe,,,,95,,5,5,43.739104,-90.783854
29,Wisconsin,2018-19,Cataract Elementary,,,Sparta,Monroe,,,,95,,5,5,44.084371,-90.840257
30,Wisconsin,2018-19,Cathedral,,,La Crosse,La Crosse,,,,95,,5,5,43.8060688,-91.2368308
31,Wisconsin,2018-19,Catholic East Elementary,,,Milwaukee,Milwaukee,,,,95,,5,5,43.062928,-87.8857994
32,Wisconsin,2018-19,Chilton Area Catholic,,,Chilton,Calumet,,,,95,,5,5,44.0301422,-88.1611807
33,Wisconsin,2018-19,Chilton Elementary,,,Chilton,Calumet,,,,95,,5,5,44.028526,-88.173427
34,Wisconsin,2018-19,Christ King,,,Wauwatosa,Milwaukee,,,,95,,5,5,43.0669039,-88.0269965
35,Wisconsin,2018-19,Christian Life,,,Kenosha,Kenosha,,,,95,,5,5,42.57,-87.939081
36,Wisconsin,2018-19,Clay Lamberton Elementary,,,Berlin,Green Lake,,,,95,,5,5,43.974718,-88.939666
37,Wisconsin,2018-19,Columbus Elementary,,,Columbus,Columbia,,,,95,,5,5,43.335585,-89.021547
38,Wisconsin,2018-19,Coon Valley Elementary,,,Coon Valley,Vernon,,,,95,,5,5,43.69962,-91.014866
39,Wisconsin,2018-19,Cooper Elementary,,,Sheboygan,Sheboygan,,,,95,,5,5,43.770299,-87.733337
40,Wisconsin,2018-19,County Line Elementary,,,Germantown,Washington,,,,95,,5,5,43.197989,-88.107389
41,Wisconsin,2018-19,Crandon Elementary,,,Crandon,Forest,,,,95,,5,5,45.573725,-88.925584
42,Wisconsin,2018-19,Crivitz Elementary,,,Crivitz,Marinette,,,,95,,5,5,45.23445,-88.004942
43,Wisconsin,2018-19,Cuba City Elementary,,,Cuba City,Grant,,,,95,,5,5,42.608679,-90.437439
44,Wisconsin,2018-19,Davey Elementary,,,Eau Claire,Eau Claire,,,,95,,5,5,44.851262,-91.478712
45,Wisconsin,2018-19,Davids Star Lutheran,,,Jackson,Washington,,,,95,,5,5,43.288707,-88.105276
46,Wisconsin,2018-19,Decorah Elementary,,,West Bend,Washington,,,,95,,5,5,43.403914,-88.173447
47,Wisconsin,2018-19,Dickinson Elementary,,,De Pere,Brown,,,,95,,5,5,44.443332,-88.051753
48,Wisconsin,2018-19,Divine Mercy,,,South Milwaukee,Milwaukee,,,,95,,5,5,42.930104,-87.856172
49,Wisconsin,2018-19,Divine Savior Catholic,,,Fredonia,Ozaukee,,,,95,,5,5,43.46984,-87.949246
50,Wisconsin,2018-19,Dixon Elementary,,,Brookfield,Waukesha,,,,95,,5,5,43.062349,-88.10474
51,Wisconsin,2018-19,Doubek Elementary,,,East Troy,Walworth,,,,95,,5,5,42.7871838,-88.4093944
52,Wisconsin,2018-19,Douglas Elementary,,,Watertown,Jefferson,,,,95,,5,5,43.205043,-88.716067
53,Wisconsin,2018-19,Downsville Elementary,,,Downsville,Dunn,,,,95,,5,5,44.777572,-91.928598
54,Wisconsin,2018-19,Eagle Sch of Madison,,,Madison,Dane,,,,95,,5,5,43.0103445,-89.4225919
55,Wisconsin,2018-19,East Elementary,,,Jefferson,Jefferson,,,,95,,5,5,43.004356,-88.802787
56,Wisconsin,2018-19,East Elementary,,,Baraboo,Sauk,,,,95,,5,5,43.473201,-89.730313
57,Wisconsin,2018-19,Eastbrook Academy,,,Milwaukee,Milwaukee,,,,95,,5,5,43.114254,-87.934497
58,Wisconsin,2018-19,Edgerton Elementary,,,Hales Corners,Milwaukee,,,,95,,5,5,42.951016,-88.058512
59,Wisconsin,2018-19,Edgewood Elementary,,,Greenfield,Milwaukee,,,,95,,5,5,42.958484,-87.974217
60,Wisconsin,2018-19,Edgewood Elementary,,,Oak Creek,Milwaukee,,,,95,,5,5,42.889002,-87.902757
61,Wisconsin,2018-19,Elm Lawn Elementary,,,Middleton,Dane,,,,95,,5,5,43.089186,-89.500302
62,Wisconsin,2018-19,Elmwood Elementary,,,New Berlin,Waukesha,,,,95,,5,5,42.935591,-88.087947
63,Wisconsin,2018-19,Emerson Elementary,,,La Crosse,La Crosse,,,,95,,5,5,43.815854,-91.22472
64,Wisconsin,2018-19,Ettrick Elementary,,,Ettrick,Trempealeau,,,,95,,5,5,44.167784,-91.266764
65,Wisconsin,2018-19,Evergreen Elementary,,,Holmen,La Crosse,,,,95,,5,5,43.969869,-91.255835
66,Wisconsin,2018-19,Fall River Elementary,,,Fall River,Columbia,,,,95,,5,5,43.386079,-89.045577
67,Wisconsin,2018-19,Fennimore Elementary,,,Fennimore,Grant,,,,95,,5,5,42.984029,-90.657272
68,Wisconsin,2018-19,First Evang Lutheran,,,La Crosse,La Crosse,,,,95,,5,5,43.8061906,-91.2395291
69,Wisconsin,2018-19,First Immanuel Lutheran,,,Cedarburg,Ozaukee,,,,95,,5,5,43.298599,-87.993702
70,Wisconsin,2018-19,Forest Ridge Elementary,,,Oak Creek,Milwaukee,,,,95,,5,5,42.90191,-87.945771
71,Wisconsin,2018-19,Fox Prairie Elementary,,,Stoughton,Dane,,,,95,,5,5,42.913898,-89.238969
72,Wisconsin,2018-19,Franklin Elementary,,,Madison,Dane,,,,95,,5,5,43.055612,-89.387363
73,Wisconsin,2018-19,Freedom Elementary,,,Freedom,Outagamie,,,,95,,5,5,44.367611,-88.317052
74,Wisconsin,2018-19,G D Jones Elementary,,,Wausau,Marathon,,,,95,,5,5,44.949318,-89.652071
75,Wisconsin,2018-19,Gaylord A Nelson Educ Center,,,Clear Lake,Polk,,,,95,,5,5,45.2475085,-92.2675565
76,Wisconsin,2018-19,Gillett Elementary,,,Gillett,Oconto,,,,95,,5,5,44.885081,-88.315862
77,Wisconsin,2018-19,Gilman Elementary,,,Gilman,Taylor,,,,95,,5,5,45.168445,-90.807019
78,Wisconsin,2018-19,Glendale Elementary,,,Madison,Dane,,,,95,,5,5,43.057822,-89.3121
79,Wisconsin,2018-19,Good Shepherds Evang Luth,,,West Allis,Milwaukee,,,,95,,5,5,43.0176985,-88.037608
80,Wisconsin,2018-19,Grace Lutheran,,,Oak Creek,Milwaukee,,,,95,,5,5,42.88924,-87.883971
81,Wisconsin,2018-19,Granville Lutheran,,,Milwaukee,Milwaukee,,,,95,,5,5,43.16714,-88.032991
82,Wisconsin,2018-19,Great Lakes Elementary,,,Superior,Douglas,,,,95,,5,5,46.706991,-92.06873
83,Wisconsin,2018-19,Greenville Elementary,,,Greenville,Outagamie,,,,95,,5,5,44.29403,-88.533819
84,Wisconsin,2018-19,Greenwood Elementary,,,Greenwood,Clark,,,,95,,5,5,44.767595,-90.589726
85,Wisconsin,2018-19,Halmstad Elementary,,,Chippewa Falls,Chippewa,,,,95,,5,5,44.914472,-91.379349
86,Wisconsin,2018-19,Hamilton Early Learning Ctr,,,La Crosse,La Crosse,,,,95,,5,5,43.7998104,-91.2470502
87,Wisconsin,2018-19,HAPA-Hmong Amer Peace Ac,,,Milwaukee,Milwaukee,,,,95,,5,5,43.1014328,-88.0187045
88,Wisconsin,2018-19,Harvey Elementary,,,Kenosha,Kenosha,,,,95,,5,5,42.619923,-87.833546
89,Wisconsin,2018-19,Hemlock Creek Elementary,,,De Pere,Brown,,,,95,,5,5,44.424597,-88.141775
90,Wisconsin,2018-19,Heyer Elementary,,,Waukesha,Waukesha,,,,95,,5,5,42.990034,-88.211102
91,Wisconsin,2018-19,Highland Community Elementary,,,Highland,Iowa,,,,95,,5,5,43.052514,-90.375351
92,Wisconsin,2018-19,Hintgen Elementary,,,La Crosse,La Crosse,,,,95,,5,5,43.771987,-91.21343
93,Wisconsin,2018-19,Holy Angels Grade,,,West Bend,Washington,,,,95,,5,5,43.4253608,-88.1867623
94,Wisconsin,2018-19,Holy Family Cath Gr,,,Arcadia,Trempealeau,,,,95,,5,5,44.248702,-91.493719
95,Wisconsin,2018-19,Holy Family Parish,,,Whitefish Bay,Milwaukee,,,,95,,5,5,43.105063,-87.896341
96,Wisconsin,2018-19,Holy Wisdom Academy,,,Milwaukee,Milwaukee,,,,95,,5,5,42.98408,-87.925602
97,Wisconsin,2018-19,Holyland Catholic,,,Malone,Calumet,,,,95,,5,5,43.877035,-88.291492
98,Wisconsin,2018-19,Horizon Elementary,,,Sun Prairie,Dane,,,,95,,5,5,43.188548,-89.281047
99,Wisconsin,2018-19,Hudson Prairie Elementary,,,Hudson,Saint Croix,,,,95,,5,5,44.985603,-92.717926
100,Wisconsin,2018-19,Humboldt Park Elementary,,,Milwaukee,Milwaukee,,,,95,,5,5,42.985685,-87.902356
101,Wisconsin,2018-19,Huntley Elementary,,,Appleton,Outagamie,,,,95,,5,5,44.282673,-88.3816
102,Wisconsin,2018-19,Immanuel Evang Lutheran,,,Greenville,Outagamie,,,,95,,5,5,44.2860861,-88.5555493
103,Wisconsin,2018-19,Independence Elementary,,,Independence,Trempealeau,,,,95,,5,5,44.368617,-91.421935
104,Wisconsin,2018-19,Iowa-Grant El/Mid,,,Livingston,Iowa,,,,95,,5,5,42.9303872,-90.3977555
105,Wisconsin,2018-19,Jackson Elementary,,,Green Bay,Brown,,,,95,,5,5,44.511391,-88.058829
106,Wisconsin,2018-19,Jefferson Elementary,,,Stevens Point,Portage,,,,95,,5,5,44.51908,-89.572013
107,Wisconsin,2018-19,Jefferson Elementary,,,Oshkosh,Winnebago,,,,95,,5,5,44.009062,-88.544478
108,Wisconsin,2018-19,Jo's Learning Academy,,,Milwaukee,Milwaukee,,,,95,,5,5,43.060402,-87.973773
109,Wisconsin,2018-19,Johnston Elementary,,,Appleton,Outagamie,,,,95,,5,5,44.254907,-88.365896
110,Wisconsin,2018-19,Jones Elementary,,,Cudahy,Milwaukee,,,,95,,5,5,42.938336,-87.855413
111,Wisconsin,2018-19,Kennedy Elementary,,,Grafton,Ozaukee,,,,95,,5,5,43.313429,-87.953332
112,Wisconsin,2018-19,Kenosha Montessori,,,Kenosha,Kenosha,,,,95,,5,5,42.57031,-87.838261
113,Wisconsin,2018-19,Keshena Primary,,,Keshena,Menominee,,,,95,,5,5,44.87219,-88.627553
114,Wisconsin,2018-19,Kohler Elementary,,,Kohler,Sheboygan,,,,95,,5,5,43.73948,-87.784221
115,Wisconsin,2018-19,Kosciuszko Elementary,,,Cudahy,Milwaukee,,,,95,,5,5,42.948844,-87.8569
116,Wisconsin,2018-19,La Causa Charter,,,Milwaukee,Milwaukee,,,,95,,5,5,43.012909,-87.912922
117,Wisconsin,2018-19,Lac du Flambeau Elementary,,,Lac du Flambeau,Vilas,,,,95,,5,5,45.977666,-89.876832
118,Wisconsin,2018-19,Lake Delton Elementary,,,Lake Delton,Sauk,,,,95,,5,5,43.592235,-89.78934
119,Wisconsin,2018-19,Lake View Elementary,,,Madison,Dane,,,,95,,5,5,43.135732,-89.36169
120,Wisconsin,2018-19,Lakeshore Elementary,,,Fond du Lac,Fond du Lac,,,,95,,5,5,43.797319,-88.41347
121,Wisconsin,2018-19,Lakeside Elementary,,,Oshkosh,Winnebago,,,,95,,5,5,43.945714,-88.50663
122,Wisconsin,2018-19,Lakeview Elementary,,,South Milwaukee,Milwaukee,,,,95,,5,5,42.903419,-87.856003
123,Wisconsin,2018-19,Lakeview Elementary,,,Wind Lake,Waukesha,,,,95,,5,5,42.820441,-88.159052
124,Wisconsin,2018-19,Lannon Elementary,,,Lannon,Waukesha,,,,95,,5,5,43.147276,-88.165545
125,Wisconsin,2018-19,Lannoye Elementary,,,Green Bay,Brown,,,,95,,5,5,44.592863,-88.191708
126,Wisconsin,2018-19,Leopold Elementary,,,Madison,Dane,,,,95,,5,5,43.027367,-89.421814
127,Wisconsin,2018-19,Lincoln Elementary,,,Merrillan,Jackson,,,,95,,5,5,44.452661,-90.838845
128,Wisconsin,2018-19,Lincoln Elementary,,,Hartford,Washington,,,,95,,5,5,43.309052,-88.380817
129,Wisconsin,2018-19,Loganville Elementary,,,Loganville,Sauk,,,,95,,5,5,43.432932,-90.035601
130,Wisconsin,2018-19,Lowell Elementary,,,Milwaukee,Milwaukee,,,,95,,5,5,42.965283,-87.9384794
131,Wisconsin,2018-19,Lumen Christi,,,Mequon,Ozaukee,,,,95,,5,5,43.2225568,-87.9442026
132,Wisconsin,2018-19,Lyndon Station Elementary,,,Lyndon Station,Juneau,,,,95,,5,5,43.70845,-89.900313
133,Wisconsin,2018-19,MacDowell Montessori,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0336785,-87.9927775
134,Wisconsin,2018-19,Madison Elementary,,,Wauwatosa,Milwaukee,,,,95,,5,5,43.100724,-88.035746
135,Wisconsin,2018-19,Madison Elementary,,,West Allis,Milwaukee,,,,95,,5,5,43.019545,-88.042561
136,Wisconsin,2018-19,Magee Elementary,,,Two Rivers,Manitowoc,,,,95,,5,5,44.166161,-87.582286
137,Wisconsin,2018-19,Malaika Early Learning Ctr,,,Milwaukee,Milwaukee,,,,95,,5,5,43.076127,-87.9114796
138,Wisconsin,2018-19,Maple Avenue Elementary,,,Sussex,Waukesha,,,,95,,5,5,43.127963,-88.227018
139,Wisconsin,2018-19,Maple Grove Elementary,,,Greenfield,Milwaukee,,,,95,,5,5,42.965882,-87.999028
140,Wisconsin,2018-19,McAuliffe Elementary,,,Green Bay,Brown,,,,95,,5,5,44.462965,-87.931353
141,Wisconsin,2018-19,McKinley Center,,,Stevens Point,Portage,,,,95,,5,5,44.507059,-89.566239
142,Wisconsin,2018-19,McKinley Elementary,,,Appleton,Outagamie,,,,95,,5,5,44.239088,-88.387384
143,Wisconsin,2018-19,Mead El Charter,,,Wisconsin Rapids,Wood,,,,95,,5,5,44.3939807,-89.8439918
144,Wisconsin,2018-19,Meadow View Elementary,,,Oconomowoc,Waukesha,,,,95,,5,5,43.147854,-88.463419
145,Wisconsin,2018-19,Meadowview Elementary,,,Oak Creek,Milwaukee,,,,95,,5,5,42.855109,-87.897071
146,Wisconsin,2018-19,Melrose Elementary,,,Melrose,Jackson,,,,95,,5,5,44.136858,-90.997492
147,Wisconsin,2018-19,Merrill Elementary,,,Beloit,Rock,,,,95,,5,5,42.518222,-89.021184
148,Wisconsin,2018-19,Midvale Elementary,,,Madison,Dane,,,,95,,5,5,43.056896,-89.449753
149,Wisconsin,2018-19,Milw College Prep--38th St,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0666301,-87.962171
150,Wisconsin,2018-19,Mineral Point Elementary,,,Mineral Point,Iowa,,,,95,,5,5,42.857323,-90.184382
151,Wisconsin,2018-19,Monticello Elementary,,,Monticello,Green,,,,95,,5,5,42.742902,-89.593843
152,Wisconsin,2018-19,Mother of Good Counsel Gr,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0741713,-87.9976994
153,Wisconsin,2018-19,Mount Calvary Lutheran Gr,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0711753,-87.979438
154,Wisconsin,2018-19,Mount Olive Evang Luth,,,Appleton,Outagamie,,,,95,,5,5,44.2914864,-88.3917617
155,Wisconsin,2018-19,New Auburn Elementary,,,New Auburn,Chippewa,,,,95,,5,5,45.209571,-91.556044
156,Wisconsin,2018-19,New Richmond Hillside Elementary,,,New Richmond,Saint Croix,,,,95,,5,5,45.10168,-92.52548
157,Wisconsin,2018-19,New Richmond Paperjack Elementary,,,New Richmond,Saint Croix,,,,95,,5,5,45.112884,-92.5227
158,Wisconsin,2018-19,New Richmond Starr Elementary,,,New Richmond,Saint Croix,,,,95,,5,5,45.11281,-92.533786
159,Wisconsin,2018-19,New World Montessori,,,Milwaukee,Milwaukee,,,,95,,5,5,43.17533,-87.921271
160,Wisconsin,2018-19,North Elementary,,,Antigo,Langlade,,,,95,,5,5,45.147132,-89.14848
161,Wisconsin,2018-19,North Freedom Elementary,,,North Freedom,Sauk,,,,95,,5,5,43.46884,-89.865751
162,Wisconsin,2018-19,North Greenville Elementary,,,Greenville,Outagamie,,,,95,,5,5,44.328637,-88.527235
163,Wisconsin,2018-19,North Lake Elementary,,,North Lake,Waukesha,,,,95,,5,5,43.155658,-88.366726
164,Wisconsin,2018-19,North Lakeland Elementary,,,Manitowish Waters,Vilas,,,,95,,5,5,46.158406,-89.803295
165,Wisconsin,2018-19,Northside Elementary,,,Middleton,Dane,,,,95,,5,5,43.114414,-89.502902
166,Wisconsin,2018-19,Northside Elementary,,,Sun Prairie,Dane,,,,95,,5,5,43.193846,-89.216631
167,Wisconsin,2018-19,Northwest Catholic,,,Milwaukee,Milwaukee,,,,95,,5,5,43.1477727,-87.962042
168,Wisconsin,2018-19,Notre Dame School of Milwaukee,,,Milwaukee,Milwaukee,,,,95,,5,5,43.019335,-87.929989
169,Wisconsin,2018-19,Nuestro Mundo,,,Monona,Dane,,,,95,,5,5,43.061689,-89.339539
170,Wisconsin,2018-19,Oakwood Elementary,,,Oshkosh,Winnebago,,,,95,,5,5,44.033444,-88.604117
171,Wisconsin,2018-19,Olson Elementary,,,Verona,Dane,,,,95,,5,5,43.04309,-89.545621
172,Wisconsin,2018-19,Orchard Lane Elementary,,,New Berlin,Waukesha,,,,95,,5,5,43.007418,-88.088939
173,Wisconsin,2018-19,Osseo Elementary,,,Osseo,Trempealeau,,,,95,,5,5,44.5821838,-91.2126571
174,Wisconsin,2018-19,Our Lady Queen of Peace Gr,,,Madison,Dane,,,,95,,5,5,43.0601934,-89.44659
175,Wisconsin,2018-19,Our Redeemer Lutheran,,,Wauwatosa,Milwaukee,,,,95,,5,5,43.0596335,-88.0380675
176,Wisconsin,2018-19,Ozaukee Elementary,,,Fredonia,Ozaukee,,,,95,,5,5,43.476496,-87.943048
177,Wisconsin,2018-19,Park Community Charter,,,Kaukauna,Outagamie,,,,95,,5,5,44.284454,-88.266071
178,Wisconsin,2018-19,Park Lawn Elementary,,,Oconomowoc,Waukesha,,,,95,,5,5,43.107929,-88.50736
179,Wisconsin,2018-19,Parkside Elementary,,,Monroe,Green,,,,95,,5,5,42.608213,-89.649547
180,Wisconsin,2018-19,Patch Elementary,,,Omro,Winnebago,,,,95,,5,5,44.035014,-88.740178
181,Wisconsin,2018-19,Peace Lutheran Elementary,,,Hartford,Washington,,,,95,,5,5,43.328251,-88.3814442
182,Wisconsin,2018-19,Pembine Elementary,,,Pembine,Marinette,,,,95,,5,5,45.636192,-87.994561
183,Wisconsin,2018-19,Pilgrim Evang Lutheran,,,Menomonee Falls,Waukesha,,,,95,,5,5,43.1164492,-88.1069091
184,Wisconsin,2018-19,Pioneer Elementary,,,Green Bay,Brown,,,,95,,5,5,44.487145,-88.092206
185,Wisconsin,2018-19,Pleasant View Elementary,,,Franklin,Milwaukee,,,,95,,5,5,42.90827,-87.972829
186,Wisconsin,2018-19,Plover-Whiting Elementary,,,Plover,Portage,,,,95,,5,5,44.478383,-89.526831
187,Wisconsin,2018-19,Port Edwards Elementary,,,Port Edwards,Wood,,,,95,,5,5,44.34926,-89.866481
188,Wisconsin,2018-19,Poynette Elementary,,,Poynette,Columbia,,,,95,,5,5,43.390896,-89.396629
189,Wisconsin,2018-19,Prairie,,,Racine,Racine,,,,95,,5,5,42.77288,-87.774624
190,Wisconsin,2018-19,Prairie View Elementary,,,Oregon,Dane,,,,95,,5,5,42.930049,-89.381244
191,Wisconsin,2018-19,Prairie View Elementary,,,Beaver Dam,Dodge,,,,95,,5,5,43.46517,-88.806434
192,Wisconsin,2018-19,Purdy Elementary,,,Fort Atkinson,Jefferson,,,,95,,5,5,42.91905,-88.835781
193,Wisconsin,2018-19,Rawson Elementary,,,South Milwaukee,Milwaukee,,,,95,,5,5,42.916544,-87.870234
194,Wisconsin,2018-19,Readfield Elementary,,,Readfield,Waupaca,,,,95,,5,5,44.271403,-88.767186
195,Wisconsin,2018-19,Red Smith K-8,,,Green Bay,Brown,,,,95,,5,5,44.545229,-87.905067
196,Wisconsin,2018-19,Rib Mountain Elementary,,,Wausau,Marathon,,,,95,,5,5,44.929881,-89.669227
197,Wisconsin,2018-19,Richards Elementary,,,Whitefish Bay,Milwaukee,,,,95,,5,5,43.12342,-87.905982
198,Wisconsin,2018-19,Rio Elementary,,,Rio,Columbia,,,,95,,5,5,43.445933,-89.245707
199,Wisconsin,2018-19,Risen Savior Evan Luth,,,Milwaukee,Milwaukee,,,,95,,5,5,43.1787177,-88.0301293
200,Wisconsin,2018-19,Robinwood Elementary,,,Franklin,Milwaukee,,,,95,,5,5,42.902128,-88.048461
201,Wisconsin,2018-19,Rockfield Elementary,,,Germantown,Washington,,,,95,,5,5,43.256683,-88.137403
202,Wisconsin,2018-19,Ronald Reagan Elementary,,,New Berlin,Waukesha,,,,95,,5,5,42.96535,-88.129069
203,Wisconsin,2018-19,Roosevelt Elementary,,,Eau Claire,Eau Claire,,,,95,,5,5,44.830419,-91.521624
204,Wisconsin,2018-19,Rosendale Primary,,,Rosendale,Fond du Lac,,,,95,,5,5,43.80942,-88.678891
205,Wisconsin,2018-19,Royal Oaks Elementary,,,Sun Prairie,Dane,,,,95,,5,5,43.184381,-89.252897
206,Wisconsin,2018-19,Royall Elementary,,,Elroy,Juneau,,,,95,,5,5,43.754028,-90.275194
207,Wisconsin,2018-19,Saint Adalbert Grade,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0062628,-87.9372103
208,Wisconsin,2018-19,Saint Alphonsus Grade,,,Greendale,Milwaukee,,,,95,,5,5,42.9409755,-87.9894295
209,Wisconsin,2018-19,Saint Andrews Parish,,,Delavan,Walworth,,,,95,,5,5,42.632942,-88.6388921
210,Wisconsin,2018-19,Saint Anthony Grade,,,Oconto Falls,Oconto,,,,95,,5,5,44.877366,-88.144362
211,Wisconsin,2018-19,Saint Anthony,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0128766,-87.9170943
212,Wisconsin,2018-19,Saint Bernard Grade Sch-GRACE,,,Green Bay,Brown,,,,95,,5,5,44.4938699,-87.97262
213,Wisconsin,2018-19,Saint Boniface Grade,,,Germantown,Washington,,,,95,,5,5,43.2349127,-88.1615536
214,Wisconsin,2018-19,Saint Bronislava Elementary,,,Plover,Portage,,,,95,,5,5,44.4551703,-89.5553826
215,Wisconsin,2018-19,Saint Charles Borromeo,,,Chippewa Falls,Chippewa,,,,95,,5,5,44.9383398,-91.4041593
216,Wisconsin,2018-19,Saint Charles Borromeo,,,Milwaukee,Milwaukee,,,,95,,5,5,42.9426111,-87.9545366
217,Wisconsin,2018-19,Saint Charles Parish,,,Hartland,Waukesha,,,,95,,5,5,43.1081127,-88.338041
218,Wisconsin,2018-19,Saint Clare's Grade,,,Wrightstown,Brown,,,,95,,5,5,44.3289911,-88.1648902
219,Wisconsin,2018-19,Saint Croix Central Elementary,,,Roberts,Saint Croix,,,,95,,5,5,44.98225,-92.551565
220,Wisconsin,2018-19,Saint Dennis Grade,,,Madison,Dane,,,,95,,5,5,43.0904245,-89.3157269
221,Wisconsin,2018-19,Saint Dominic Catholic Gr,,,Brookfield,Waukesha,,,,95,,5,5,43.088894,-88.1376569
222,Wisconsin,2018-19,Saint Frances Cabrini,,,West Bend,Washington,,,,95,,5,5,43.407947,-88.1833506
223,Wisconsin,2018-19,Saint James Grade,,,Madison,Dane,,,,95,,5,5,43.0661331,-89.4058522
224,Wisconsin,2018-19,Saint James Lutheran Grade,,,Shawano,Shawano,,,,95,,5,5,44.7775911,-88.6051203
225,Wisconsin,2018-19,Saint Jerome Parochial Gr,,,Columbus,Columbia,,,,95,,5,5,43.324223,-89.020798
226,Wisconsin,2018-19,Saint John the Baptist Gr,,,Jefferson,Jefferson,,,,95,,5,5,43.0068104,-88.8028315
227,Wisconsin,2018-19,Saint John the Baptist-GRACE,,,Green Bay,Brown,,,,95,,5,5,44.5641415,-88.0822885
228,Wisconsin,2018-19,Saint John Vianney Cath,,,Janesville,Rock,,,,95,,5,5,42.6778408,-89.0071087
229,Wisconsin,2018-19,Saint Johns Evang Lutheran,,,Milwaukee,Milwaukee,,,,95,,5,5,42.9717694,-88.0013095
230,Wisconsin,2018-19,Saint Johns Lutheran Grade,,,Two Rivers,Manitowoc,,,,95,,5,5,44.1734476,-87.5992084
231,Wisconsin,2018-19,Saint Johns Lutheran,,,Racine,Racine,,,,95,,5,5,42.7396487,-87.7885903
232,Wisconsin,2018-19,Saint Joseph Grade,,,Menomonie,Dunn,,,,95,,5,5,44.8750715,-91.9189273
233,Wisconsin,2018-19,Saint Joseph Grade,,,Fort Atkinson,Jefferson,,,,95,,5,5,42.903306,-88.846135
234,Wisconsin,2018-19,Saint Joseph,,,Baraboo,Sauk,,,,95,,5,5,43.4687939,-89.7385946
