index,state,name,city,county,overall,xmed,xrel,xper,lat,lng
592,Oklahoma,John Rex Charter Elementary,Oklahoma City,Oklahoma,88,7,,,35.4661654,-97.52160599999999
593,Oklahoma,Kansas Elementary,Kansas,Delaware,88,4,,,36.2081158,-94.7995361
594,Oklahoma,Kiefer Elementary,Kiefer,Creek,88,4,,,35.9450361,-96.0648554
595,Oklahoma,Marlow Elementary,Marlow,Stephens,88,1,,,34.6439188,-97.9628929
596,Oklahoma,Mills Elementary,Owasso,Tulsa,88,5,,,36.2725273,-95.8348778
597,Oklahoma,North Highland Elementary,Oklahoma City,Oklahoma,88,0,,,35.5561021,-97.5152518
598,Oklahoma,Roosa Elementary,Claremore,Rogers,88,2,,,36.328072,-95.598294
599,Oklahoma,Sayre Elementary,Sayre,Beckham,88,5,,,35.31304830000001,-99.6341588
600,Oklahoma,Timber Ridge Elementary,Broken Arrow,Tulsa,88,3,,,36.0666282,-95.7471351
601,Oklahoma,Turpin Elementary,Turpin,Beaver,88,0,,,36.8650206,-100.8816221
602,Oklahoma,Walters Elementary,Walters,Cotton,88,0,,,34.355359,-98.3078628
603,Oklahoma,Cashion Elementary,Cashion,Kingfisher,87,7,,,35.8011127,-97.67638389999999
604,Oklahoma,East Side Elementary,Chandler,Lincoln,87,2,,,35.706979,-96.8758976
605,Oklahoma,Edison Elementary,Mangum,Greer,87,1,,,34.8825503,-99.50834499999999
606,Oklahoma,Greenvale Elementary,Oklahoma City,Oklahoma,87,6,,,35.4769286,-97.6457411
607,Oklahoma,Hodgen Public,Hodgen,Le Flore,87,0,,,34.8411162,-94.6320703
608,Oklahoma,Ketchum Elementary,Ketchum,Craig,87,5,,,36.5271009,-95.02368899999999
609,Oklahoma,Kirkland Early Childhood Center,Oklahoma City,Oklahoma,87,2,,,35.53240419999999,-97.57414039999999
610,Oklahoma,Luther Elementary,Luther,Oklahoma,87,8,,,35.6540528,-97.1912005
611,Oklahoma,Mustang Elementary,Mustang,Canadian,87,6,,,35.3887283,-97.72270689999999
612,Oklahoma,Peckham,Newkirk,Kay,87,13,,,36.8852714,-97.1768498
613,Oklahoma,Red Oak Elementary,Oklahoma City,Cleveland,87,6,,,35.3553248,-97.546735
614,Oklahoma,Roosevelt Elementary,Miami,Ottawa,87,4,,,36.877253,-94.8704171
615,Oklahoma,Thelma Parks Elementary,Oklahoma City,Oklahoma,87,0,,,35.5013423,-97.484545
616,Oklahoma,Amber-Pocasset Elementary,Amber,Grady,86,0,,,35.1595,-97.87505689999999
617,Oklahoma,Arnett Elementary,Arnett,Ellis,86,14,,,36.1386765,-99.7724076
618,Oklahoma,Buffalo Elementary,Buffalo,Harper,86,0,,,36.8296252,-99.6276062
619,Oklahoma,Calumet Elementary,Calumet,Canadian,86,0,,,35.6017298,-98.1213748
620,Oklahoma,Charles Haskell Elementary,Edmond,Oklahoma,86,7,,,35.6269214,-97.5425691
621,Oklahoma,Dierks Elementary,Broken Bow,Mccurtain,86,1,,,34.0214363,-94.7429933
622,Oklahoma,Eagletown Public,Eagletown,Mccurtain,86,0,,,34.0419651,-94.5748995
623,Oklahoma,Ecdc Bunche,Tulsa,Tulsa,86,6,,,36.2314362,-95.99421339999999
624,Oklahoma,Emerson Elementary,Coalgate,Coal,86,3,,,34.533142,-96.2204651
625,Oklahoma,Empire Elementary,Duncan,Stephens,86,5,,,34.4633347,-98.0546315
626,Oklahoma,Grissom Elementary,Tulsa,Tulsa,86,3,,,36.0665758,-95.8961214
627,Oklahoma,Haywood Public,McAlester,Pittsburg,86,7,,,34.8852796,-95.9471616
628,Oklahoma,Liberty Elementary,Ponca City,Kay,86,6,,,36.7169736,-97.0888973
629,Oklahoma,M.L. King Jr. Elementary,Oklahoma City,Oklahoma,86,0,,,35.4952877,-97.48407999999999
630,Oklahoma,Marshall Elementary,Tulsa,Tulsa,86,0,,,36.0816792,-95.97689629999999
631,Oklahoma,Mooreland Elementary,Mooreland,Woodward,86,7,,,36.4430434,-99.2067151
632,Oklahoma,Pat Henry,Lawton,Comanche,86,0,,,34.6337769,-98.41057909999999
633,Oklahoma,Piedmont Elementary,Piedmont,Canadian,86,3,,,35.6478142,-97.74590219999999
634,Oklahoma,Rock Creek Elementary,Durant,Bryan,86,0,,,33.9994129,-96.22876989999999
635,Oklahoma,Springdale Elementary,Tulsa,Tulsa,86,0,,,36.1761349,-95.95549290000001
636,Oklahoma,Summit Christian Academy,Broken Arrow,Tulsa,86,6,,,36.0525426,-95.7886163
637,Oklahoma,Timber Creek Elementary,Moore,Cleveland,86,7,,,35.3043547,-97.44222479999999
638,Oklahoma,Vanoss Elementary,Ada,Pontotoc,86,4,,,34.75989089999999,-96.8684782
639,Oklahoma,Braggs Public Schools,Braggs,Muskogee,85,8,,,35.667357,-95.19802299999999
640,Oklahoma,Brushy Public,Sallisaw,Sequoyah,85,13,,,35.5522935,-94.7434196
641,Oklahoma,Edgemere Elementary,Oklahoma City,Oklahoma,85,0,,,35.5019433,-97.52054659999999
642,Oklahoma,Emerson Elementary,Tulsa,Tulsa,85,2,,,36.1674405,-95.99349459999999
643,Oklahoma,Highland Park Elementary,Broken Arrow,Tulsa,85,3,,,36.037653,-95.70079369999999
644,Oklahoma,Mark Twain Elementary,Tulsa,Tulsa,85,3,,,36.1492188,-96.0394388
645,Oklahoma,Meeker Elementary,Meeker,Lincoln,85,4,,,35.4995903,-96.90174119999999
646,Oklahoma,Rhoades Elementary,Broken Arrow,Tulsa,85,10,,,36.0585116,-95.7868494
647,Oklahoma,Riverwood Elementary,Mustang,Canadian,85,2,,,35.4197503,-97.734605
648,Oklahoma,Sasakwa Elementary,Sasakwa,Seminole,85,0,,,34.9473704,-96.52557259999999
649,Oklahoma,Spencer Elementary,Spencer,Oklahoma,85,3,,,35.5215631,-97.3725541
650,Oklahoma,Stone Canyon Elementary,Owasso,Tulsa,85,5,,,36.2582927,-95.7716696
651,Oklahoma,Stratford Elementary,Stratford,Garvin,85,4,,,34.7981518,-96.9594479
652,Oklahoma,West Nichols Hills Elementary,Oklahoma City,Oklahoma,85,11,,,35.5398269,-97.55936679999999
653,Oklahoma,Bowlegs Public,Bowlegs,Seminole,84,0,,,35.1474187,-96.6675133
654,Oklahoma,Central High Elementary,Marlow,Stephens,84,4,,,34.6084881,-98.1069424
655,Oklahoma,Coyle Public Schools,Coyle,Logan,84,0,,,35.9513752,-97.2356167
656,Oklahoma,Eliot Elementary,Tulsa,Tulsa,84,9,,,36.111213,-95.97177459999999
657,Oklahoma,Keystone Public,Sand Springs,Tulsa,84,6,,,36.12911649999999,-96.2572943
658,Oklahoma,Kingsgate Elementary,Oklahoma City,Cleveland,84,3,,,35.3693044,-97.54166629999999
659,Oklahoma,Konawa Elementary,Konawa,Seminole,84,0,,,34.956885,-96.7620232
660,Oklahoma,Marshall Elementary,Checotah,Mcintosh,84,2,,,35.4603775,-95.5294215
661,Oklahoma,Minco Elementary,Minco,Grady,84,3,,,35.3109598,-97.9497292
662,Oklahoma,Peters Elementary,Broken Arrow,Tulsa,84,7,,,36.0548381,-95.8265247
663,Oklahoma,Sky Ranch Elementary,Oklahoma City,Cleveland,84,3,,,35.3722598,-97.5310705
664,Oklahoma,Spring Creek Elementary,Broken Arrow,Tulsa,84,3,,,35.986361,-95.78726590000001
665,Oklahoma,Strother Elementary,Seminole,Seminole,84,0,,,35.3632734,-96.5857659
666,Oklahoma,Barnes Elementary,Owasso,Tulsa,83,4,,,36.2653365,-95.8869981
667,Oklahoma,Clinton West Elementary,Tulsa,Tulsa,83,0,,,36.1037745,-96.01828599999999
668,Oklahoma,Cottonwood Public,Coalgate,Coal,83,9,,,34.5557461,-96.2001148
669,Oklahoma,Earlsboro Elementary,Earlsboro,Pottawatomie,83,0,,,35.268129,-96.79890929999999
670,Oklahoma,Haileyville,Haileyville,Pittsburg,83,0,,,34.85454259999999,-95.5822044
671,Oklahoma,Jackson Elementary,Norman,Cleveland,83,0,,,35.2133923,-97.4640847
672,Oklahoma,Oologah Lower Elementary,Oologah,Rogers,83,2,,,36.4559247,-95.7118553
673,Oklahoma,Prue Elementary,Prue,Osage,83,0,,,36.2530661,-96.2677269
674,Oklahoma,Rosa Parks Elementary,Tulsa,Tulsa,83,1,,,36.0966682,-95.8223731
675,Oklahoma,Springer Public Schools,Springer,Carter,83,0,,,34.312455,-97.141865
676,Oklahoma,Tushka Public,Atoka,Atoka,83,3,,,34.3173504,-96.17349229999999
677,Oklahoma,Wayman Tisdale Fine Arts Academy,Tulsa,Tulsa,83,0,,,36.1573759,-96.03984489999999
678,Oklahoma,Whittier Elementary,Lawton,Comanche,83,0,,,34.621862,-98.411211
679,Oklahoma,Banner Public,El Reno,Canadian,82,18,,,35.494085,-97.8493134
680,Oklahoma,Centennial Elementary,Edmond,Oklahoma,82,4,,,35.6995496,-97.44151579999999
681,Oklahoma,Dale Elementary,Dale,Pottawatomie,82,3,,,35.3873551,-97.0460214
682,Oklahoma,Elmore City-Pernell Elementary,Elmore City,Garvin,82,0,,,34.6234636,-97.3937402
683,Oklahoma,Hammon Public Schools,Hammon,Roger Mills,82,0,,,35.6307804,-99.3806067
684,Oklahoma,Lakeview Elementary,Norman,Cleveland,82,18,,,35.25889,-97.283624
685,Oklahoma,Limestone Elementary,Sand Springs,Tulsa,82,0,,,36.1034199,-96.1219371
686,Oklahoma,Moyers Public,Moyers,Pushmataha,82,9,,,34.3263051,-95.6552493
687,Oklahoma,Northwood Elementary,Piedmont,Canadian,82,3,,,35.6138095,-97.76159439999999
688,Oklahoma,Oklahoma Connections Academy,Bartlesville,Washington,82,12,,,36.7288277,-95.950217
689,Oklahoma,Pittsburg Elementary,Pittsburg,Pittsburg,82,9,,,34.7135121,-95.8540902
690,Oklahoma,Victory Christian,Tulsa,Tulsa,82,13,,,36.052822,-95.960291
691,Oklahoma,Wapanucka Elementary,Wapanucka,Johnston,82,6,,,34.3711688,-96.4244928
692,Oklahoma,Beggs Elementary,Beggs,Okmulgee,81,3,,,35.7425977,-96.0702731
693,Oklahoma,Caddo Elementary,Caddo,Bryan,81,3,,,34.1219489,-96.27060259999999
694,Oklahoma,Eugene Field Elementary,Tulsa,Tulsa,81,0,,,36.1308145,-96.0047233
695,Oklahoma,Oakdale Ps,Edmond,Oklahoma,81,1,,,35.5809421,-97.4223221
696,Oklahoma,Sacred Heart Catholic,El Reno,Canadian,81,0,,,35.5319225,-97.9562854
697,Oklahoma,Washington Elementary,Washington,Mcclain,81,5,,,35.0552536,-97.48452359999999
698,Oklahoma,Watonga Elementary,Watonga,Blaine,81,3,,,35.8526224,-98.4159698
699,Oklahoma,Wetumka Elementary,Wetumka,Hughes,81,0,,,35.2341735,-96.23686409999999
700,Oklahoma,Whitman Elementary,Tulsa,Tulsa,81,0,,,36.2106867,-95.98165039999999
701,Oklahoma,Central Elementary,Guthrie,Logan,80,0,,,35.8797097,-97.42176649999999
702,Oklahoma,Clegern Elementary,Edmond,Oklahoma,80,5,,,35.6481525,-97.4766999
703,Oklahoma,Eisenhower Elementary,Tulsa,Tulsa,80,4,,,36.0835748,-95.94345489999999
704,Oklahoma,First Lutheran,Ponca City,Kay,80,0,,,36.716113,-97.07902399999999
705,Oklahoma,Henry Zarrow Elementary,Tulsa,Tulsa,80,4,,,36.1109386,-95.9122991
706,Oklahoma,Oak Hall Episcopal,Ardmore,Carter,80,7,,,34.2041309,-97.1267785
707,Oklahoma,Okarche Elementary,Okarche,Kingfisher,80,4,,,35.7278698,-97.9787255
708,Oklahoma,Oklahoma Virtual Charter Academy Elementary,Midwest City,Oklahoma,80,17,,,35.4535213,-97.3698065
709,Oklahoma,Stidham Public,Eufaula,Mcintosh,80,0,,,35.1799339,-95.611133
710,Oklahoma,Wainwright Public,Wainwright,Muskogee,80,7,,,35.6119063,-95.5659886
711,Oklahoma,All Saints Catholic,Norman,Cleveland,79,0,,,35.2684075,-97.4926636
712,Oklahoma,Andersen Elementary,Broken Arrow,Tulsa,79,9,,,36.0404484,-95.8414067
713,Oklahoma,Ida Freeman Elementary,Edmond,Oklahoma,79,5,,,35.6572135,-97.49060999999999
714,Oklahoma,Jones Elementary,Tulsa,Tulsa,79,0,,,36.139979,-95.89648629999999
715,Oklahoma,Panama Elementary,Panama,Le Flore,79,0,,,35.1779791,-94.6752068
716,Oklahoma,Pratt Elementary,Sand Springs,Tulsa,79,2,,,36.1127591,-96.12670639999999
717,Oklahoma,Richard Kane Elementary,Bartlesville,Washington,79,3,,,36.740068,-95.9692965
718,Oklahoma,Ryal Public,Henryetta,Mcintosh,79,7,,,35.3474075,-95.96306829999999
719,Oklahoma,Shady Point Public Schools,Shady Point,Le Flore,79,0,,,35.1315837,-94.6603274
720,Oklahoma,Stone Ridge Elementary,Yukon,Canadian,79,5,,,35.6082229,-97.695937
721,Oklahoma,Council Oak Elementary,Tulsa,Tulsa,78,5,,,36.1346251,-95.98365179999999
722,Oklahoma,Garfield Elementary,Sand Springs,Tulsa,78,3,,,36.1452074,-96.11251159999999
723,Oklahoma,Quinton Elementary,Quinton,Pittsburg,78,0,,,35.1302745,-95.3682206
724,Oklahoma,Regent Preparatory School Of Oklahoma,Tulsa,Tulsa,78,22,,,36.0378695,-95.8851847
725,Oklahoma,Kremlin-Hillsdale Elementary,Kremlin,Garfield,77,0,,,36.544461,-97.8298499
726,Oklahoma,Gilmour Elementary,Kingfisher,Kingfisher,76,3,,,35.8448442,-97.9387342
727,Oklahoma,Harmony Ps,Atoka,Atoka,76,0,,,34.317252,-96.07408339999999
728,Oklahoma,Indian Camp Elementary,Pawhuska,Osage,76,0,,,36.6789803,-96.3231447
729,Oklahoma,Pioneer Elementary,Chickasha,Grady,76,0,,,34.985873,-98.0215583
730,Oklahoma,Ripley Elementary,Ripley,Payne,76,8,,,36.0146568,-96.9025315
731,Oklahoma,Special Care Inc.,Oklahoma City,Oklahoma,76,14,,,35.593485,-97.532646
732,Oklahoma,Sullivan Village Elementary,Lawton,Comanche,76,1,,,34.6000807,-98.3414439
733,Oklahoma,Wesleyan Christian,Bartlesville,Washington,76,24,,,36.7258918,-95.9510768
734,Oklahoma,Winds West Elementary,Oklahoma City,Oklahoma,76,0,,,35.4252547,-97.6606604
735,Oklahoma,Angus Valley Elementary,Sand Springs,Tulsa,75,3,,,36.0840725,-96.1290082
736,Oklahoma,Mulhall-Orlando Elementary,Mulhall,Logan,75,0,,,36.0635933,-97.40570059999999
737,Oklahoma,Sequoyah Elementary,Tulsa,Tulsa,75,3,,,36.1649505,-95.9538274
738,Oklahoma,Watts Public,Watts,Adair,75,19,,,36.11019599999999,-94.57023810000001
739,Oklahoma,Central Oak Elementary,Oklahoma City,Oklahoma,74,1,,,35.4515188,-97.4781264
740,Oklahoma,Maple Public,Calumet,Canadian,74,0,,,35.52847680000001,-98.16774319999999
741,Oklahoma,Will Rodgers Elementry,Burns Flat,Washita,74,0,,,35.3608671,-99.1706851
742,Oklahoma,Agra Public,Agra,Lincoln,73,27,,,35.897591,-96.8722452
743,Oklahoma,Binger-Oney Elementary,Binger,Caddo,73,7,,,35.3057808,-98.3435523
744,Oklahoma,Charter Oak Elementary,Guthrie,Logan,73,0,,,35.7551125,-97.3635911
745,Oklahoma,Ellington Elementary,Wagoner,Wagoner,73,1,,,35.9535669,-95.36876559999999
746,Oklahoma,Messiah Lutheran Church And,Oklahoma City,Oklahoma,73,0,,,35.5319746,-97.5828519
747,Oklahoma,Harvest Hills Elementary,Oklahoma City,Oklahoma,72,0,,,35.57638439999999,-97.66039149999999
748,Oklahoma,Hominy Early Childhood Center,Hominy,Osage,72,0,,,36.4228286,-96.3909333
749,Oklahoma,Oak Grove Public Schools,Cushing,Payne,72,6,,,35.970227,-96.641508
750,Oklahoma,Sharon-Mutual Elementary,Fort Supply,Woodward,72,0,,,36.2748994,-99.33788969999999
751,Oklahoma,Ninnekah Elementary,Ninnekah,Grady,71,0,,,34.948985,-97.92432269999999
752,Oklahoma,Santa Fe South Hills Elementary,Oklahoma City,Oklahoma,71,0,,,35.4268417,-97.5047606
753,Oklahoma,Anderson Elementary,Tulsa,Tulsa,70,0,,,36.1956286,-95.96413129999999
754,Oklahoma,Moseley,Colcord,Delaware,70,0,,,36.1892045,-94.6289777
755,Oklahoma,Northwest Elementary,Coweta,Wagoner,70,3,,,35.9727063,-95.67570719999999
756,Oklahoma,Penn Elementary,Tulsa,Tulsa,70,0,,,36.2235949,-95.96111959999999
757,Oklahoma,Undercroft Montessori,Tulsa,Tulsa,70,5,,,36.10983969999999,-95.9117603
758,Oklahoma,Gore Public Schools,Gore,Sequoyah,69,0,,,35.531551,-95.117397
759,Oklahoma,Anderson Public,Sand Springs,Osage,68,5,,,36.1734877,-96.1848227
760,Oklahoma,Fairland Elementary,Fairland,Ottawa,68,2,,,36.7512734,-94.8516572
761,Oklahoma,Gans Elementary,Gans,Sequoyah,68,3,,,35.3902747,-94.6888464
762,Oklahoma,Jennings Public,Jennings,Pawnee,68,5,,,36.181671,-96.5687085
763,Oklahoma,Verdigris Elementary,Claremore,Rogers,68,4,,,36.2350605,-95.6859865
764,Oklahoma,Bridge Creek Early Childhood Center,Blanchard,Grady,67,6,,,35.23188409999999,-97.71986670000001
765,Oklahoma,Holy Trinity Lutheran,Edmond,Oklahoma,67,0,,,35.63753,-97.51924299999999
766,Oklahoma,Norwood,Hulbert,Cherokee,67,0,,,35.8709403,-95.163454
767,Oklahoma,Ryan Public Schools,Ryan,Jefferson,67,0,,,34.02534360000001,-97.9493212
768,Oklahoma,Dewar Elementary,Dewar,Okmulgee,66,4,,,35.4585379,-95.93799
769,Oklahoma,Roland Elementary,Roland,Sequoyah,66,0,,,35.4172265,-94.5162177
770,Oklahoma,King's Gate Christian,Oklahoma City,Oklahoma,65,13,,,35.5959809,-97.72766709999999
771,Oklahoma,Coleman Elementary,Coleman,Johnston,64,0,,,34.2721556,-96.42183299999999
772,Oklahoma,Osage Hills Public,Bartlesville,Osage,64,0,,,36.7335772,-96.0070736
773,Oklahoma,Peavine,Stilwell,Adair,64,9,,,35.8875426,-94.6387823
774,Oklahoma,Soper Elementary,Soper,Choctaw,64,0,,,34.0371261,-95.6991448
775,Oklahoma,Stringtown Elementary,Stringtown,Atoka,64,9,,,34.4659926,-96.05248639999999
776,Oklahoma,Hydro-Eakly Elem.,Hydro,Caddo,63,0,,,35.551863,-98.57290599999999
777,Oklahoma,Wyandotte Elementary,Wyandotte,Ottawa,63,0,,,36.7920123,-94.7266836
778,Oklahoma,Riverside Elementary,El Reno,Canadian,62,0,,,35.5365688,-97.9009068
779,Oklahoma,Cotteral Elementary,Guthrie,Logan,61,5,,,35.8794021,-97.44939169999999
780,Oklahoma,Epic One On One Charter,Oklahoma City/Tulsa,Oklahoma/Tulsa,60,7,,,36.1083016,-95.86220519999999
781,Oklahoma,Muldrow Elementary,Muldrow,Sequoyah,60,3,,,35.4076054,-94.5980688
782,Oklahoma,St.Eugene Catholic,Oklahoma City,Oklahoma,60,0,,,35.5795002,-97.5575564
783,Oklahoma,Tenkiller Elementary,Welling,Cherokee,60,4,,,35.7673894,-94.84118319999999
784,Oklahoma,West Field Elementary,Edmond,Oklahoma,57,2,,,35.6504482,-97.5509591
785,Oklahoma,Crosby Park,Lawton,Comanche,53,5,,,34.6293994,-98.46761359999999
786,Oklahoma,Union City Elementary,Union City,Canadian,53,0,,,35.3923626,-97.94215229999999
787,Oklahoma,Vici Public Schools,Vici,Dewey,52,43,,,36.1476633,-99.3012155
788,Oklahoma,Crescent Elementary,Crescent,Logan,50,0,,,35.9544287,-97.58919259999999
789,Oklahoma,Kiowa Elementary,Kiowa,Pittsburg,50,0,,,34.717872,-95.8949947
790,Oklahoma,Fogarty Elementary,Guthrie,Logan,46,3,,,35.8868697,-97.4237287
791,Oklahoma,Yale Elementary,Yale,Payne,45,0,,,36.1217929,-96.69508499999999
792,Oklahoma,Lookeba-Sickles Elementary,Lookeba,Caddo,42,0,,,35.36074610000001,-98.36772069999999
793,Oklahoma,Arapaho-Butler Elementary,Arapaho,Custer,35,0,,,35.5795687,-98.96663679999999
794,Oklahoma,Lowrey Public,Tahlequah,Cherokee,33,0,,,36.08918999999999,-94.9216847
795,Oklahoma,Adams Elementary,Lawton,Comanche,,,,,34.6170344,-98.4351715
796,Oklahoma,Albion Public,Albion,Pushmataha,,,,,34.6627892,-95.0963379
797,Oklahoma,Aline Cleo Elementary,Cleo Springs,Major,,,,,36.4038482,-98.4417924
798,Oklahoma,Almor West Elementary,Lawton,Comanche,,,,,34.605082,-98.478718
799,Oklahoma,Altus Christian Academy,Altus,Jackson,,,,,34.6518847,-99.3322098
800,Oklahoma,Ardmore Adventist Academy,Ardmore,Carter,,,,,34.2476655,-97.12947249999999
801,Oklahoma,Avant Public,Avant,Osage,,,,,36.4902608,-96.0633819
802,Oklahoma,Balko Elementary,Balko,Beaver,,,,,36.6174206,-100.7311006
803,Oklahoma,Belfonte Bell Elementary (Adair Cnty),Stilwell,Sequoyah,,,,,35.7255952,-94.576274
804,Oklahoma,Belfonte Public,Muldrow,Sequoyah,,,,,35.5451455,-94.56145939999999
805,Oklahoma,Billings Public Schools,Billings,Noble,,,,,36.5310264,-97.4440934
806,Oklahoma,Bishop John Carroll,Oklahoma City,Oklahoma,,,,,35.5022768,-97.5305518
807,Oklahoma,Bokoshe Elementary,Bokoshe,Le Flore,,,,,35.1901207,-94.79201789999999
808,Oklahoma,Boswell Elementary,Boswell,Choctaw,,,,,34.02892,-95.8673098
809,Oklahoma,Bowring Public,Pawhuska,Osage,,,,,36.6678426,-96.3372309
810,Oklahoma,Bristow Adventist,Bristow,Creek,,,,,35.8249262,-96.3793955
811,Oklahoma,Buffalo Valley Elementary,Talihina,Latimer,,,,,34.743081,-95.0400183
812,Oklahoma,Butner Elementary,Cromwell,Seminole,,,,,35.3380304,-96.45904390000001
813,Oklahoma,Cameron Elementary,Cameron,Le Flore,,,,,35.1356149,-94.53872009999999
814,Oklahoma,Caney Elementary,Caney,Atoka,,,,,34.2349635,-96.2120406
815,Oklahoma,Carlton Landing Academy Elementary,Canadian,Pittsburg,,,,,35.2032126,-95.5449039
816,Oklahoma,Carriage Hills Elementary,Lawton,Comanche,,,,,34.6055371,-98.34685209999999
817,Oklahoma,Casady,Oklahoma City,Oklahoma,,,,,35.568469,-97.54640599999999
818,Oklahoma,Cave Springs,Bunch,Adair,,,,,35.7181447,-94.7513359
819,Oklahoma,Cement Elementary,Cement,Caddo,,,,,34.9303684,-98.13904149999999
820,Oklahoma,Cherokee Elementary,Muskogee,Muskogee,,,,,35.7455386,-95.3949201
821,Oklahoma,Cherokee Immersion Charter,Tahlequah,Cherokee,,,,,35.8488518,-95.0020273
822,Oklahoma,Children's Ctr,Bethany,Oklahoma,,,,,35.510726,-97.63298119999999
823,Oklahoma,Christian Heritage Academy,Del City,Oklahoma,,,,,35.4371197,-97.43965759999999
824,Oklahoma,Cimarron Elementary,Lahoma,Major,,,,,36.3863802,-98.0893487
825,Oklahoma,Claremore Christian,Claremore,Rogers,,,,,36.3212677,-95.6212573
826,Oklahoma,Cleveland Elementary,Lawton,Comanche,,,,,34.5972093,-98.43062139999999
827,Oklahoma,College Bound Academy Charter,Tulsa,Tulsa,,,,,36.125261,-95.8638837
828,Oklahoma,Community Christian,Norman,Cleveland,,,,,35.253129,-97.486626
829,Oklahoma,Covington-Douglas Elementary,Covington,Garfield,,,,,36.3058658,-97.58222939999999
830,Oklahoma,Crain Elementary,Clayton,Pushmataha,,,,,34.58919789999999,-95.3600726
831,Oklahoma,Crutcho Public,Oklahoma City,Oklahoma,,,,,35.4938932,-97.4067908
832,Oklahoma,Cushing Lower Elementary,Cushing,Payne,,,,,35.965925,-96.733997
833,Oklahoma,Davidson Elementary,Davidson,Tillman,,,,,34.2378325,-99.0782668
834,Oklahoma,Denison Public,Idabel,Mccurtain,,,,,33.895505,-94.7894913
835,Oklahoma,Destiny Christian,Del City,Oklahoma,,,,,35.436205,-97.4486024
836,Oklahoma,Dimensions Academy,Norman,Cleveland,,,,,35.2247051,-97.4245701
837,Oklahoma,Dove School Of Discovery Elementary Tulsa,Tulsa,Tulsa,,,,,36.0936149,-95.89648629999999
838,Oklahoma,Dove Science Academy Elementary,Oklahoma City,Oklahoma,,,,,35.520673,-97.5046813
839,Oklahoma,Dover Elementary,Dover,Kingfisher,,,,,35.9822846,-97.9078158
840,Oklahoma,Drummond Elementary,Drummond,Garfield,,,,,36.2974629,-98.0328918
841,Oklahoma,Duke Elementary,Duke,Jackson,,,,,34.6634346,-99.5660415
842,Oklahoma,Dustin Elementary,Dustin,Okfuskee,,,,,35.273986,-96.0388904
843,Oklahoma,Eagle Point Christian Academy,Sapulpa,Creek,,,,,35.991515,-96.116647
844,Oklahoma,Edison Elementary,Lawton,Comanche,,,,,34.6133799,-98.4640888
845,Oklahoma,Elk City Elementary,Elk City,Beckham,,,,,35.418339,-99.4392407
846,Oklahoma,Emmanuel Christian,Enid,Garfield,,,,,36.389508,-97.90982299999999
847,Oklahoma,Family Of Faith Christian,Shawnee,Pottawatomie,,,,,35.4623548,-96.9014236
848,Oklahoma,Felt Elementary,FELT,Cimarron,,,,,36.5614473,-102.7951942
849,Oklahoma,Forgan Elementary,Forgan,Beaver,,,,,36.9070343,-100.5403236
850,Oklahoma,Fort Supply Elementary,Fort Supply,Woodward,,,,,36.5718792,-99.5697625
851,Oklahoma,Freedom Elementary,Lawton,Comanche,,,,,34.66047289999999,-98.3911746
852,Oklahoma,Freedom Elementary,Freedom,Woods,,,,,36.7702263,-99.1123994
853,Oklahoma,Geary Elementary,Geary,Blaine,,,,,35.6297423,-98.323955
854,Oklahoma,Glover Public,Broken Bow,Mccurtain,,,,,34.0686832,-94.8790291
855,Oklahoma,Good Shepherd Catholic,Oklahoma City,Oklahoma,,,,,35.6063098,-97.6020444
856,Oklahoma,Good Shepherd Lutheran,Midwest City,Oklahoma,,,,,35.47265,-97.405203
857,Oklahoma,Goodwell Elementary,Goodwell,Texas,,,,,36.5958315,-101.6312183
858,Oklahoma,Gracemont Elementary,Gracemont,Caddo,,,,,35.1898501,-98.25600829999999
859,Oklahoma,Grant-Foreman Elementary,Muskogee,Muskogee,,,,,35.7309047,-95.3359803
860,Oklahoma,Greasy Public,Bunch,Adair,,,,,35.6826766,-94.7608801
861,Oklahoma,Grove Valley Elementary,Edmond,Oklahoma,,,,,35.6666789,-97.5789484
862,Oklahoma,Gypsy Public,Depew,Creek,,,,,35.713113,-96.45821199999999
863,Oklahoma,Hanna Public,Hanna,Mcintosh,,,,,35.2050578,-95.8880444
864,Oklahoma,Happy Hands Education Center,Broken Arrow,Tulsa,,,,,36.03667799999999,-95.8503573
865,Oklahoma,Hardesty Elementary,Hardesty,Texas,,,,,36.6143728,-101.1943874
866,Oklahoma,Haworth Elementary,Haworth,Mccurtain,,,,,33.8447867,-94.65204039999999
867,Oklahoma,Heritage Hall,Oklahoma City,Oklahoma,,,,,35.591122,-97.542737
868,Oklahoma,Hillsdale Christian,Hillsdale,Garfield,,,,,36.565043,-97.99006829999999
869,Oklahoma,Immanuel Lutheran Christian Academy,Broken Arrow,Tulsa,,,,,36.0562322,-95.81663569999999
870,Oklahoma,Irving Elementary,Muskogee,Muskogee,,,,,35.7544685,-95.3515154
871,Oklahoma,J. F. Kennedy Elementary,Oilton,Creek,,,,,36.0867645,-96.5835731
872,Oklahoma,James Caraway Christian Academy,Chickasha,Grady,,,,,35.0885517,-97.98230140000001
873,Oklahoma,Kenwood Public,Salina,Delaware,,,,,36.3129605,-95.1544737
874,Oklahoma,Ketchum Jr. Academy,Vinita,Craig,,,,,36.5055696,-95.0603702
875,Oklahoma,Keyes Elementary,Keyes,Cimarron,,,,,36.80908549999999,-102.2566688
